Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.1717    -158.4317       0.2600   335.2
0.0500        -158.0173    -158.3682       0.3509   452.5
0.1000        -158.0015    -158.4925       0.4910   633.1
0.1500        -157.9060    -158.4311       0.5251   677.0
0.2000        -157.8251    -158.4148       0.5897   760.4
0.2500        -157.7943    -158.3726       0.5783   745.7
0.3000        -157.7960    -158.3980       0.6020   776.2
0.3500        -157.9835    -158.4772       0.4938   636.7
0.4000        -157.9532    -158.3783       0.4250   548.1
0.4500        -158.0100    -158.4303       0.4203   542.0
0.5000        -157.9516    -158.3393       0.3877   499.9
0.5500        -158.0852    -158.4821       0.3969   511.7
0.6000        -157.8960    -158.3436       0.4475   577.1
0.6500        -157.8477    -158.4294       0.5817   750.0
0.7000        -157.7648    -158.3927       0.6280   809.7
0.7500        -157.8028    -158.4281       0.6252   806.2
0.8000        -157.8355    -158.4445       0.6089   785.2
0.8500        -157.9004    -158.3606       0.4602   593.3
0.9000        -157.9399    -158.4011       0.4612   594.7
0.9500        -157.9522    -158.3499       0.3977   512.8
1.0000        -158.1004    -158.5237       0.4233   545.8
1.0500        -157.9209    -158.3889       0.4679   603.4
1.1000        -157.8687    -158.4164       0.5477   706.2
1.1500        -157.8764    -158.3357       0.4593   592.2
1.2000        -157.8940    -158.4591       0.5651   728.6
1.2500        -157.8009    -158.4219       0.6210   800.7
1.3000        -157.7456    -158.3966       0.6510   839.4
1.3500        -157.8740    -158.4346       0.5606   722.9
1.4000        -157.9759    -158.4059       0.4300   554.4
1.4500        -158.0573    -158.4856       0.4283   552.3
1.5000        -158.0298    -158.3288       0.2990   385.5
1.5500        -158.0227    -158.4495       0.4268   550.3
1.6000        -157.9118    -158.3751       0.4633   597.4
1.6500        -157.7954    -158.4694       0.6739   869.0
1.7000        -157.8305    -158.3895       0.5591   720.8
1.7500        -157.8720    -158.4039       0.5319   685.9
1.8000        -157.8011    -158.4007       0.5995   773.0
1.8500        -157.8745    -158.4195       0.5450   702.7
1.9000        -157.9951    -158.4792       0.4841   624.1
1.9500        -157.9359    -158.3373       0.4015   517.7
2.0000        -158.1379    -158.5011       0.3632   468.3
2.0500        -157.9625    -158.3167       0.3542   456.7
2.1000        -158.0343    -158.4544       0.4201   541.7
2.1500        -157.8306    -158.3415       0.5109   658.7
2.2000        -157.8504    -158.4535       0.6031   777.6
2.2500        -157.8404    -158.4557       0.6153   793.3
2.3000        -157.7621    -158.4013       0.6392   824.1
2.3500        -157.8815    -158.4327       0.5512   710.7
2.4000        -157.7960    -158.3085       0.5125   660.9
2.4500        -158.0686    -158.5066       0.4380   564.7
2.5000        -158.0376    -158.4012       0.3636   468.8
2.5500        -158.0340    -158.4277       0.3936   507.6
2.6000        -157.9736    -158.3708       0.3972   512.1
2.6500        -158.0287    -158.4667       0.4380   564.7
2.7000        -157.8602    -158.3963       0.5361   691.2
2.7500        -157.7338    -158.4085       0.6747   870.0
2.8000        -157.7301    -158.4234       0.6933   893.9
2.8500        -157.8615    -158.4070       0.5455   703.3
2.9000        -157.9248    -158.4772       0.5524   712.2
2.9500        -157.8623    -158.3766       0.5143   663.2
3.0000        -157.8657    -158.4048       0.5391   695.1
3.0500        -157.9577    -158.4048       0.4472   576.6
3.1000        -158.0557    -158.5039       0.4482   577.9
3.1500        -157.8698    -158.3582       0.4884   629.8
3.2000        -157.9106    -158.4384       0.5278   680.6
3.2500        -157.8534    -158.3735       0.5201   670.6
3.3000        -157.8459    -158.4554       0.6095   785.9
3.3500        -157.6796    -158.3847       0.7051   909.1
