Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5194    -159.0493       0.5299   409.9
0.0500        -158.6749    -159.3212       0.6463   500.0
0.1000        -158.5872    -159.3781       0.7909   611.9
0.1500        -158.5588    -159.2127       0.6539   505.9
0.2000        -158.8397    -159.6719       0.8323   643.9
0.2500        -158.5488    -159.3222       0.7734   598.3
0.3000        -158.8062    -159.4127       0.6065   469.2
0.3500        -158.6257    -159.1366       0.5109   395.2
0.4000        -158.6787    -159.4373       0.7586   586.9
0.4500        -158.9786    -159.7123       0.7337   567.6
0.5000        -158.7984    -159.3476       0.5491   424.8
0.5500        -158.6016    -159.1671       0.5655   437.5
0.6000        -158.9118    -159.7966       0.8848   684.5
0.6500        -158.5256    -159.1317       0.6061   468.9
0.7000        -158.9637    -159.6718       0.7081   547.8
0.7500        -158.4056    -159.1929       0.7873   609.1
0.8000        -158.6398    -159.2153       0.5755   445.2
0.8500        -158.4836    -159.0622       0.5786   447.7
0.9000        -158.6530    -159.4389       0.7859   608.0
0.9500        -158.5037    -159.0889       0.5852   452.7
1.0000        -159.0571    -159.8148       0.7577   586.2
1.0500        -158.5592    -159.2154       0.6562   507.7
1.1000        -159.0655    -159.7983       0.7328   566.9
1.1500        -158.6164    -159.1716       0.5552   429.6
1.2000        -158.7109    -159.4623       0.7514   581.3
1.2500        -158.7278    -159.2746       0.5467   423.0
1.3000        -158.5292    -159.2115       0.6824   527.9
1.3500        -158.6562    -159.4034       0.7472   578.1
1.4000        -158.5241    -159.3441       0.8200   634.4
1.4500        -158.9714    -159.6081       0.6367   492.6
1.5000        -158.6062    -159.4053       0.7991   618.2
1.5500        -158.6617    -159.3777       0.7161   554.0
1.6000        -158.8488    -159.8045       0.9557   739.4
1.6500        -158.3842    -159.2365       0.8522   659.3
1.7000        -158.5162    -159.2501       0.7338   567.7
1.7500        -158.4619    -159.2274       0.7655   592.2
1.8000        -158.4921    -159.2809       0.7888   610.2
1.8500        -158.7951    -159.5216       0.7265   562.1
1.9000        -158.8535    -159.5050       0.6514   504.0
1.9500        -158.3418    -159.1021       0.7603   588.2
2.0000        -158.6433    -159.6273       0.9841   761.3
2.0500        -158.2200    -158.9744       0.7545   583.7
2.1000        -158.6680    -159.4628       0.7949   614.9
2.1500        -158.3041    -159.2987       0.9945   769.4
2.2000        -158.5014    -159.3007       0.7993   618.4
2.2500        -158.7232    -159.6165       0.8932   691.0
2.3000        -158.3783    -159.1353       0.7570   585.7
2.3500        -158.3099    -158.9841       0.6742   521.6
2.4000        -158.7010    -159.3311       0.6301   487.5
2.4500        -158.2066    -159.0773       0.8708   673.6
2.5000        -158.5705    -159.3469       0.7764   600.7
2.5500        -158.3203    -159.3186       0.9983   772.3
2.6000        -158.4565    -159.2681       0.8116   627.9
2.6500        -158.5655    -159.6599       1.0944   846.6
2.7000        -158.3614    -158.8990       0.5376   415.9
2.7500        -158.4006    -159.2236       0.8230   636.7
2.8000        -158.2843    -159.2917       1.0074   779.4
2.8500        -158.1725    -159.1967       1.0242   792.4
2.9000        -158.8022    -159.7421       0.9399   727.1
2.9500        -158.2774    -159.0388       0.7615   589.1
3.0000        -158.6374    -159.4810       0.8436   652.7
3.0500        -158.4430    -159.4284       0.9853   762.3
3.1000        -158.0725    -159.1334       1.0609   820.8
3.1500        -158.8704    -159.6997       0.8293   641.6
3.2000        -158.0506    -159.1556       1.1050   854.8
3.2500        -158.6988    -159.7248       1.0260   793.8
3.3000        -158.3148    -159.2826       0.9678   748.7
3.3500        -158.2959    -159.1606       0.8647   669.0
3.4000        -158.4046    -159.4523       1.0477   810.6
3.4500        -158.3186    -159.1894       0.8708   673.7
3.5000        -158.1500    -159.1018       0.9519   736.4
3.5500        -158.5347    -159.3453       0.8106   627.1
3.6000        -158.2753    -159.4083       1.1329   876.5
3.6500        -158.4433    -159.3106       0.8673   671.0
3.7000        -158.3005    -159.2617       0.9612   743.6
3.7500        -158.5389    -159.3478       0.8089   625.8
3.8000        -158.0700    -159.2542       1.1842   916.1
3.8500        -158.2776    -159.2393       0.9618   744.1
3.9000        -158.4056    -159.3146       0.9091   703.3
3.9500        -158.3155    -159.3430       1.0274   794.9
4.0000        -158.0676    -159.1456       1.0780   834.0
4.0500        -158.5220    -159.5226       1.0006   774.1
