Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -11939.4982  -11939.8749       0.3768   485.8
0.0500      -11939.4973  -11939.7731       0.2758   355.6
0.1000      -11939.4967  -11939.7006       0.2039   263.0
0.1500      -11939.4982  -11939.8633       0.3651   470.8
0.2000      -11939.4986  -11939.8424       0.3438   443.2
0.2500      -11939.4977  -11939.8276       0.3299   425.4
0.3000      -11939.4970  -11939.8379       0.3410   439.6
0.3500      -11939.4968  -11939.7731       0.2763   356.3
0.4000      -11939.4984  -11939.8734       0.3750   483.6
0.4500      -11939.4986  -11939.7698       0.2713   349.8
0.5000      -11939.4973  -11939.7575       0.2602   335.5
0.5500      -11939.4965  -11939.8180       0.3215   414.5
0.6000      -11939.4970  -11939.7337       0.2367   305.3
0.6500      -11939.4984  -11939.8606       0.3622   467.0
0.7000      -11939.4983  -11939.8107       0.3124   402.8
0.7500      -11939.4970  -11939.7218       0.2249   290.0
0.8000      -11939.4965  -11939.7772       0.2807   361.9
0.8500      -11939.4973  -11939.8499       0.3526   454.6
0.9000      -11939.4984  -11939.8741       0.3757   484.5
0.9500      -11939.4976  -11939.7409       0.2434   313.8
1.0000      -11939.4967  -11939.7375       0.2407   310.4
1.0500      -11939.4966  -11939.7717       0.2751   354.7
1.1000      -11939.4976  -11939.8191       0.3215   414.6
1.1500      -11939.4979  -11939.8774       0.3795   489.3
1.2000      -11939.4971  -11939.7870       0.2899   373.8
1.2500      -11939.4967  -11939.7529       0.2562   330.4
1.3000      -11939.4972  -11939.7673       0.2700   348.2
1.3500      -11939.4979  -11939.8268       0.3288   424.0
1.4000      -11939.4974  -11939.7881       0.2908   374.9
1.4500      -11939.4965  -11939.7498       0.2533   326.6
1.5000      -11939.4969  -11939.7668       0.2699   348.0
1.5500      -11939.4978  -11939.7625       0.2647   341.3
1.6000      -11939.4983  -11939.8495       0.3512   452.9
1.6500      -11939.4970  -11939.7990       0.3020   389.4
1.7000      -11939.4967  -11939.8148       0.3181   410.2
1.7500      -11939.4971  -11939.7850       0.2879   371.2
1.8000      -11939.4987  -11939.8371       0.3384   436.4
1.8500      -11939.4986  -11939.9119       0.4133   532.8
1.9000      -11939.4970  -11939.7817       0.2848   367.2
1.9500      -11939.4968  -11939.8069       0.3101   399.8
2.0000      -11939.4974  -11939.8192       0.3218   415.0
2.0500      -11939.4985  -11939.8564       0.3580   461.6
2.1000      -11939.4983  -11939.9188       0.4206   542.3
2.1500      -11939.4968  -11939.7557       0.2589   333.8
2.2000      -11939.4970  -11939.8246       0.3277   422.5
2.2500      -11939.4977  -11939.8461       0.3484   449.2
2.3000      -11939.4985  -11939.8931       0.3946   508.8
2.3500      -11939.4984  -11939.9163       0.4180   538.9
2.4000      -11939.4968  -11939.7760       0.2792   360.0
2.4500      -11939.4972  -11939.8680       0.3708   478.1
2.5000      -11939.4978  -11939.8027       0.3049   393.1
2.5500      -11939.4986  -11939.8277       0.3290   424.3
2.6000      -11939.4984  -11939.8387       0.3403   438.8
2.6500      -11939.4966  -11939.6981       0.2015   259.8
2.7000      -11939.4975  -11939.8190       0.3215   414.5
2.7500      -11939.4980  -11939.8058       0.3078   396.9
2.8000      -11939.4986  -11939.8979       0.3993   514.8
