Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2233    -158.5782       0.3549   392.2
0.0500        -158.2320    -158.5871       0.3551   392.4
0.1000        -158.2053    -158.5672       0.3619   399.9
0.1500        -158.2375    -158.5642       0.3267   361.1
0.2000        -158.2652    -158.6136       0.3484   385.1
0.2500        -158.1932    -158.6140       0.4209   465.2
0.3000        -158.0741    -158.5955       0.5214   576.2
0.3500        -158.1109    -158.6032       0.4924   544.1
0.4000        -158.2480    -158.5945       0.3465   383.0
0.4500        -158.2436    -158.5669       0.3233   357.3
0.5000        -158.1192    -158.5836       0.4643   513.2
0.5500        -157.9862    -158.5975       0.6113   675.6
0.6000        -158.0005    -158.5811       0.5806   641.6
0.6500        -158.0342    -158.5909       0.5567   615.2
0.7000        -158.0951    -158.5974       0.5023   555.2
0.7500        -157.9926    -158.5807       0.5880   649.9
0.8000        -158.1027    -158.5704       0.4678   517.0
0.8500        -158.0885    -158.5864       0.4979   550.3
0.9000        -157.9926    -158.5816       0.5890   650.9
0.9500        -158.0007    -158.5779       0.5772   637.9
1.0000        -157.9748    -158.5828       0.6080   672.0
1.0500        -158.1525    -158.5851       0.4327   478.2
1.1000        -158.0609    -158.5865       0.5256   580.9
1.1500        -157.9753    -158.5941       0.6188   683.9
1.2000        -157.9120    -158.5901       0.6781   749.4
1.2500        -157.9057    -158.5865       0.6808   752.4
1.3000        -158.0963    -158.5929       0.4966   548.8
1.3500        -158.0109    -158.5822       0.5712   631.3
1.4000        -157.9371    -158.5672       0.6302   696.5
1.4500        -157.9458    -158.5881       0.6422   709.8
1.5000        -157.9501    -158.5870       0.6369   703.9
1.5500        -157.9232    -158.5742       0.6510   719.5
1.6000        -157.9586    -158.5816       0.6230   688.5
1.6500        -158.0932    -158.5728       0.4796   530.0
1.7000        -158.0314    -158.5870       0.5556   614.1
1.7500        -158.0687    -158.5884       0.5198   574.4
1.8000        -157.9671    -158.6016       0.6344   701.2
1.8500        -157.9827    -158.6084       0.6258   691.6
1.9000        -158.0605    -158.5864       0.5259   581.2
1.9500        -157.9648    -158.5985       0.6337   700.4
2.0000        -158.0724    -158.5726       0.5002   552.8
2.0500        -158.0490    -158.5679       0.5190   573.5
2.1000        -158.0466    -158.5719       0.5253   580.5
2.1500        -158.0045    -158.5765       0.5720   632.1
2.2000        -157.9249    -158.5840       0.6591   728.5
2.2500        -158.0344    -158.5950       0.5606   619.6
2.3000        -158.1237    -158.6152       0.4916   543.3
2.3500        -158.1148    -158.6102       0.4954   547.5
2.4000        -158.0806    -158.6219       0.5413   598.3
2.4500        -157.8800    -158.5992       0.7191   794.8
2.5000        -157.9294    -158.5852       0.6558   724.8
2.5500        -158.1007    -158.5790       0.4783   528.6
2.6000        -158.0222    -158.5753       0.5531   611.3
2.6500        -158.0079    -158.5707       0.5628   622.0
2.7000        -157.8227    -158.5788       0.7561   835.6
2.7500        -157.8853    -158.6073       0.7220   798.0
2.8000        -157.9124    -158.6146       0.7022   776.1
2.8500        -157.9327    -158.5903       0.6576   726.8
2.9000        -157.8690    -158.5984       0.7293   806.0
2.9500        -157.9094    -158.5889       0.6795   751.0
3.0000        -157.9298    -158.5734       0.6436   711.3
3.0500        -157.8179    -158.5821       0.7642   844.6
3.1000        -157.8666    -158.5684       0.7018   775.6
3.1500        -157.8056    -158.5872       0.7816   863.9
3.2000        -157.9491    -158.5885       0.6394   706.7
3.2500        -157.8743    -158.6077       0.7334   810.6
3.3000        -157.8048    -158.6131       0.8082   893.3
3.3500        -157.8672    -158.5988       0.7317   808.6
3.4000        -157.8954    -158.5924       0.6970   770.3
3.4500        -158.0059    -158.5928       0.5869   648.6
3.5000        -157.8368    -158.5857       0.7489   827.7
3.5500        -157.8413    -158.5750       0.7337   810.9
3.6000        -157.8019    -158.5879       0.7861   868.7
3.6500        -157.8822    -158.5687       0.6865   758.7
3.7000        -157.8045    -158.5785       0.7740   855.4
3.7500        -157.8180    -158.5648       0.7468   825.4
3.8000        -157.8290    -158.5808       0.7518   830.9
3.8500        -157.9134    -158.5887       0.6753   746.3
3.9000        -157.9359    -158.5754       0.6395   706.7
3.9500        -157.8208    -158.5992       0.7785   860.4
4.0000        -157.8603    -158.5953       0.7350   812.3
4.0500        -157.8353    -158.5878       0.7525   831.7
4.1000        -157.9372    -158.5894       0.6522   720.8
4.1500        -157.8432    -158.5669       0.7238   799.9
