Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.2918    -159.5107       0.2189   423.4
0.0500        -159.2744    -159.4930       0.2185   422.7
0.1000        -159.3291    -159.5315       0.2024   391.5
0.1500        -159.3090    -159.5071       0.1981   383.2
0.2000        -159.3170    -159.5137       0.1967   380.4
0.2500        -159.2916    -159.4897       0.1980   383.0
0.3000        -159.3151    -159.5216       0.2065   399.4
0.3500        -159.3212    -159.5145       0.1933   373.9
0.4000        -159.3380    -159.5225       0.1846   357.0
0.4500        -159.3214    -159.4940       0.1726   333.7
0.5000        -159.3310    -159.5120       0.1811   350.2
0.5500        -159.3365    -159.5134       0.1768   342.0
0.6000        -159.3499    -159.5251       0.1752   338.9
0.6500        -159.3376    -159.5008       0.1632   315.7
0.7000        -159.3509    -159.5016       0.1507   291.5
0.7500        -159.3381    -159.5101       0.1720   332.6
0.8000        -159.3609    -159.5252       0.1643   317.7
0.8500        -159.3365    -159.5181       0.1817   351.4
0.9000        -159.3303    -159.4995       0.1692   327.2
0.9500        -159.3315    -159.5073       0.1758   340.0
1.0000        -159.3133    -159.5154       0.2022   391.0
1.0500        -159.3141    -159.5269       0.2128   411.5
1.1000        -159.2819    -159.4991       0.2172   420.0
1.1500        -159.3036    -159.5056       0.2020   390.8
1.2000        -159.2816    -159.5009       0.2194   424.3
1.2500        -159.3150    -159.5340       0.2190   423.6
1.3000        -159.2680    -159.5042       0.2361   456.6
1.3500        -159.2841    -159.5113       0.2272   439.4
1.4000        -159.2694    -159.4907       0.2213   428.1
1.4500        -159.2912    -159.5299       0.2386   461.5
1.5000        -159.2833    -159.5094       0.2261   437.3
1.5500        -159.2828    -159.5187       0.2359   456.2
1.6000        -159.2597    -159.4867       0.2270   439.0
1.6500        -159.2731    -159.5187       0.2456   474.9
1.7000        -159.2695    -159.5109       0.2414   467.0
1.7500        -159.2843    -159.5243       0.2400   464.2
1.8000        -159.2593    -159.4933       0.2340   452.6
1.8500        -159.2866    -159.5090       0.2224   430.1
1.9000        -159.2769    -159.5108       0.2339   452.4
1.9500        -159.3228    -159.5279       0.2051   396.6
