Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.8592    -159.9245       1.0653   305.2
0.0500        -159.2162    -159.9212       0.7050   202.0
0.1000        -159.0717    -159.9128       0.8411   241.0
0.1500        -159.1314    -159.9188       0.7874   225.6
0.2000        -158.9446    -159.9311       0.9864   282.6
0.2500        -158.9504    -159.9168       0.9664   276.9
0.3000        -158.8714    -159.9175       1.0461   299.7
0.3500        -159.0195    -159.9254       0.9059   259.6
0.4000        -159.0210    -159.9142       0.8932   255.9
0.4500        -159.1905    -159.9275       0.7370   211.2
0.5000        -159.0797    -159.9136       0.8338   238.9
0.5500        -158.9817    -159.9233       0.9415   269.8
0.6000        -159.0631    -159.9218       0.8587   246.0
0.6500        -158.9467    -159.9228       0.9761   279.7
0.7000        -159.1130    -159.9122       0.7992   229.0
0.7500        -159.0837    -159.9253       0.8416   241.2
0.8000        -159.0162    -159.9117       0.8955   256.6
0.8500        -158.7517    -159.9205       1.1688   334.9
0.9000        -158.9894    -159.9260       0.9366   268.4
0.9500        -159.1412    -159.9157       0.7745   221.9
1.0000        -159.0335    -159.9277       0.8942   256.2
1.0500        -159.0413    -159.9255       0.8842   253.4
1.1000        -159.1284    -159.9095       0.7811   223.8
1.1500        -158.8364    -159.9258       1.0894   312.2
1.2000        -159.1237    -159.9158       0.7921   227.0
1.2500        -158.8385    -159.9098       1.0713   307.0
1.3000        -159.0211    -159.9224       0.9013   258.3
1.3500        -158.9358    -159.9137       0.9779   280.2
1.4000        -158.9109    -159.9209       1.0100   289.4
1.4500        -159.0057    -159.9264       0.9207   263.8
1.5000        -158.9230    -159.9221       0.9991   286.3
1.5500        -159.0159    -159.9295       0.9136   261.8
1.6000        -158.9171    -159.9222       1.0051   288.0
1.6500        -159.0778    -159.9326       0.8547   244.9
1.7000        -158.7694    -159.9173       1.1478   328.9
1.7500        -159.0253    -159.9082       0.8829   253.0
1.8000        -158.7959    -159.9258       1.1298   323.7
1.8500        -159.1225    -159.9180       0.7954   227.9
1.9000        -158.9779    -159.9257       0.9478   271.6
1.9500        -159.0165    -159.9043       0.8878   254.4
2.0000        -158.9998    -159.9232       0.9234   264.6
2.0500        -158.9495    -159.9173       0.9678   277.3
2.1000        -158.9105    -159.9255       1.0150   290.8
2.1500        -158.9218    -159.9276       1.0058   288.2
2.2000        -158.9595    -159.9200       0.9605   275.2
2.2500        -158.9854    -159.9168       0.9314   266.9
2.3000        -159.0060    -159.9223       0.9163   262.6
2.3500        -158.8696    -159.9137       1.0441   299.2
2.4000        -158.9709    -159.9125       0.9416   269.8
2.4500        -158.9270    -159.9287       1.0017   287.0
2.5000        -158.9914    -159.9193       0.9279   265.9
2.5500        -159.0687    -159.9240       0.8553   245.1
2.6000        -158.9604    -159.9200       0.9596   275.0
2.6500        -158.8016    -159.9210       1.1195   320.8
2.7000        -159.0077    -159.9210       0.9132   261.7
2.7500        -158.8142    -159.9255       1.1114   318.4
2.8000        -159.0492    -159.9156       0.8665   248.3
2.8500        -159.0139    -159.9230       0.9091   260.5
2.9000        -158.8377    -159.9151       1.0774   308.7
2.9500        -158.9644    -159.9308       0.9664   276.9
3.0000        -158.9479    -159.9195       0.9716   278.4
3.0500        -159.1200    -159.9192       0.7992   229.0
3.1000        -158.9037    -159.9205       1.0168   291.4
3.1500        -159.0316    -159.9196       0.8880   254.4
3.2000        -158.9013    -159.9117       1.0104   289.5
3.2500        -159.1050    -159.9156       0.8106   232.3
3.3000        -158.9554    -159.9159       0.9605   275.2
3.3500        -158.9860    -159.9150       0.9290   266.2
3.4000        -158.8363    -159.9198       1.0834   310.4
3.4500        -158.9961    -159.9207       0.9246   264.9
3.5000        -158.8841    -159.9295       1.0454   299.5
3.5500        -158.9221    -159.9257       1.0036   287.6
3.6000        -158.9013    -159.9231       1.0218   292.8
3.6500        -158.8204    -159.9309       1.1105   318.2
3.7000        -159.0617    -159.9139       0.8522   244.2
3.7500        -158.9129    -159.9171       1.0041   287.7
3.8000        -158.9868    -159.9238       0.9370   268.5
3.8500        -159.0291    -159.9188       0.8898   254.9
3.9000        -158.9202    -159.9203       1.0001   286.6
3.9500        -158.9539    -159.9271       0.9732   278.9
4.0000        -159.0288    -159.9210       0.8922   255.6
4.0500        -158.9621    -159.9253       0.9633   276.0
4.1000        -159.0545    -159.9260       0.8715   249.7
4.1500        -158.8450    -159.9305       1.0855   311.0
4.2000        -158.8743    -159.9170       1.0427   298.8
