Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.1578    -159.8343       0.6765   373.8
0.0500        -159.2832    -159.6691       0.3859   213.2
0.1000        -159.0674    -159.6743       0.6069   335.4
0.1500        -159.0125    -159.4319       0.4195   231.8
0.2000        -159.0746    -159.5733       0.4987   275.6
0.2500        -159.1188    -159.6308       0.5120   282.9
0.3000        -159.2435    -159.7149       0.4713   260.5
0.3500        -159.1547    -159.7900       0.6353   351.1
0.4000        -159.0155    -159.4699       0.4544   251.1
0.4500        -158.9193    -159.4530       0.5337   294.9
0.5000        -159.3065    -159.8076       0.5011   276.9
0.5500        -159.0580    -159.6537       0.5957   329.2
0.6000        -158.8669    -159.4639       0.5970   329.9
0.6500        -158.9275    -159.4729       0.5454   301.4
0.7000        -159.1412    -159.7641       0.6228   344.2
0.7500        -159.2388    -159.8402       0.6015   332.4
0.8000        -158.8150    -159.5020       0.6869   379.6
0.8500        -158.7966    -159.3132       0.5166   285.5
0.9000        -158.8371    -159.5067       0.6695   370.0
0.9500        -159.0913    -159.6806       0.5893   325.6
1.0000        -159.0159    -159.7918       0.7760   428.8
1.0500        -158.7395    -159.4101       0.6706   370.6
1.1000        -158.8499    -159.5443       0.6944   383.7
1.1500        -158.8940    -159.6096       0.7155   395.4
1.2000        -158.9875    -159.7407       0.7532   416.2
1.2500        -158.7849    -159.5477       0.7629   421.6
1.3000        -158.6779    -159.4712       0.7934   438.4
1.3500        -158.9083    -159.6825       0.7742   427.8
1.4000        -158.8312    -159.6157       0.7844   433.5
1.4500        -158.7514    -159.6269       0.8755   483.8
1.5000        -158.7629    -159.5060       0.7431   410.6
1.5500        -158.7324    -159.6487       0.9163   506.3
1.6000        -158.8094    -159.6374       0.8280   457.5
1.6500        -158.7402    -159.6712       0.9310   514.5
1.7000        -158.6917    -159.5341       0.8424   465.5
1.7500        -158.5851    -159.4553       0.8702   480.9
1.8000        -158.8467    -159.7508       0.9040   499.6
1.8500        -158.8303    -159.7686       0.9383   518.5
1.9000        -158.5509    -159.5055       0.9547   527.5
1.9500        -158.6089    -159.4494       0.8404   464.4
2.0000        -158.5013    -159.5229       1.0216   564.5
2.0500        -158.7432    -159.6373       0.8941   494.1
2.1000        -158.6426    -159.6075       0.9649   533.2
2.1500        -158.5473    -159.3747       0.8274   457.2
2.2000        -158.4257    -159.3243       0.8987   496.6
2.2500        -158.5260    -159.4884       0.9625   531.8
2.3000        -158.9275    -159.8736       0.9461   522.8
2.3500        -158.4299    -159.3607       0.9308   514.4
2.4000        -158.5119    -159.4537       0.9418   520.5
2.4500        -158.6715    -159.7366       1.0651   588.6
2.5000        -158.8654    -159.7779       0.9125   504.3
2.5500        -158.6291    -159.4900       0.8609   475.7
2.6000        -158.4767    -159.3492       0.8725   482.1
2.6500        -158.7787    -159.6926       0.9139   505.0
2.7000        -158.5555    -159.3986       0.8431   465.9
2.7500        -158.8119    -159.6277       0.8158   450.8
2.8000        -158.6825    -159.6080       0.9255   511.4
2.8500        -158.6638    -159.5109       0.8471   468.1
2.9000        -158.6330    -159.4579       0.8250   455.9
2.9500        -158.8416    -159.5099       0.6683   369.3
3.0000        -158.8107    -159.6439       0.8333   460.5
3.0500        -158.7045    -159.5702       0.8657   478.4
3.1000        -158.7365    -159.5640       0.8275   457.3
3.1500        -158.7629    -159.5432       0.7803   431.2
3.2000        -158.9537    -159.6875       0.7338   405.5
3.2500        -158.9449    -159.7636       0.8187   452.4
3.3000        -158.7217    -159.4315       0.7098   392.2
3.3500        -158.7605    -159.4254       0.6650   367.5
3.4000        -158.8665    -159.5046       0.6381   352.6
3.4500        -158.9231    -159.5779       0.6547   361.8
3.5000        -158.7785    -159.4552       0.6767   373.9
3.5500        -158.9062    -159.5530       0.6469   357.5
3.6000        -159.1495    -159.8198       0.6703   370.4
3.6500        -159.0935    -159.7835       0.6900   381.3
3.7000        -158.8801    -159.4655       0.5854   323.5
3.7500        -158.9072    -159.4307       0.5235   289.3
3.8000        -159.0699    -159.6301       0.5601   309.5
3.8500        -159.1557    -159.7171       0.5614   310.2
3.9000        -159.1549    -159.7435       0.5886   325.3
3.9500        -159.0355    -159.5963       0.5608   309.9
4.0000        -158.9858    -159.4411       0.4553   251.6
4.0500        -159.2740    -159.8237       0.5497   303.8
4.1000        -159.1853    -159.6922       0.5069   280.1
4.1500        -158.9720    -159.3764       0.4044   223.5
4.2000        -158.9661    -159.4539       0.4878   269.6
4.2500        -159.0478    -159.5343       0.4864   268.8
4.3000        -159.2474    -159.7939       0.5465   302.0
4.3500        -159.2229    -159.7494       0.5265   291.0
4.4000        -159.0788    -159.4890       0.4102   226.7
4.4500        -158.9340    -159.4110       0.4769   263.5
4.5000        -159.0544    -159.4335       0.3791   209.5
4.5500        -159.2203    -159.7114       0.4911   271.4
4.6000        -159.0626    -159.5068       0.4442   245.5
4.6500        -159.1245    -159.6351       0.5106   282.2
4.7000        -159.2129    -159.7089       0.4960   274.1
4.7500        -159.2579    -159.7465       0.4886   270.0
4.8000        -159.0398    -159.5060       0.4662   257.6
4.8500        -159.0457    -159.5067       0.4610   254.8
4.9000        -159.0349    -159.5312       0.4963   274.2
4.9500        -159.2082    -159.6808       0.4725   261.1
5.0000        -159.2245    -159.8002       0.5757   318.1
5.0500        -159.0382    -159.5303       0.4921   271.9
5.1000        -159.0886    -159.6536       0.5650   312.2
5.1500        -159.1278    -159.6634       0.5356   296.0
5.2000        -159.2264    -159.7205       0.4941   273.0
5.2500        -158.8253    -159.4098       0.5845   323.0
5.3000        -158.9274    -159.4961       0.5687   314.3
5.3500        -159.0754    -159.7102       0.6348   350.8
5.4000        -159.1890    -159.8323       0.6433   355.5
5.4500        -159.0072    -159.6499       0.6428   355.2
5.5000        -158.9168    -159.5960       0.6791   375.3
5.5500        -158.9450    -159.5936       0.6486   358.4
5.6000        -158.8227    -159.5010       0.6783   374.8
5.6500        -158.9852    -159.5927       0.6074   335.7
5.7000        -158.7918    -159.5724       0.7805   431.3
5.7500        -158.7411    -159.4896       0.7485   413.6
5.8000        -158.8497    -159.6326       0.7829   432.6
5.8500        -159.0245    -159.8256       0.8011   442.7
5.9000        -158.8554    -159.6223       0.7668   423.8
5.9500        -158.7344    -159.5868       0.8524   471.0
6.0000        -158.6732    -159.4236       0.7504   414.7
6.0500        -158.6716    -159.5214       0.8498   469.6
6.1000        -158.8254    -159.7258       0.9004   497.6
6.1500        -158.8222    -159.7850       0.9628   532.0
6.2000        -158.5693    -159.4310       0.8618   476.2
6.2500        -158.6992    -159.5412       0.8420   465.3
6.3000        -158.6698    -159.5360       0.8662   478.6
6.3500        -158.5361    -159.4634       0.9273   512.4
6.4000        -158.4650    -159.4117       0.9467   523.1
6.4500        -158.5804    -159.4636       0.8832   488.1
6.5000        -158.7358    -159.7161       0.9804   541.7
6.5500        -158.6111    -159.6301       1.0190   563.1
6.6000        -158.6448    -159.6064       0.9616   531.4
6.6500        -158.4853    -159.4420       0.9567   528.7
6.7000        -158.4749    -159.3982       0.9233   510.2
6.7500        -158.6713    -159.6080       0.9367   517.6
6.8000        -158.5564    -159.5508       0.9944   549.5
6.8500        -158.6358    -159.6082       0.9724   537.4
6.9000        -158.5035    -159.5439       1.0404   574.9
6.9500        -158.8569    -159.8677       1.0107   558.5
7.0000        -158.5723    -159.5156       0.9433   521.3
7.0500        -158.4277    -159.3487       0.9210   509.0
7.1000        -158.4232    -159.3210       0.8977   496.1
7.1500        -158.4222    -159.4419       1.0198   563.5
7.2000        -158.7517    -159.7451       0.9934   549.0
7.2500        -158.6876    -159.7728       1.0851   599.6
7.3000        -158.4732    -159.4409       0.9677   534.8
7.3500        -158.4152    -159.3524       0.9372   517.9
7.4000        -158.6018    -159.5235       0.9217   509.3
7.4500        -158.7452    -159.6859       0.9408   519.9
7.5000        -158.4639    -159.4859       1.0220   564.7
7.5500        -158.4793    -159.4138       0.9344   516.4
7.6000        -158.5112    -159.5758       1.0646   588.3
7.6500        -158.6784    -159.5851       0.9067   501.0
7.7000        -158.6971    -159.5865       0.8894   491.5
7.7500        -158.5368    -159.3980       0.8612   475.9
7.8000        -158.6446    -159.5957       0.9511   525.6
7.8500        -158.6540    -159.6859       1.0319   570.2
7.9000        -158.8523    -159.8159       0.9636   532.5
7.9500        -158.5924    -159.5125       0.9201   508.4
8.0000        -158.5381    -159.3069       0.7688   424.8
8.0500        -158.6362    -159.5048       0.8686   480.0
8.1000        -158.6979    -159.5351       0.8372   462.6
8.1500        -158.8253    -159.6779       0.8527   471.2
8.2000        -158.6775    -159.5344       0.8569   473.5
8.2500        -158.6912    -159.5618       0.8706   481.1
8.3000        -158.6667    -159.5580       0.8912   492.5
8.3500        -158.9286    -159.6433       0.7147   394.9
8.4000        -158.6565    -159.4151       0.7586   419.2
8.4500        -158.6207    -159.3987       0.7779   429.9
8.5000        -158.9113    -159.7847       0.8734   482.6
8.5500        -158.8146    -159.5972       0.7826   432.5
8.6000        -158.8102    -159.6248       0.8146   450.1
8.6500        -158.7050    -159.4746       0.7696   425.3
