Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5031    -158.9742       0.4712   405.0
0.0500        -158.6538    -159.0340       0.3802   326.8
0.1000        -158.3023    -158.6867       0.3844   330.4
0.1500        -158.4364    -159.0847       0.6483   557.3
0.2000        -158.3443    -158.8247       0.4804   413.0
0.2500        -158.3667    -159.0245       0.6578   565.5
0.3000        -158.4337    -159.1114       0.6778   582.6
0.3500        -158.5093    -159.0924       0.5831   501.2
0.4000        -158.2898    -159.0667       0.7769   667.8
0.4500        -158.2351    -159.0249       0.7898   678.9
0.5000        -158.0976    -159.1120       1.0144   872.0
