Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -6506.7279   -6506.9775       0.2496   386.2
0.0500       -6506.7298   -6507.1153       0.3855   596.5
0.1000       -6506.7282   -6507.0582       0.3300   510.7
0.1500       -6506.7291   -6507.0321       0.3030   468.9
0.2000       -6506.7290   -6507.0707       0.3417   528.7
0.2500       -6506.7287   -6507.0432       0.3145   486.6
0.3000       -6506.7292   -6507.0798       0.3506   542.4
0.3500       -6506.7280   -6507.0039       0.2758   426.8
0.4000       -6506.7295   -6507.1511       0.4215   652.2
0.4500       -6506.7275   -6506.9102       0.1827   282.8
0.5000       -6506.7295   -6507.1303       0.4007   620.1
0.5500       -6506.7281   -6507.0117       0.2836   438.8
0.6000       -6506.7288   -6507.0276       0.2987   462.2
0.6500       -6506.7290   -6507.1295       0.4005   619.6
0.7000       -6506.7286   -6507.0393       0.3107   480.7
0.7500       -6506.7293   -6507.0334       0.3041   470.6
0.8000       -6506.7280   -6507.0008       0.2728   422.2
0.8500       -6506.7298   -6507.1523       0.4226   653.8
0.9000       -6506.7280   -6506.9819       0.2539   392.8
0.9500       -6506.7299   -6507.1316       0.4017   621.6
1.0000       -6506.7282   -6507.0496       0.3214   497.3
1.0500       -6506.7286   -6506.9831       0.2546   393.9
1.1000       -6506.7291   -6507.1067       0.3776   584.2
1.1500       -6506.7287   -6507.1045       0.3759   581.6
1.2000       -6506.7290   -6507.0212       0.2922   452.2
1.2500       -6506.7278   -6507.0418       0.3139   485.7
1.3000       -6506.7294   -6507.0556       0.3262   504.7
1.3500       -6506.7280   -6507.0431       0.3150   487.4
1.4000       -6506.7294   -6507.0836       0.3542   548.0
1.4500       -6506.7283   -6507.0710       0.3427   530.2
1.5000       -6506.7292   -6507.0199       0.2908   449.9
1.5500       -6506.7294   -6507.0882       0.3588   555.2
1.6000       -6506.7283   -6507.0027       0.2744   424.5
1.6500       -6506.7296   -6507.0988       0.3692   571.2
1.7000       -6506.7282   -6507.0747       0.3465   536.2
1.7500       -6506.7294   -6507.0406       0.3112   481.5
1.8000       -6506.7280   -6506.9853       0.2573   398.2
1.8500       -6506.7293   -6507.1244       0.3951   611.4
1.9000       -6506.7281   -6506.9938       0.2656   411.0
1.9500       -6506.7286   -6507.0646       0.3360   519.9
2.0000       -6506.7292   -6507.0926       0.3634   562.3
2.0500       -6506.7279   -6506.9816       0.2538   392.6
2.1000       -6506.7293   -6507.0426       0.3133   484.8
2.1500       -6506.7280   -6507.0677       0.3397   525.6
2.2000       -6506.7298   -6507.1187       0.3890   601.8
2.2500       -6506.7280   -6506.9578       0.2299   355.7
2.3000       -6506.7295   -6507.1466       0.4171   645.3
2.3500       -6506.7286   -6506.9695       0.2409   372.7
2.4000       -6506.7286   -6507.0802       0.3515   543.9
2.4500       -6506.7295   -6507.0949       0.3654   565.3
2.5000       -6506.7281   -6507.0221       0.2940   454.8
2.5500       -6506.7298   -6507.0983       0.3686   570.3
2.6000       -6506.7279   -6507.0147       0.2869   443.8
2.6500       -6506.7294   -6507.0685       0.3391   524.7
2.7000       -6506.7285   -6507.0572       0.3287   508.6
2.7500       -6506.7292   -6507.0905       0.3612   558.9
2.8000       -6506.7288   -6507.0360       0.3072   475.3
2.8500       -6506.7282   -6506.9937       0.2655   410.8
2.9000       -6506.7297   -6507.1385       0.4088   632.5
2.9500       -6506.7279   -6506.9486       0.2207   341.5
3.0000       -6506.7297   -6507.1707       0.4410   682.3
3.0500       -6506.7279   -6507.0001       0.2722   421.2
3.1000       -6506.7291   -6507.0264       0.2973   460.0
3.1500       -6506.7284   -6507.0359       0.3076   475.9
3.2000       -6506.7287   -6507.0732       0.3445   533.0
3.2500       -6506.7288   -6507.0503       0.3214   497.3
3.3000       -6506.7282   -6507.0058       0.2777   429.6
3.3500       -6506.7297   -6507.1444       0.4147   641.7
3.4000       -6506.7276   -6506.9268       0.1992   308.2
3.4500       -6506.7297   -6507.1224       0.3927   607.6
3.5000       -6506.7281   -6507.0472       0.3192   493.8
3.5500       -6506.7294   -6507.0741       0.3447   533.3
3.6000       -6506.7283   -6507.0377       0.3093   478.6
3.6500       -6506.7288   -6507.0359       0.3071   475.2
3.7000       -6506.7289   -6507.0443       0.3155   488.1
3.7500       -6506.7283   -6507.0818       0.3535   546.9
3.8000       -6506.7293   -6507.0858       0.3566   551.7
3.8500       -6506.7279   -6507.0173       0.2894   447.8
3.9000       -6506.7294   -6507.0580       0.3286   508.4
3.9500       -6506.7279   -6507.0292       0.3013   466.2
4.0000       -6506.7292   -6507.0499       0.3207   496.2
4.0500       -6506.7288   -6507.1362       0.4074   630.3
4.1000       -6506.7290   -6507.0302       0.3012   466.0
4.1500       -6506.7291   -6507.0312       0.3021   467.4
4.2000       -6506.7285   -6507.0758       0.3472   537.3
4.2500       -6506.7300   -6507.0905       0.3605   557.9
4.3000       -6506.7279   -6507.0126       0.2847   440.5
4.3500       -6506.7298   -6507.1444       0.4146   641.4
4.4000       -6506.7290   -6506.9983       0.2693   416.7
4.4500       -6506.7288   -6507.0442       0.3154   488.0
4.5000       -6506.7290   -6507.0743       0.3453   534.3
4.5500       -6506.7281   -6507.0343       0.3063   473.9
4.6000       -6506.7302   -6507.0972       0.3670   567.9
4.6500       -6506.7287   -6507.0639       0.3351   518.5
4.7000       -6506.7290   -6507.0151       0.2861   442.7
4.7500       -6506.7285   -6507.0244       0.2960   457.9
4.8000       -6506.7285   -6507.0954       0.3669   567.7
4.8500       -6506.7295   -6507.0339       0.3044   471.0
4.9000       -6506.7284   -6507.0727       0.3443   532.7
4.9500       -6506.7293   -6507.0625       0.3332   515.6
5.0000       -6506.7278   -6506.9999       0.2722   421.1
5.0500       -6506.7286   -6507.0453       0.3167   490.0
5.1000       -6506.7294   -6507.1186       0.3892   602.2
5.1500       -6506.7280   -6507.0120       0.2840   439.4
5.2000       -6506.7292   -6507.0718       0.3426   530.1
5.2500       -6506.7274   -6507.0249       0.2975   460.3
5.3000       -6506.7291   -6507.0345       0.3054   472.6
5.3500       -6506.7288   -6507.0875       0.3587   555.0
5.4000       -6506.7284   -6507.0836       0.3552   549.6
5.4500       -6506.7291   -6507.0002       0.2711   419.5
5.5000       -6506.7275   -6507.0470       0.3194   494.2
5.5500       -6506.7292   -6507.0421       0.3129   484.2
5.6000       -6506.7283   -6507.0609       0.3326   514.6
5.6500       -6506.7287   -6507.0649       0.3362   520.1
5.7000       -6506.7290   -6507.0738       0.3448   533.5
5.7500       -6506.7274   -6506.9655       0.2381   368.4
5.8000       -6506.7293   -6507.0813       0.3520   544.7
5.8500       -6506.7277   -6507.0243       0.2966   459.0
5.9000       -6506.7290   -6507.0329       0.3038   470.1
5.9500       -6506.7288   -6507.1053       0.3765   582.5
6.0000       -6506.7281   -6507.0103       0.2822   436.7
6.0500       -6506.7289   -6507.0169       0.2880   445.6
6.1000       -6506.7276   -6507.0599       0.3323   514.1
6.1500       -6506.7294   -6507.0776       0.3482   538.7
6.2000       -6506.7285   -6507.0482       0.3197   494.7
6.2500       -6506.7282   -6507.0261       0.2980   461.0
6.3000       -6506.7287   -6507.0280       0.2993   463.1
6.3500       -6506.7278   -6507.0262       0.2984   461.7
6.4000       -6506.7296   -6507.1109       0.3813   590.0
6.4500       -6506.7284   -6507.0578       0.3295   509.8
6.5000       -6506.7287   -6507.0170       0.2883   446.0
6.5500       -6506.7287   -6507.0642       0.3355   519.1
6.6000       -6506.7281   -6506.9884       0.2603   402.7
6.6500       -6506.7299   -6507.1459       0.4160   643.7
6.7000       -6506.7283   -6507.0253       0.2970   459.5
6.7500       -6506.7290   -6507.0416       0.3126   483.7
6.8000       -6506.7286   -6507.0587       0.3301   510.8
6.8500       -6506.7284   -6507.0161       0.2877   445.2
6.9000       -6506.7296   -6507.0590       0.3294   509.7
6.9500       -6506.7283   -6507.0609       0.3326   514.6
7.0000       -6506.7293   -6507.0466       0.3172   490.9
7.0500       -6506.7284   -6507.0200       0.2916   451.2
7.1000       -6506.7295   -6507.0632       0.3337   516.3
7.1500       -6506.7299   -6507.1421       0.4122   637.8
7.2000       -6506.7281   -6506.9393       0.2112   326.8
7.2500       -6506.7303   -6507.1749       0.4447   688.0
7.3000       -6506.7280   -6506.9898       0.2618   405.1
7.3500       -6506.7295   -6507.0277       0.2983   461.5
7.4000       -6506.7295   -6507.1099       0.3804   588.6
7.4500       -6506.7285   -6507.0057       0.2772   428.9
7.5000       -6506.7300   -6507.0830       0.3530   546.3
7.5500       -6506.7279   -6507.0345       0.3065   474.3
7.6000       -6506.7302   -6507.1033       0.3731   577.3
7.6500       -6506.7291   -6507.0339       0.3048   471.7
7.7000       -6506.7294   -6507.0568       0.3274   506.5
7.7500       -6506.7301   -6507.1329       0.4028   623.2
7.8000       -6506.7278   -6506.9589       0.2311   357.6
7.8500       -6506.7302   -6507.1344       0.4042   625.4
7.9000       -6506.7285   -6506.9986       0.2701   418.0
7.9500       -6506.7297   -6507.0685       0.3388   524.2
8.0000       -6506.7295   -6507.1371       0.4076   630.6
8.0500       -6506.7279   -6506.9352       0.2074   320.9
8.1000       -6506.7301   -6507.1392       0.4091   633.0
8.1500       -6506.7284   -6507.0080       0.2796   432.6
8.2000       -6506.7301   -6507.0807       0.3506   542.5
8.2500       -6506.7301   -6507.1168       0.3866   598.2
8.3000       -6506.7285   -6507.0463       0.3178   491.8
8.3500       -6506.7295   -6507.0622       0.3328   514.9
8.4000       -6506.7285   -6507.0200       0.2915   451.0
8.4500       -6506.7300   -6507.1223       0.3923   607.0
8.5000       -6506.7291   -6507.0321       0.3030   468.8
8.5500       -6506.7282   -6507.0248       0.2965   458.8
8.6000       -6506.7296   -6507.1266       0.3970   614.2
8.6500       -6506.7285   -6506.9621       0.2336   361.4
8.7000       -6506.7297   -6507.1545       0.4248   657.3
8.7500       -6506.7290   -6507.0112       0.2822   436.6
8.8000       -6506.7282   -6507.0251       0.2969   459.3
8.8500       -6506.7295   -6507.0895       0.3600   557.0
8.9000       -6506.7290   -6507.0594       0.3304   511.2
8.9500       -6506.7290   -6507.0229       0.2939   454.8
9.0000       -6506.7283   -6507.0923       0.3641   563.3
9.0500       -6506.7284   -6507.0336       0.3052   472.2
9.1000       -6506.7294   -6507.0455       0.3162   489.2
9.1500       -6506.7290   -6507.1031       0.3742   579.0
9.2000       -6506.7284   -6507.0281       0.2997   463.7
9.2500       -6506.7275   -6506.9519       0.2244   347.2
9.3000       -6506.7291   -6507.1331       0.4040   625.1
9.3500       -6506.7289   -6507.0254       0.2965   458.7
9.4000       -6506.7281   -6507.0360       0.3079   476.3
9.4500       -6506.7284   -6507.0434       0.3149   487.3
9.5000       -6506.7290   -6507.0728       0.3439   532.0
9.5500       -6506.7296   -6507.0663       0.3367   521.0
9.6000       -6506.7286   -6507.0390       0.3105   480.4
9.6500       -6506.7280   -6507.0720       0.3439   532.2
9.7000       -6506.7287   -6507.0076       0.2788   431.4
9.7500       -6506.7296   -6507.1316       0.4020   622.1
9.8000       -6506.7291   -6507.0580       0.3290   509.0
9.8500       -6506.7281   -6507.0176       0.2895   447.9
9.9000       -6506.7288   -6507.0497       0.3209   496.5
9.9500       -6506.7294   -6507.0799       0.3505   542.3
10.0000      -6506.7282   -6507.0307       0.3024   468.0
10.0500      -6506.7281   -6507.0256       0.2975   460.3
10.1000      -6506.7285   -6506.9971       0.2687   415.7
10.1500      -6506.7293   -6507.1280       0.3987   616.9
10.2000      -6506.7285   -6507.0229       0.2944   455.5
10.2500      -6506.7280   -6507.0165       0.2884   446.3
10.3000      -6506.7295   -6507.0448       0.3153   487.8
10.3500      -6506.7300   -6507.1706       0.4406   681.8
10.4000      -6506.7280   -6506.9329       0.2049   317.0
