Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3133    -158.6905       0.3772   364.8
0.0500        -157.8829    -158.6151       0.7322   708.1
0.1000        -158.0780    -158.6888       0.6108   590.7
0.1500        -157.9088    -158.6729       0.7641   739.0
0.2000        -158.1113    -158.6794       0.5681   549.4
0.2500        -157.7847    -158.6487       0.8640   835.5
0.3000        -158.2145    -158.6362       0.4216   407.7
0.3500        -157.8332    -158.6534       0.8202   793.2
0.4000        -158.0846    -158.7035       0.6189   598.5
0.4500        -157.9653    -158.6520       0.6867   664.0
