Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.4576    -159.3252       0.8676   353.3
0.0500        -158.0564    -159.3550       1.2986   528.8
0.1000        -158.5358    -159.3348       0.7989   325.3
0.1500        -158.2260    -159.3298       1.1038   449.5
0.2000        -157.9599    -159.3276       1.3676   556.9
0.2500        -158.1602    -159.3299       1.1697   476.3
0.3000        -157.8908    -159.3374       1.4466   589.0
0.3500        -158.0688    -159.3273       1.2585   512.5
0.4000        -158.0905    -159.3123       1.2218   497.5
0.4500        -158.1478    -159.3290       1.1813   481.0
0.5000        -158.2992    -159.3439       1.0447   425.4
0.5500        -158.3952    -159.3170       0.9218   375.3
0.6000        -158.2085    -159.3466       1.1380   463.4
0.6500        -158.0484    -159.3329       1.2845   523.0
0.7000        -158.1615    -159.3353       1.1738   478.0
0.7500        -158.1787    -159.3213       1.1425   465.2
0.8000        -158.2596    -159.3393       1.0797   439.6
0.8500        -158.0364    -159.3124       1.2761   519.6
0.9000        -158.1097    -159.3427       1.2329   502.0
0.9500        -158.3350    -159.3589       1.0239   416.9
1.0000        -158.2720    -159.3093       1.0373   422.4
1.0500        -158.3572    -159.3332       0.9760   397.4
1.1000        -158.3437    -159.3069       0.9631   392.2
1.1500        -157.9164    -159.3234       1.4069   572.9
1.2000        -158.0939    -159.3338       1.2398   504.8
1.2500        -158.3005    -159.3355       1.0350   421.4
1.3000        -158.1345    -159.3239       1.1894   484.3
1.3500        -158.0723    -159.3287       1.2564   511.6
1.4000        -158.1343    -159.3433       1.2091   492.3
1.4500        -158.3097    -159.3209       1.0113   411.8
1.5000        -158.1168    -159.3349       1.2182   496.0
1.5500        -158.2564    -159.3313       1.0749   437.7
1.6000        -158.1368    -159.3344       1.1976   487.6
1.6500        -158.1362    -159.3433       1.2071   491.5
1.7000        -158.0779    -159.3376       1.2597   512.9
1.7500        -158.3292    -159.3144       0.9852   401.1
1.8000        -158.3091    -159.3346       1.0254   417.5
1.8500        -158.2327    -159.3237       1.0909   444.2
1.9000        -158.1274    -159.3425       1.2150   494.7
1.9500        -158.2186    -159.3445       1.1259   458.4
2.0000        -158.2248    -159.3184       1.0936   445.3
2.0500        -158.1962    -159.3355       1.1393   463.9
2.1000        -157.8563    -159.3321       1.4758   600.9
2.1500        -158.4473    -159.3254       0.8781   357.5
2.2000        -158.4090    -159.3259       0.9169   373.3
2.2500        -158.3396    -159.3282       0.9886   402.6
2.3000        -158.1220    -159.3374       1.2155   494.9
2.3500        -158.1431    -159.3283       1.1852   482.6
2.4000        -158.3737    -159.3305       0.9568   389.6
2.4500        -158.2160    -159.3242       1.1082   451.2
2.5000        -157.9436    -159.3198       1.3762   560.3
2.5500        -158.2156    -159.3514       1.1358   462.5
2.6000        -158.3178    -159.3496       1.0317   420.1
2.6500        -158.2375    -159.3271       1.0896   443.7
2.7000        -158.3810    -159.3431       0.9621   391.7
2.7500        -158.5162    -159.3304       0.8142   331.5
2.8000        -157.9953    -159.3313       1.3360   544.0
2.8500        -157.9642    -159.3236       1.3594   553.5
2.9000        -157.9845    -159.3452       1.3607   554.1
2.9500        -157.9494    -159.3358       1.3864   564.5
3.0000        -158.0104    -159.3310       1.3207   537.7
3.0500        -158.1101    -159.3475       1.2374   503.8
3.1000        -158.0892    -159.3458       1.2566   511.7
3.1500        -158.2860    -159.3193       1.0334   420.8
3.2000        -157.9947    -159.3360       1.3413   546.1
3.2500        -157.8196    -159.3269       1.5073   613.7
3.3000        -158.0090    -159.3263       1.3173   536.4
3.3500        -158.1102    -159.3235       1.2133   494.0
3.4000        -158.1538    -159.3277       1.1740   478.0
3.4500        -158.1535    -159.3285       1.1751   478.5
3.5000        -158.2192    -159.3350       1.1158   454.3
3.5500        -158.2563    -159.3315       1.0752   437.8
3.6000        -158.0443    -159.3286       1.2844   523.0
3.6500        -158.0213    -159.3288       1.3074   532.4
3.7000        -158.1155    -159.3292       1.2137   494.2
3.7500        -158.0714    -159.3324       1.2610   513.4
3.8000        -157.9210    -159.3422       1.4212   578.7
3.8500        -158.2555    -159.3462       1.0907   444.1
3.9000        -157.9499    -159.3386       1.3887   565.4
3.9500        -158.1780    -159.3230       1.1450   466.2
4.0000        -158.2888    -159.3510       1.0622   432.5
4.0500        -158.1203    -159.3317       1.2115   493.3
4.1000        -157.9444    -159.3077       1.3634   555.1
4.1500        -157.9791    -159.3099       1.3309   541.9
4.2000        -158.2117    -159.3147       1.1030   449.1
4.2500        -158.0601    -159.3268       1.2666   515.7
4.3000        -157.8828    -159.3262       1.4435   587.7
4.3500        -158.1107    -159.3296       1.2188   496.3
4.4000        -157.9660    -159.3381       1.3720   558.7
4.4500        -158.1606    -159.3316       1.1710   476.8
4.5000        -158.0501    -159.3071       1.2570   511.8
4.5500        -158.3094    -159.3305       1.0211   415.8
4.6000        -158.0741    -159.3153       1.2412   505.4
4.6500        -158.2483    -159.3393       1.0910   444.2
4.7000        -158.0286    -159.3458       1.3172   536.3
4.7500        -158.3646    -159.3524       0.9878   402.2
