Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2939    -158.9289       0.6350   377.9
0.0500        -158.1049    -158.8889       0.7840   466.5
0.1000        -158.0094    -158.8658       0.8564   509.7
0.1500        -158.1672    -158.9306       0.7634   454.3
0.2000        -158.1176    -158.9503       0.8327   495.6
0.2500        -158.2109    -158.9361       0.7252   431.6
0.3000        -157.9967    -158.8654       0.8686   516.9
0.3500        -157.9634    -158.8928       0.9293   553.0
0.4000        -158.2102    -158.9135       0.7033   418.5
0.4500        -158.1523    -158.9173       0.7650   455.3
0.5000        -158.1684    -158.9058       0.7374   438.8
0.5500        -158.1426    -158.8788       0.7362   438.1
0.6000        -158.1727    -158.9285       0.7558   449.8
0.6500        -157.8846    -158.8940       1.0094   600.7
0.7000        -158.2148    -158.9077       0.6929   412.3
0.7500        -158.2170    -158.9101       0.6931   412.5
0.8000        -158.0176    -158.8645       0.8469   504.0
0.8500        -158.1563    -158.9576       0.8014   476.9
0.9000        -158.0641    -158.8874       0.8234   490.0
0.9500        -158.1432    -158.8712       0.7280   433.2
1.0000        -158.0517    -158.9225       0.8708   518.2
1.0500        -158.2519    -158.9115       0.6596   392.6
1.1000        -158.2111    -158.9008       0.6896   410.4
1.1500        -158.1666    -158.9022       0.7356   437.7
1.2000        -158.1702    -158.9388       0.7686   457.4
1.2500        -158.2299    -158.9324       0.7025   418.1
1.3000        -158.2798    -158.9456       0.6658   396.2
1.3500        -158.1300    -158.9059       0.7759   461.7
1.4000        -158.2340    -158.9058       0.6718   399.8
1.4500        -158.0998    -158.8809       0.7811   464.8
1.5000        -158.0106    -158.9486       0.9380   558.2
1.5500        -158.0853    -158.9317       0.8464   503.7
1.6000        -158.2962    -158.8944       0.5981   356.0
1.6500        -158.0746    -158.8969       0.8223   489.4
1.7000        -158.1413    -158.9479       0.8066   480.0
1.7500        -158.0800    -158.9259       0.8459   503.4
1.8000        -158.0631    -158.9084       0.8453   503.0
1.8500        -158.2050    -158.9129       0.7079   421.3
1.9000        -157.9899    -158.9083       0.9184   546.6
1.9500        -158.2501    -158.8941       0.6441   383.3
2.0000        -157.9253    -158.8982       0.9729   579.0
2.0500        -158.0263    -158.9280       0.9018   536.6
2.1000        -158.0277    -158.9278       0.9001   535.7
2.1500        -158.0854    -158.9378       0.8525   507.3
2.2000        -157.8599    -158.9276       1.0677   635.4
2.2500        -157.8460    -158.8711       1.0251   610.0
2.3000        -158.0182    -158.8879       0.8697   517.5
2.3500        -157.9197    -158.9122       0.9924   590.6
2.4000        -158.0092    -158.9396       0.9304   553.7
2.4500        -157.9268    -158.9220       0.9952   592.2
2.5000        -157.9317    -158.8603       0.9286   552.6
2.5500        -157.8718    -158.9571       1.0853   645.9
2.6000        -157.8532    -158.9192       1.0659   634.3
2.6500        -157.7748    -158.9140       1.1392   677.9
2.7000        -157.7445    -158.8635       1.1190   665.9
2.7500        -157.9157    -158.8855       0.9697   577.1
2.8000        -157.8774    -158.9051       1.0277   611.6
2.8500        -157.8932    -158.8698       0.9766   581.2
2.9000        -157.7091    -158.9415       1.2324   733.4
2.9500        -157.7798    -158.8925       1.1128   662.2
3.0000        -157.6985    -158.9390       1.2405   738.2
3.0500        -157.8104    -158.9082       1.0978   653.3
3.1000        -157.7244    -158.8764       1.1520   685.6
3.1500        -157.7220    -158.9235       1.2015   715.0
3.2000        -157.7054    -158.8683       1.1629   692.0
3.2500        -157.7558    -158.9033       1.1475   682.9
3.3000        -157.6030    -158.9226       1.3196   785.3
3.3500        -157.5396    -158.8757       1.3361   795.1
3.4000        -157.8010    -158.9183       1.1173   664.9
3.4500        -157.6220    -158.8865       1.2645   752.5
3.5000        -157.7690    -158.9438       1.1748   699.1
3.5500        -157.4834    -158.9334       1.4500   862.9
3.6000        -157.5878    -158.8699       1.2820   762.9
3.6500        -157.7332    -158.9380       1.2049   717.0
3.7000        -157.7045    -158.9021       1.1976   712.7
3.7500        -157.6605    -158.9048       1.2444   740.5
3.8000        -157.6356    -158.9249       1.2893   767.3
3.8500        -157.8508    -158.8908       1.0399   618.9
3.9000        -157.4423    -158.8979       1.4557   866.3
3.9500        -157.7200    -158.8969       1.1769   700.4
4.0000        -157.6335    -158.9306       1.2972   771.9
4.0500        -157.5530    -158.8898       1.3368   795.6
4.1000        -157.7025    -158.8926       1.1901   708.2
4.1500        -157.5412    -158.9631       1.4219   846.2
4.2000        -157.5662    -158.9137       1.3475   801.9
4.2500        -157.5023    -158.9030       1.4007   833.6
4.3000        -157.5820    -158.8845       1.3025   775.1
4.3500        -157.8931    -158.9370       1.0439   621.2
4.4000        -157.5667    -158.9202       1.3535   805.4
