Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2733    -159.0706       0.7972   385.5
0.0500        -158.5318    -159.0528       0.5210   251.9
0.1000        -158.5506    -159.0787       0.5280   255.3
0.1500        -158.4817    -159.0727       0.5911   285.8
0.2000        -158.6509    -159.0760       0.4251   205.6
0.2500        -158.5661    -159.0970       0.5309   256.7
0.3000        -158.4341    -159.0703       0.6362   307.6
0.3500        -158.5743    -159.0680       0.4938   238.7
0.4000        -158.5321    -159.0794       0.5473   264.6
0.4500        -158.4978    -159.0680       0.5703   275.7
0.5000        -158.5249    -159.0633       0.5384   260.3
0.5500        -158.5332    -159.0933       0.5600   270.8
0.6000        -158.4821    -159.0432       0.5611   271.3
0.6500        -158.5185    -159.0468       0.5283   255.4
0.7000        -158.4341    -159.0858       0.6517   315.1
0.7500        -158.5652    -159.0674       0.5022   242.8
0.8000        -158.5285    -159.0885       0.5600   270.8
0.8500        -158.5745    -159.0688       0.4944   239.0
0.9000        -158.6253    -159.0664       0.4411   213.3
0.9500        -158.4586    -159.0826       0.6240   301.7
1.0000        -158.3534    -159.0731       0.7197   348.0
1.0500        -158.5240    -159.0637       0.5397   260.9
1.1000        -158.4780    -159.0844       0.6064   293.2
1.1500        -158.5694    -159.0618       0.4924   238.1
1.2000        -158.5284    -159.0566       0.5281   255.4
1.2500        -158.5808    -159.0809       0.5001   241.8
1.3000        -158.5958    -159.0770       0.4813   232.7
1.3500        -158.5129    -159.0690       0.5561   268.9
1.4000        -158.5330    -159.0921       0.5591   270.3
1.4500        -158.4420    -159.0531       0.6111   295.5
1.5000        -158.5203    -159.0631       0.5428   262.5
1.5500        -158.5954    -159.0522       0.4568   220.9
1.6000        -158.5099    -159.0457       0.5358   259.1
1.6500        -158.4508    -159.0601       0.6093   294.6
1.7000        -158.4739    -159.0889       0.6150   297.4
1.7500        -158.4878    -159.0759       0.5882   284.4
1.8000        -158.4765    -159.0838       0.6074   293.7
1.8500        -158.4728    -159.0767       0.6039   292.0
1.9000        -158.5166    -159.0481       0.5316   257.0
1.9500        -158.5592    -159.0912       0.5320   257.2
2.0000        -158.5150    -159.0584       0.5434   262.7
2.0500        -158.4335    -159.0468       0.6132   296.5
2.1000        -158.5025    -159.0815       0.5790   280.0
2.1500        -158.4151    -159.0738       0.6587   318.5
2.2000        -158.6189    -159.0695       0.4506   217.9
2.2500        -158.5908    -159.0975       0.5067   245.0
2.3000        -158.4822    -159.0775       0.5953   287.8
2.3500        -158.4671    -159.0668       0.5998   290.0
2.4000        -158.5420    -159.0737       0.5317   257.1
2.4500        -158.5411    -159.0644       0.5233   253.0
2.5000        -158.4503    -159.0581       0.6078   293.9
2.5500        -158.5183    -159.0903       0.5720   276.6
2.6000        -158.5468    -159.0659       0.5190   251.0
2.6500        -158.3008    -159.0725       0.7716   373.1
2.7000        -158.5747    -159.0860       0.5114   247.3
2.7500        -158.6010    -159.0795       0.4785   231.4
2.8000        -158.5282    -159.0767       0.5485   265.2
2.8500        -158.5624    -159.0851       0.5228   252.8
2.9000        -158.5282    -159.0768       0.5485   265.2
2.9500        -158.4283    -159.0612       0.6329   306.0
3.0000        -158.4123    -159.0684       0.6561   317.2
3.0500        -158.4366    -159.0671       0.6305   304.9
3.1000        -158.5671    -159.0924       0.5254   254.0
3.1500        -158.5457    -159.0729       0.5273   254.9
3.2000        -158.4830    -159.0652       0.5822   281.5
3.2500        -158.4991    -159.0842       0.5851   282.9
3.3000        -158.4916    -159.0861       0.5945   287.4
3.3500        -158.5843    -159.0769       0.4926   238.2
3.4000        -158.6041    -159.1035       0.4994   241.5
3.4500        -158.3467    -159.0675       0.7208   348.5
3.5000        -158.4258    -159.0751       0.6494   314.0
3.5500        -158.5739    -159.0868       0.5129   248.0
3.6000        -158.4612    -159.0699       0.6087   294.3
3.6500        -158.4240    -159.0741       0.6502   314.4
3.7000        -158.6277    -159.1010       0.4734   228.9
