Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2797    -159.0464       0.7667   395.4
0.0500        -158.4336    -159.0962       0.6625   341.7
0.1000        -158.2541    -159.0816       0.8275   426.8
0.1500        -158.5023    -159.3243       0.8219   423.9
0.2000        -158.3759    -159.3926       1.0167   524.4
0.2500        -158.2593    -159.0532       0.7939   409.5
0.3000        -158.7767    -159.8572       1.0805   557.3
0.3500        -158.3330    -159.0575       0.7245   373.7
0.4000        -158.3134    -159.1147       0.8013   413.3
0.4500        -158.1407    -159.0567       0.9160   472.5
0.5000        -158.2885    -159.1257       0.8373   431.8
0.5500        -158.2802    -159.1246       0.8444   435.5
0.6000        -158.2741    -159.2400       0.9659   498.2
0.6500        -158.2479    -159.0588       0.8109   418.2
0.7000        -158.3225    -159.0341       0.7116   367.0
0.7500        -158.1824    -159.1147       0.9323   480.8
0.8000        -158.5220    -159.3852       0.8632   445.2
0.8500        -158.4076    -159.0582       0.6506   335.5
0.9000        -158.1460    -159.0440       0.8980   463.2
0.9500        -158.3816    -159.0772       0.6956   358.7
1.0000        -158.0766    -159.1149       1.0383   535.5
1.0500        -158.6308    -159.5395       0.9087   468.7
1.1000        -158.1764    -159.0622       0.8858   456.9
1.1500        -158.5942    -159.5599       0.9657   498.1
1.2000        -158.8741    -159.4902       0.6161   317.7
1.2500        -158.4439    -159.3403       0.8964   462.3
1.3000        -158.2500    -159.1086       0.8586   442.8
1.3500        -158.2891    -159.0381       0.7490   386.3
1.4000        -158.0873    -159.1521       1.0648   549.2
1.4500        -158.1056    -159.0721       0.9664   498.4
1.5000        -158.0955    -159.2087       1.1131   574.1
1.5500        -158.3231    -159.0563       0.7333   378.2
1.6000        -158.4312    -159.3228       0.8916   459.9
1.6500        -158.4199    -159.1426       0.7228   372.8
1.7000        -157.9093    -159.0491       1.1398   587.8
1.7500        -158.2044    -159.0442       0.8398   433.1
1.8000        -157.9988    -159.0674       1.0686   551.1
1.8500        -158.5520    -159.5079       0.9559   493.0
1.9000        -158.8013    -159.5649       0.7636   393.8
1.9500        -158.1861    -159.2728       1.0867   560.5
2.0000        -158.3932    -159.1569       0.7637   393.9
2.0500        -158.0106    -159.1805       1.1699   603.4
2.1000        -158.4937    -159.5420       1.0483   540.6
2.1500        -158.5044    -159.5398       1.0354   534.0
2.2000        -158.3380    -159.3303       0.9923   511.8
2.2500        -159.0806    -159.8870       0.8064   415.9
2.3000        -158.1159    -159.0762       0.9604   495.3
2.3500        -158.3092    -159.1283       0.8191   422.5
2.4000        -158.2471    -159.0935       0.8464   436.5
2.4500        -158.3735    -159.3606       0.9871   509.1
2.5000        -158.5457    -159.6922       1.1465   591.3
2.5500        -158.1796    -159.0414       0.8617   444.4
2.6000        -158.5311    -159.5160       0.9849   508.0
2.6500        -158.3370    -159.0776       0.7406   382.0
2.7000        -158.8367    -159.6725       0.8358   431.1
2.7500        -158.1939    -159.1304       0.9365   483.0
2.8000        -158.0003    -159.0799       1.0796   556.8
2.8500        -157.9971    -159.0637       1.0666   550.1
2.9000        -158.0084    -159.0540       1.0456   539.3
2.9500        -158.5059    -159.3136       0.8077   416.6
3.0000        -158.0621    -159.0531       0.9910   511.1
3.0500        -158.4390    -159.4368       0.9978   514.6
3.1000        -158.0289    -159.2475       1.2186   628.5
3.1500        -158.1937    -159.5034       1.3097   675.5
3.2000        -158.6014    -159.5326       0.9312   480.3
3.2500        -158.2495    -159.1383       0.8888   458.4
3.3000        -158.6429    -159.4589       0.8160   420.9
3.3500        -157.9383    -159.0870       1.1487   592.5
3.4000        -158.6061    -159.5585       0.9525   491.2
3.4500        -158.3892    -159.6078       1.2187   628.5
3.5000        -157.9954    -159.0522       1.0568   545.0
3.5500        -158.0840    -159.0639       0.9799   505.4
3.6000        -158.1195    -159.0077       0.8882   458.1
3.6500        -158.1530    -158.9995       0.8466   436.6
3.7000        -158.0154    -159.1373       1.1219   578.6
3.7500        -157.9908    -159.2902       1.2994   670.2
3.8000        -157.9288    -159.1223       1.1935   615.6
3.8500        -158.4711    -159.4602       0.9891   510.1
3.9000        -158.1102    -159.0724       0.9623   496.3
3.9500        -158.1132    -159.0521       0.9389   484.2
4.0000        -158.0980    -159.0731       0.9751   502.9
4.0500        -158.0543    -159.1113       1.0570   545.2
4.1000        -158.1055    -159.0453       0.9398   484.7
4.1500        -157.9486    -159.1822       1.2335   636.2
4.2000        -158.0030    -159.0209       1.0179   525.0
4.2500        -158.1731    -159.2090       1.0359   534.2
4.3000        -157.8923    -159.0358       1.1435   589.8
4.3500        -158.1677    -159.2293       1.0615   547.5
4.4000        -158.4931    -159.5206       1.0275   529.9
4.4500        -157.9345    -159.0419       1.1075   571.2
4.5000        -157.8843    -159.1157       1.2315   635.1
4.5500        -158.1244    -159.0531       0.9287   479.0
4.6000        -158.3065    -159.1854       0.8789   453.3
4.6500        -157.8147    -159.0521       1.2373   638.2
4.7000        -157.9046    -159.0807       1.1761   606.6
4.7500        -158.0071    -159.0481       1.0410   536.9
4.8000        -158.1431    -159.0110       0.8679   447.6
4.8500        -157.9993    -159.0453       1.0460   539.5
4.9000        -157.8938    -159.1269       1.2331   636.0
4.9500        -157.8848    -159.0296       1.1448   590.4
5.0000        -158.0692    -159.0392       0.9700   500.3
5.0500        -157.9501    -159.0399       1.0898   562.1
5.1000        -158.0408    -159.0453       1.0044   518.0
5.1500        -158.0129    -159.3357       1.3228   682.3
5.2000        -158.0448    -159.0471       1.0023   517.0
5.2500        -158.1465    -159.2146       1.0681   550.9
5.3000        -158.1467    -159.0761       0.9294   479.4
5.3500        -157.7242    -159.1202       1.3960   720.0
5.4000        -158.1589    -159.6174       1.4585   752.2
5.4500        -157.9342    -159.0126       1.0784   556.2
5.5000        -158.3168    -159.5036       1.1868   612.1
5.5500        -158.0958    -158.9854       0.8896   458.8
5.6000        -158.4083    -159.7742       1.3659   704.5
5.6500        -157.9266    -159.2859       1.3593   701.1
5.7000        -157.9876    -159.0244       1.0368   534.7
5.7500        -158.0474    -159.0753       1.0279   530.2
5.8000        -157.8606    -159.0372       1.1766   606.8
5.8500        -158.8352    -160.0448       1.2096   623.8
5.9000        -158.6796    -160.0390       1.3595   701.2
5.9500        -158.0726    -158.9818       0.9092   468.9
6.0000        -157.8320    -159.0340       1.2020   620.0
6.0500        -158.1884    -159.0066       0.8182   422.0
6.1000        -158.2805    -159.4696       1.1891   613.3
6.1500        -157.7792    -159.0495       1.2702   655.1
6.2000        -158.3568    -159.7700       1.4132   728.9
6.2500        -158.8361    -159.8986       1.0626   548.0
6.3000        -158.2261    -159.2899       1.0638   548.7
6.3500        -158.1655    -159.3417       1.1762   606.6
6.4000        -158.2056    -159.2783       1.0727   553.3
6.4500        -158.5619    -159.9544       1.3925   718.2
6.5000        -157.8956    -159.1227       1.2271   632.9
6.5500        -158.2703    -159.0435       0.7733   398.8
6.6000        -157.9707    -159.3307       1.3601   701.5
6.6500        -158.5765    -159.5249       0.9484   489.2
6.7000        -158.1266    -159.2658       1.1391   587.5
6.7500        -158.3151    -159.5963       1.2813   660.8
6.8000        -158.0373    -159.0078       0.9705   500.5
6.8500        -157.9721    -159.0708       1.0987   566.7
6.9000        -158.2211    -159.3354       1.1144   574.7
6.9500        -158.7978    -159.8938       1.0960   565.3
7.0000        -157.8537    -159.0880       1.2342   636.6
7.0500        -157.9232    -159.0437       1.1205   577.9
7.1000        -157.9750    -159.0196       1.0446   538.8
7.1500        -157.9791    -159.1351       1.1559   596.2
7.2000        -158.6280    -159.9041       1.2761   658.2
7.2500        -157.8601    -159.0313       1.1712   604.1
7.3000        -157.9621    -159.1401       1.1780   607.6
7.3500        -157.7917    -159.1139       1.3222   681.9
7.4000        -158.4108    -159.6905       1.2797   660.0
7.4500        -158.1808    -159.2086       1.0278   530.1
7.5000        -158.0643    -159.1351       1.0709   552.3
7.5500        -157.9196    -159.0394       1.1197   577.5
7.6000        -157.7713    -159.0245       1.2532   646.4
7.6500        -157.9427    -159.1317       1.1890   613.2
7.7000        -158.4946    -159.7125       1.2179   628.1
7.7500        -157.9246    -158.9923       1.0677   550.7
7.8000        -158.0307    -159.0381       1.0074   519.6
7.8500        -158.0833    -159.4900       1.4067   725.5
7.9000        -158.3899    -159.5359       1.1460   591.0
7.9500        -158.2147    -159.5160       1.3013   671.1
8.0000        -157.9779    -159.1407       1.1628   599.7
8.0500        -158.5383    -159.7932       1.2549   647.2
8.1000        -157.8585    -159.0166       1.1581   597.3
8.1500        -158.0376    -159.1379       1.1003   567.5
8.2000        -157.9452    -159.1025       1.1574   596.9
8.2500        -158.1297    -159.3832       1.2536   646.5
8.3000        -157.9836    -159.0367       1.0531   543.1
8.3500        -157.9097    -159.0257       1.1159   575.6
8.4000        -158.0791    -159.0415       0.9624   496.3
8.4500        -157.6610    -159.1188       1.4578   751.9
8.5000        -158.0383    -159.1525       1.1142   574.7
8.5500        -157.9888    -159.3425       1.3537   698.2
8.6000        -157.9979    -159.1966       1.1987   618.2
8.6500        -158.0248    -159.2795       1.2547   647.1
8.7000        -157.7761    -159.0029       1.2268   632.7
8.7500        -158.0506    -159.2534       1.2028   620.3
8.8000        -158.1129    -159.4695       1.3566   699.7
8.8500        -158.1693    -159.5865       1.4172   730.9
8.9000        -158.0226    -159.0386       1.0159   524.0
8.9500        -157.8658    -159.0144       1.1486   592.4
9.0000        -157.9308    -159.0935       1.1627   599.7
9.0500        -158.0607    -159.0608       1.0002   515.8
9.1000        -157.7143    -159.2351       1.5208   784.3
9.1500        -157.8575    -159.0180       1.1605   598.5
9.2000        -158.1252    -159.0326       0.9074   468.0
9.2500        -158.0654    -159.0501       0.9846   507.8
9.3000        -157.9805    -159.0651       1.0847   559.4
9.3500        -158.2948    -159.2227       0.9278   478.5
9.4000        -157.7916    -159.0496       1.2580   648.8
9.4500        -157.9238    -159.0233       1.0996   567.1
9.5000        -158.0067    -159.0693       1.0626   548.0
9.5500        -157.8537    -159.0178       1.1641   600.4
9.6000        -158.0969    -159.5351       1.4381   741.7
9.6500        -157.8878    -159.0217       1.1339   584.8
9.7000        -157.9348    -159.2172       1.2824   661.4
9.7500        -158.6360    -159.6464       1.0104   521.1
9.8000        -158.0340    -159.2326       1.1986   618.2
9.8500        -157.8615    -159.1604       1.2989   669.9
9.9000        -157.8523    -159.0603       1.2081   623.1
9.9500        -158.4250    -159.5948       1.1698   603.3
10.0000       -157.8958    -159.0090       1.1131   574.1
10.0500       -158.0447    -159.0751       1.0305   531.5
10.1000       -157.8842    -159.0256       1.1414   588.7
10.1500       -157.7808    -159.1082       1.3274   684.6
10.2000       -157.9383    -159.0339       1.0956   565.1
10.2500       -158.3392    -159.7164       1.3772   710.3
10.3000       -158.6981    -159.7070       1.0089   520.3
10.3500       -158.9383    -160.2251       1.2869   663.7
10.4000       -157.9618    -159.0480       1.0862   560.2
10.4500       -157.8305    -159.1471       1.3167   679.1
10.5000       -157.9154    -159.1061       1.1907   614.1
10.5500       -158.3157    -159.3321       1.0164   524.2
10.6000       -158.0561    -159.0759       1.0198   526.0
10.6500       -158.4066    -159.5446       1.1380   586.9
10.7000       -157.8435    -159.0204       1.1769   607.0
10.7500       -157.9981    -159.2052       1.2072   622.6
10.8000       -158.0210    -159.0937       1.0727   553.2
10.8500       -158.3130    -159.4091       1.0960   565.3
10.9000       -158.3091    -159.5629       1.2538   646.6
10.9500       -157.8337    -159.0518       1.2181   628.3
11.0000       -158.4618    -159.6196       1.1578   597.1
11.0500       -158.0654    -159.5171       1.4517   748.7
11.1000       -158.3761    -159.4329       1.0568   545.1
11.1500       -157.8482    -159.0614       1.2132   625.7
11.2000       -158.3458    -159.4688       1.1231   579.2
11.2500       -158.3221    -159.6079       1.2858   663.2
11.3000       -157.9030    -159.0174       1.1144   574.8
11.3500       -158.0780    -159.5663       1.4883   767.6
11.4000       -157.8719    -159.1184       1.2465   642.9
11.4500       -158.5145    -159.9562       1.4418   743.6
11.5000       -158.1913    -159.4053       1.2140   626.2
11.5500       -158.1436    -159.4987       1.3551   698.9
11.6000       -158.2282    -159.4328       1.2047   621.3
11.6500       -158.4345    -159.6213       1.1868   612.1
11.7000       -157.9401    -159.0232       1.0831   558.6
11.7500       -157.8399    -159.1615       1.3216   681.6
11.8000       -158.2478    -159.5173       1.2694   654.7
11.8500       -158.1473    -159.4894       1.3421   692.2
11.9000       -157.8775    -159.0374       1.1599   598.2
11.9500       -158.3586    -159.4901       1.1315   583.6
12.0000       -157.9072    -159.2925       1.3853   714.5
12.0500       -158.6085    -159.9480       1.3396   690.9
12.1000       -157.8370    -159.0176       1.1806   608.9
12.1500       -158.1745    -159.2488       1.0743   554.1
12.2000       -158.2143    -159.4193       1.2050   621.5
12.2500       -157.9003    -159.1078       1.2076   622.8
12.3000       -158.3571    -159.4954       1.1383   587.1
12.3500       -157.7117    -159.1272       1.4155   730.0
12.4000       -158.4648    -159.7014       1.2366   637.8
12.4500       -157.7721    -159.0181       1.2460   642.6
12.5000       -157.6121    -159.0863       1.4742   760.3
12.5500       -158.0508    -159.2998       1.2490   644.2
12.6000       -158.1569    -159.3134       1.1565   596.4
12.6500       -158.6750    -159.6890       1.0140   523.0
12.7000       -157.7431    -159.1519       1.4089   726.6
12.7500       -158.0035    -159.3518       1.3483   695.4
12.8000       -158.3337    -159.5155       1.1818   609.5
12.8500       -157.9719    -159.3075       1.3355   688.8
12.9000       -158.2475    -159.3838       1.1363   586.0
12.9500       -157.7086    -159.1001       1.3916   717.7
13.0000       -158.1764    -159.4290       1.2526   646.0
13.0500       -157.9256    -159.0523       1.1267   581.1
13.1000       -158.2764    -159.6601       1.3837   713.7
13.1500       -157.7692    -159.0826       1.3134   677.4
13.2000       -158.1003    -159.1226       1.0222   527.2
13.2500       -157.6999    -159.0865       1.3866   715.1
13.3000       -157.6497    -159.1220       1.4723   759.3
13.3500       -157.7631    -159.0517       1.2886   664.6
13.4000       -157.9355    -159.1711       1.2356   637.3
13.4500       -158.3090    -159.4588       1.1498   593.0
13.5000       -157.5158    -159.0645       1.5487   798.8
13.5500       -157.8873    -159.0122       1.1249   580.2
13.6000       -157.8216    -159.0170       1.1954   616.5
13.6500       -158.4254    -159.8189       1.3935   718.7
13.7000       -157.9222    -159.1591       1.2369   637.9
13.7500       -157.7155    -159.0442       1.3287   685.3
13.8000       -157.8701    -159.0445       1.1744   605.7
13.8500       -158.0792    -159.1025       1.0233   527.8
13.9000       -158.2668    -159.4346       1.1679   602.3
13.9500       -158.0116    -159.3784       1.3668   705.0
14.0000       -157.8423    -159.1159       1.2736   656.9
14.0500       -158.3498    -159.5418       1.1920   614.8
14.1000       -157.6815    -159.2305       1.5490   798.9
14.1500       -157.7449    -159.0506       1.3057   673.4
14.2000       -157.9293    -159.0173       1.0880   561.1
14.2500       -157.7868    -159.1338       1.3470   694.7
14.3000       -157.9225    -159.0567       1.1342   585.0
14.3500       -157.8436    -159.0800       1.2365   637.7
14.4000       -157.9684    -159.1566       1.1883   612.9
14.4500       -157.7501    -159.0612       1.3111   676.2
14.5000       -157.9266    -159.0691       1.1424   589.2
14.5500       -157.6607    -159.0683       1.4076   726.0
14.6000       -157.9717    -159.0545       1.0828   558.5
