Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -21706.4886  -21706.7016       0.2130   412.0
0.0500      -21706.4886  -21706.7174       0.2288   442.6
0.1000      -21706.4886  -21706.6804       0.1917   370.8
0.1500      -21706.4886  -21706.7084       0.2198   425.1
0.2000      -21706.4886  -21706.7007       0.2121   410.2
0.2500      -21706.4887  -21706.7002       0.2115   409.1
0.3000      -21706.4886  -21706.7068       0.2181   421.9
0.3500      -21706.4886  -21706.7017       0.2131   412.2
0.4000      -21706.4886  -21706.7103       0.2217   428.8
0.4500      -21706.4885  -21706.6772       0.1887   364.9
0.5000      -21706.4885  -21706.7076       0.2191   423.8
0.5500      -21706.4885  -21706.6931       0.2047   395.8
0.6000      -21706.4884  -21706.6801       0.1917   370.7
0.6500      -21706.4884  -21706.7048       0.2164   418.5
0.7000      -21706.4884  -21706.6749       0.1865   360.6
0.7500      -21706.4884  -21706.6842       0.1958   378.6
0.8000      -21706.4884  -21706.6904       0.2019   390.6
0.8500      -21706.4885  -21706.7067       0.2183   422.1
0.9000      -21706.4885  -21706.6847       0.1962   379.5
0.9500      -21706.4885  -21706.6716       0.1831   354.2
1.0000      -21706.4886  -21706.7262       0.2377   459.7
1.0500      -21706.4886  -21706.6789       0.1903   368.1
1.1000      -21706.4886  -21706.6897       0.2011   389.0
1.1500      -21706.4886  -21706.7138       0.2252   435.6
1.2000      -21706.4886  -21706.6908       0.2021   391.0
1.2500      -21706.4886  -21706.6997       0.2111   408.3
1.3000      -21706.4886  -21706.6915       0.2029   392.4
1.3500      -21706.4887  -21706.7280       0.2394   463.0
1.4000      -21706.4886  -21706.6867       0.1981   383.1
1.4500      -21706.4886  -21706.6793       0.1908   368.9
1.5000      -21706.4886  -21706.7261       0.2375   459.3
1.5500      -21706.4885  -21706.6782       0.1897   366.9
1.6000      -21706.4885  -21706.6958       0.2073   401.0
1.6500      -21706.4885  -21706.6876       0.1992   385.2
1.7000      -21706.4884  -21706.6813       0.1928   372.9
1.7500      -21706.4884  -21706.6978       0.2094   405.0
1.8000      -21706.4884  -21706.6812       0.1928   372.9
1.8500      -21706.4884  -21706.7006       0.2122   410.4
1.9000      -21706.4884  -21706.6684       0.1800   348.2
1.9500      -21706.4884  -21706.6982       0.2097   405.7
2.0000      -21706.4884  -21706.7012       0.2127   411.4
