Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -21984.1107  -21985.7551       1.6445   385.5
0.0500      -21984.1128  -21986.0650       1.9522   457.7
0.1000      -21984.1115  -21986.2715       2.1599   506.4
0.1500      -21984.1121  -21986.2083       2.0962   491.4
0.2000      -21984.1094  -21985.8788       1.7694   414.8
0.2500      -21984.1116  -21986.2282       2.1166   496.2
0.3000      -21984.1118  -21986.0416       1.9298   452.4
0.3500      -21984.1100  -21986.0469       1.9369   454.1
0.4000      -21984.1138  -21986.2000       2.0863   489.1
0.4500      -21984.1106  -21986.0398       1.9292   452.3
0.5000      -21984.1144  -21986.5063       2.3919   560.7
0.5500      -21984.1137  -21986.3561       2.2424   525.7
0.6000      -21984.1107  -21986.0545       1.9438   455.7
0.6500      -21984.1104  -21985.7825       1.6721   392.0
0.7000      -21984.1106  -21985.8702       1.7596   412.5
0.7500      -21984.1121  -21986.1764       2.0642   483.9
0.8000      -21984.1120  -21986.1678       2.0559   482.0
0.8500      -21984.1123  -21985.9921       1.8798   440.7
0.9000      -21984.1120  -21986.1958       2.0838   488.5
0.9500      -21984.1125  -21986.0966       1.9841   465.1
1.0000      -21984.1106  -21986.1128       2.0022   469.4
1.0500      -21984.1137  -21986.1728       2.0591   482.7
1.1000      -21984.1101  -21985.7078       1.5976   374.5
1.1500      -21984.1120  -21986.2317       2.1196   496.9
1.2000      -21984.1108  -21986.2987       2.1879   512.9
1.2500      -21984.1117  -21985.9850       1.8734   439.2
1.3000      -21984.1104  -21986.1632       2.0528   481.2
1.3500      -21984.1141  -21985.9405       1.8264   428.2
1.4000      -21984.1099  -21986.0585       1.9487   456.8
1.4500      -21984.1123  -21986.4424       2.3301   546.2
1.5000      -21984.1128  -21986.0467       1.9340   453.4
1.5500      -21984.1098  -21986.0596       1.9498   457.1
1.6000      -21984.1139  -21986.2978       2.1839   512.0
1.6500      -21984.1097  -21985.8091       1.6993   398.4
1.7000      -21984.1132  -21986.3742       2.2610   530.0
1.7500      -21984.1106  -21985.7463       1.6356   383.5
1.8000      -21984.1133  -21986.2464       2.1331   500.1
1.8500      -21984.1119  -21986.6756       2.5638   601.0
1.9000      -21984.1135  -21986.1177       2.0041   469.8
1.9500      -21984.1102  -21985.7640       1.6539   387.7
2.0000      -21984.1123  -21986.2043       2.0919   490.4
2.0500      -21984.1128  -21986.1888       2.0760   486.7
2.1000      -21984.1119  -21986.3685       2.2566   529.0
2.1500      -21984.1119  -21985.9130       1.8010   422.2
2.2000      -21984.1104  -21985.5565       1.4461   339.0
2.2500      -21984.1125  -21986.1179       2.0054   470.1
2.3000      -21984.1140  -21986.0973       1.9833   465.0
2.3500      -21984.1108  -21986.0114       1.9006   445.6
2.4000      -21984.1124  -21985.9424       1.8300   429.0
2.4500      -21984.1172  -21986.3351       2.2179   519.9
2.5000      -21984.1088  -21985.9157       1.8069   423.6
2.5500      -21984.1125  -21986.0548       1.9423   455.3
2.6000      -21984.1142  -21986.4061       2.2919   537.3
2.6500      -21984.1109  -21985.9518       1.8409   431.6
2.7000      -21984.1102  -21985.9641       1.8539   434.6
2.7500      -21984.1129  -21986.2123       2.0994   492.2
2.8000      -21984.1104  -21985.9849       1.8745   439.5
2.8500      -21984.1106  -21985.7580       1.6474   386.2
2.9000      -21984.1135  -21986.1680       2.0545   481.6
