Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.1497    -160.9853       1.8356   322.7
0.0500        -159.7804    -161.0235       1.2432   218.6
0.1000        -159.6320    -160.8952       1.2631   222.1
0.1500        -159.9114    -160.9437       1.0322   181.5
0.2000        -159.8148    -161.0026       1.1878   208.8
0.2500        -159.5262    -160.8773       1.3511   237.6
0.3000        -159.6315    -160.9797       1.3482   237.0
0.3500        -159.7272    -160.9641       1.2369   217.5
0.4000        -159.7302    -160.9559       1.2257   215.5
0.4500        -159.5764    -160.9736       1.3972   245.7
0.5000        -159.7995    -160.9201       1.1206   197.0
0.5500        -159.8797    -160.9343       1.0546   185.4
0.6000        -159.8287    -160.9494       1.1207   197.1
0.6500        -159.9550    -161.0064       1.0514   184.9
0.7000        -159.4394    -160.9150       1.4756   259.5
0.7500        -159.6003    -160.9427       1.3424   236.0
0.8000        -159.7414    -160.9767       1.2352   217.2
0.8500        -159.8770    -160.9203       1.0433   183.4
0.9000        -160.1298    -161.0058       0.8760   154.0
0.9500        -159.8056    -160.9769       1.1713   205.9
1.0000        -159.7196    -160.9192       1.1997   210.9
1.0500        -159.5687    -161.0270       1.4583   256.4
1.1000        -159.6528    -160.9802       1.3274   233.4
1.1500        -159.8843    -161.0055       1.1212   197.1
1.2000        -159.7894    -160.9249       1.1356   199.7
1.2500        -159.8121    -160.9561       1.1441   201.2
1.3000        -159.7244    -160.9042       1.1799   207.4
1.3500        -159.5399    -160.8967       1.3568   238.6
1.4000        -159.7985    -161.0347       1.2362   217.4
1.4500        -159.6276    -160.9176       1.2899   226.8
1.5000        -159.7009    -160.9943       1.2934   227.4
1.5500        -159.8544    -160.9758       1.1214   197.2
1.6000        -159.7611    -160.9143       1.1533   202.8
1.6500        -159.8396    -160.9273       1.0878   191.3
1.7000        -159.8024    -160.9244       1.1220   197.3
1.7500        -159.6769    -160.9883       1.3114   230.6
1.8000        -159.6855    -160.9233       1.2378   217.6
1.8500        -159.7988    -161.0500       1.2511   220.0
1.9000        -159.8203    -160.9737       1.1535   202.8
1.9500        -159.7925    -160.8908       1.0983   193.1
2.0000        -159.9552    -161.0672       1.1119   195.5
2.0500        -159.6262    -160.9190       1.2927   227.3
2.1000        -159.6478    -160.9258       1.2780   224.7
2.1500        -159.7443    -160.9904       1.2461   219.1
2.2000        -159.8840    -160.9571       1.0731   188.7
2.2500        -159.7238    -160.9089       1.1851   208.4
2.3000        -159.8491    -160.9653       1.1162   196.3
2.3500        -159.7746    -160.9693       1.1947   210.1
2.4000        -159.6383    -160.8635       1.2252   215.4
2.4500        -159.8301    -160.9760       1.1460   201.5
2.5000        -159.6493    -161.0139       1.3646   239.9
2.5500        -159.5898    -160.9092       1.3194   232.0
2.6000        -159.8177    -161.0579       1.2402   218.1
2.6500        -159.7365    -160.8850       1.1485   201.9
2.7000        -159.7735    -160.9097       1.1362   199.8
2.7500        -159.8434    -161.0074       1.1640   204.7
2.8000        -159.6348    -160.9291       1.2942   227.6
2.8500        -159.5463    -160.9487       1.4025   246.6
2.9000        -159.5531    -160.9661       1.4130   248.4
2.9500        -159.7070    -160.9818       1.2748   224.1
3.0000        -159.7393    -160.8752       1.1360   199.7
3.0500        -159.8767    -160.9753       1.0986   193.2
3.1000        -159.7268    -161.0063       1.2795   225.0
3.1500        -159.7040    -160.9606       1.2566   220.9
3.2000        -159.7425    -161.0690       1.3265   233.2
3.2500        -159.8149    -160.9839       1.1690   205.5
3.3000        -159.7519    -161.0083       1.2564   220.9
3.3500        -159.7512    -160.8948       1.1436   201.1
3.4000        -159.6234    -160.9580       1.3347   234.7
3.4500        -159.7982    -160.9556       1.1573   203.5
3.5000        -159.9924    -161.0638       1.0714   188.4
3.5500        -159.6529    -160.9812       1.3283   233.5
3.6000        -159.9343    -160.9644       1.0301   181.1
3.6500        -159.5980    -160.9872       1.3892   244.3
3.7000        -159.7123    -160.9345       1.2222   214.9
3.7500        -160.0836    -160.9568       0.8732   153.5
3.8000        -159.6269    -160.9469       1.3200   232.1
3.8500        -159.7225    -160.9541       1.2316   216.6
3.9000        -159.6709    -160.9746       1.3038   229.2
3.9500        -159.4146    -160.9869       1.5723   276.5
4.0000        -159.9154    -161.0579       1.1425   200.9
4.0500        -159.7880    -160.8996       1.1116   195.5
4.1000        -159.7558    -160.9346       1.1789   207.3
4.1500        -159.8888    -161.0319       1.1431   201.0
4.2000        -159.6686    -160.9091       1.2405   218.1
4.2500        -159.6482    -160.9936       1.3454   236.6
4.3000        -159.7875    -161.0302       1.2427   218.5
4.3500        -159.7447    -160.9771       1.2324   216.7
