Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5259    -159.1609       0.6350   377.9
0.0500        -158.5766    -159.4804       0.9039   537.9
0.1000        -158.3604    -158.9737       0.6132   364.9
0.1500        -159.0193    -159.8200       0.8007   476.5
0.2000        -158.1753    -159.2727       1.0974   653.1
0.2500        -158.6905    -159.4074       0.7168   426.6
0.3000        -158.1125    -159.0132       0.9008   536.0
0.3500        -158.1723    -159.3320       1.1596   690.1
0.4000        -158.3488    -159.0635       0.7147   425.3
0.4500        -157.9905    -159.0295       1.0389   618.3
0.5000        -158.4687    -159.4099       0.9411   560.1
0.5500        -158.2431    -159.0010       0.7579   451.1
0.6000        -158.4931    -159.4213       0.9282   552.4
0.6500        -158.0489    -158.9999       0.9510   565.9
0.7000        -158.5788    -159.3416       0.7628   453.9
0.7500        -158.3251    -159.3279       1.0028   596.8
0.8000        -158.0383    -159.0285       0.9902   589.3
0.8500        -158.4924    -159.4361       0.9437   561.6
0.9000        -158.5231    -159.3357       0.8127   483.6
0.9500        -158.2208    -159.1033       0.8825   525.2
1.0000        -158.4204    -159.0481       0.6277   373.5
1.0500        -158.0631    -159.0159       0.9528   567.0
1.1000        -158.2562    -159.2750       1.0188   606.3
1.1500        -158.4932    -159.2514       0.7581   451.2
1.2000        -158.4886    -159.4564       0.9678   576.0
1.2500        -158.1939    -159.0652       0.8713   518.5
1.3000        -158.2336    -159.2335       0.9999   595.1
1.3500        -158.1260    -159.0839       0.9579   570.0
1.4000        -158.1790    -159.3151       1.1362   676.1
1.4500        -158.5928    -159.4199       0.8272   492.2
1.5000        -158.2069    -159.3348       1.1279   671.2
1.5500        -158.3260    -159.3731       1.0471   623.2
1.6000        -158.1857    -158.9949       0.8092   481.5
1.6500        -158.2863    -159.3973       1.1110   661.1
1.7000        -158.0897    -158.9847       0.8950   532.6
1.7500        -158.3943    -159.1227       0.7284   433.5
1.8000        -158.0366    -158.9845       0.9479   564.1
1.8500        -158.0945    -159.1011       1.0066   599.1
1.9000        -158.3942    -159.0707       0.6765   402.6
1.9500        -158.4238    -159.2508       0.8271   492.2
2.0000        -158.2468    -159.1760       0.9292   553.0
2.0500        -158.5918    -159.2555       0.6637   395.0
2.1000        -158.2580    -159.2683       1.0103   601.2
