Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6015    -159.4691       0.8676   353.3
0.0500        -158.6665    -159.4577       0.7911   322.1
0.1000        -158.5904    -159.4663       0.8759   356.6
0.1500        -158.4022    -159.4770       1.0748   437.7
0.2000        -158.6136    -159.4503       0.8367   340.7
0.2500        -158.6653    -159.4489       0.7836   319.1
0.3000        -158.4168    -159.4546       1.0379   422.6
0.3500        -158.4613    -159.4762       1.0149   413.2
0.4000        -158.6905    -159.4787       0.7882   320.9
0.4500        -158.6083    -159.4677       0.8594   349.9
0.5000        -158.3723    -159.4597       1.0874   442.8
0.5500        -158.7244    -159.4503       0.7259   295.6
0.6000        -158.4130    -159.4718       1.0589   431.1
0.6500        -158.4974    -159.4598       0.9623   391.8
0.7000        -158.4543    -159.4787       1.0244   417.1
0.7500        -158.3780    -159.4710       1.0930   445.0
0.8000        -158.4972    -159.4550       0.9578   390.0
0.8500        -158.2749    -159.4482       1.1733   477.8
0.9000        -158.4530    -159.4772       1.0242   417.0
0.9500        -158.5117    -159.4688       0.9571   389.7
1.0000        -158.3327    -159.4598       1.1271   458.9
1.0500        -158.4373    -159.4730       1.0357   421.7
1.1000        -158.3727    -159.4629       1.0902   443.9
1.1500        -158.1932    -159.4599       1.2667   515.8
1.2000        -158.0641    -159.4624       1.3982   569.3
1.2500        -158.5819    -159.4863       0.9044   368.2
1.3000        -158.3156    -159.4696       1.1540   469.9
1.3500        -158.5224    -159.4657       0.9433   384.1
1.4000        -158.2270    -159.4602       1.2331   502.1
1.4500        -158.2298    -159.4569       1.2271   499.6
1.5000        -158.5895    -159.4695       0.8800   358.3
1.5500        -158.3552    -159.4336       1.0785   439.1
1.6000        -158.2281    -159.4591       1.2309   501.2
1.6500        -158.2255    -159.4549       1.2293   500.6
1.7000        -158.1472    -159.4658       1.3186   536.9
1.7500        -158.3351    -159.4630       1.1279   459.2
1.8000        -158.5419    -159.4834       0.9415   383.4
1.8500        -158.2695    -159.4518       1.1823   481.4
1.9000        -158.4135    -159.4657       1.0521   428.4
1.9500        -158.4788    -159.4547       0.9759   397.3
2.0000        -158.2532    -159.4582       1.2051   490.7
2.0500        -158.2981    -159.4694       1.1713   476.9
2.1000        -158.4103    -159.4686       1.0583   430.9
2.1500        -158.1282    -159.4703       1.3421   546.5
2.2000        -158.4578    -159.4734       1.0155   413.5
2.2500        -158.3802    -159.4726       1.0923   444.8
2.3000        -158.3386    -159.4345       1.0959   446.2
2.3500        -158.4395    -159.4374       0.9979   406.3
2.4000        -158.2239    -159.4624       1.2385   504.3
2.4500        -158.1622    -159.4408       1.2786   520.6
2.5000        -158.4499    -159.4823       1.0324   420.4
2.5500        -158.0871    -159.4654       1.3783   561.2
2.6000        -158.2300    -159.4658       1.2358   503.2
2.6500        -158.1434    -159.4539       1.3105   533.6
2.7000        -158.3116    -159.4980       1.1864   483.1
2.7500        -158.2318    -159.4030       1.1713   476.9
2.8000        -158.1576    -159.4406       1.2830   522.4
2.8500        -158.0351    -159.4565       1.4214   578.8
2.9000        -158.1452    -159.4616       1.3164   536.0
2.9500        -157.8255    -159.4590       1.6334   665.1
3.0000        -158.0242    -159.4490       1.4248   580.1
3.0500        -158.1568    -159.4462       1.2894   525.0
3.1000        -157.8350    -159.4081       1.5732   640.6
3.1500        -158.0083    -159.4759       1.4675   597.5
3.2000        -158.0967    -159.4091       1.3124   534.4
3.2500        -157.8560    -159.4551       1.5991   651.1
3.3000        -157.4706    -159.4095       1.9389   789.5
3.3500        -157.6452    -159.4118       1.7667   719.3
3.4000        -157.4297    -159.3920       1.9623   799.0
3.4500        -157.5993    -159.3917       1.7924   729.8
