Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.4145    -159.2797       0.8652   371.9
0.0500        -158.4490    -159.2762       0.8272   355.5
0.1000        -158.4393    -159.2319       0.7926   340.7
0.1500        -158.5885    -159.2435       0.6549   281.5
0.2000        -158.4136    -159.2606       0.8470   364.0
0.2500        -158.3340    -159.2713       0.9374   402.9
0.3000        -158.4279    -159.2680       0.8401   361.1
0.3500        -158.6928    -159.2885       0.5956   256.0
0.4000        -158.3752    -159.2848       0.9096   391.0
0.4500        -158.5665    -159.2450       0.6784   291.6
0.5000        -158.3595    -159.2642       0.9047   388.8
0.5500        -158.6326    -159.2659       0.6334   272.2
0.6000        -158.5876    -159.2724       0.6848   294.3
0.6500        -158.2228    -159.2443       1.0216   439.1
0.7000        -158.5253    -159.2461       0.7208   309.8
0.7500        -158.3984    -159.2528       0.8543   367.2
0.8000        -158.4537    -159.2567       0.8031   345.2
0.8500        -158.6205    -159.2595       0.6390   274.6
0.9000        -158.5425    -159.2649       0.7224   310.5
0.9500        -158.4931    -159.2730       0.7799   335.2
1.0000        -158.5780    -159.2687       0.6908   296.9
1.0500        -158.5119    -159.2646       0.7526   323.5
1.1000        -158.5158    -159.3016       0.7858   337.8
1.1500        -158.5747    -159.2626       0.6878   295.6
1.2000        -158.5061    -159.2622       0.7561   325.0
1.2500        -158.6962    -159.2653       0.5690   244.6
1.3000        -158.4786    -159.2956       0.8170   351.1
1.3500        -158.5294    -159.2852       0.7558   324.8
1.4000        -158.5311    -159.2741       0.7430   319.3
1.4500        -158.7055    -159.2810       0.5755   247.4
1.5000        -158.5372    -159.2923       0.7551   324.5
1.5500        -158.4643    -159.2334       0.7691   330.5
1.6000        -158.4151    -159.2820       0.8669   372.6
1.6500        -158.5378    -159.2870       0.7492   322.0
1.7000        -158.5973    -159.2598       0.6625   284.7
1.7500        -158.3568    -159.2775       0.9208   395.7
1.8000        -158.6232    -159.2863       0.6631   285.0
1.8500        -158.5040    -159.2752       0.7713   331.5
1.9000        -158.2851    -159.2634       0.9783   420.5
1.9500        -158.5832    -159.2751       0.6919   297.4
2.0000        -158.3892    -159.2655       0.8763   376.6
2.0500        -158.5358    -159.2462       0.7104   305.3
2.1000        -158.3437    -159.2520       0.9084   390.4
2.1500        -158.5446    -159.2596       0.7150   307.3
2.2000        -158.3575    -159.2558       0.8982   386.1
2.2500        -158.3891    -159.2601       0.8710   374.4
2.3000        -158.3350    -159.2725       0.9375   402.9
2.3500        -158.3192    -159.2774       0.9582   411.8
2.4000        -158.4117    -159.2589       0.8472   364.1
2.4500        -158.1767    -159.2791       1.1024   473.8
2.5000        -158.5390    -159.2933       0.7544   324.2
2.5500        -158.2540    -159.2607       1.0067   432.7
2.6000        -158.3166    -159.2514       0.9349   401.8
2.6500        -158.3670    -159.2628       0.8958   385.0
2.7000        -158.3775    -159.2494       0.8718   374.7
2.7500        -158.4092    -159.2517       0.8425   362.1
2.8000        -158.4632    -159.2523       0.7891   339.1
2.8500        -158.4289    -159.2586       0.8297   356.6
2.9000        -158.4412    -159.2412       0.8000   343.8
2.9500        -158.4301    -159.2392       0.8091   347.8
3.0000        -158.4025    -159.2564       0.8539   367.0
3.0500        -158.2843    -159.2503       0.9660   415.2
3.1000        -158.2705    -159.2566       0.9861   423.8
3.1500        -158.0464    -159.2681       1.2217   525.1
3.2000        -158.2104    -159.2554       1.0450   449.1
3.2500        -158.1738    -159.2731       1.0993   472.5
3.3000        -158.1448    -159.2776       1.1328   486.9
3.3500        -157.9016    -159.2839       1.3824   594.1
3.4000        -158.1913    -159.3044       1.1131   478.4
3.4500        -158.3247    -159.2872       0.9626   413.7
3.5000        -158.2204    -159.2769       1.0565   454.1
3.5500        -158.1354    -159.2751       1.1398   489.9
3.6000        -158.2552    -159.2682       1.0130   435.4
3.6500        -158.1805    -159.2830       1.1025   473.9
3.7000        -158.0615    -159.2725       1.2110   520.5
3.7500        -158.0419    -159.2797       1.2378   532.0
3.8000        -158.1756    -159.3104       1.1348   487.7
3.8500        -158.1688    -159.2845       1.1157   479.5
3.9000        -158.2366    -159.3086       1.0721   460.8
3.9500        -158.1918    -159.2649       1.0731   461.2
4.0000        -158.1645    -159.2653       1.1008   473.1
4.0500        -158.2108    -159.2648       1.0540   453.0
4.1000        -158.2771    -159.2524       0.9753   419.2
4.1500        -157.9138    -159.2374       1.3236   568.9
4.2000        -158.1242    -159.2788       1.1546   496.2
4.2500        -158.1472    -159.2545       1.1073   475.9
4.3000        -158.0894    -159.2768       1.1874   510.4
4.3500        -158.0065    -159.2522       1.2458   535.4
4.4000        -157.9640    -159.2592       1.2951   556.6
4.4500        -158.0509    -159.2919       1.2410   533.4
4.5000        -157.9215    -159.2688       1.3473   579.1
4.5500        -157.9537    -159.2688       1.3151   565.2
4.6000        -157.6620    -159.2875       1.6256   698.7
4.6500        -158.0325    -159.2702       1.2377   531.9
4.7000        -157.9594    -159.2624       1.3031   560.0
4.7500        -157.7973    -159.2476       1.4503   623.3
4.8000        -157.9601    -159.2512       1.2911   554.9
4.8500        -157.9406    -159.2785       1.3379   575.0
4.9000        -157.8636    -159.2859       1.4223   611.3
4.9500        -158.0204    -159.2667       1.2462   535.6
5.0000        -157.9524    -159.2966       1.3443   577.8
5.0500        -158.1068    -159.3088       1.2020   516.6
5.1000        -157.8985    -159.2609       1.3624   585.5
5.1500        -158.0283    -159.2949       1.2666   544.4
5.2000        -158.1425    -159.2750       1.1325   486.7
5.2500        -158.0713    -159.2857       1.2144   521.9
5.3000        -158.0609    -159.2662       1.2053   518.0
5.3500        -157.9487    -159.2799       1.3312   572.1
5.4000        -157.8074    -159.2734       1.4661   630.1
5.4500        -158.0402    -159.2734       1.2332   530.0
5.5000        -158.1618    -159.2905       1.1287   485.1
5.5500        -158.1313    -159.2679       1.1366   488.5
5.6000        -158.0156    -159.2781       1.2625   542.6
5.6500        -157.9099    -159.2886       1.3787   592.6
5.7000        -158.1166    -159.2603       1.1438   491.6
5.7500        -158.1990    -159.2653       1.0663   458.3
5.8000        -158.0835    -159.2798       1.1962   514.1
5.8500        -158.0816    -159.2764       1.1947   513.5
5.9000        -158.2235    -159.3039       1.0804   464.4
5.9500        -158.2616    -159.2666       1.0050   431.9
6.0000        -157.9871    -159.2533       1.2662   544.2
6.0500        -158.0890    -159.2691       1.1801   507.2
6.1000        -158.1092    -159.2536       1.1444   491.9
