Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2906    -158.8855       0.5948   383.5
0.0500        -158.0845    -158.8874       0.8030   517.7
0.1000        -158.2920    -158.8903       0.5983   385.7
0.1500        -158.4053    -158.8853       0.4800   309.5
0.2000        -158.1460    -158.8795       0.7335   472.9
0.2500        -158.2797    -158.8768       0.5971   385.0
0.3000        -158.2641    -158.8880       0.6239   402.2
0.3500        -158.1964    -158.8865       0.6901   444.9
0.4000        -158.0746    -158.8867       0.8121   523.5
0.4500        -158.1664    -158.8941       0.7278   469.2
0.5000        -158.3574    -158.8756       0.5181   334.0
0.5500        -157.9840    -158.8878       0.9038   582.7
0.6000        -158.2453    -158.8875       0.6421   414.0
0.6500        -158.2444    -158.8860       0.6416   413.7
0.7000        -158.0510    -158.8968       0.8458   545.3
0.7500        -158.2046    -158.8836       0.6790   437.7
0.8000        -158.2362    -158.8755       0.6393   412.1
0.8500        -158.2131    -158.8871       0.6740   434.5
0.9000        -158.2043    -158.8895       0.6852   441.7
0.9500        -158.2319    -158.8894       0.6575   423.9
1.0000        -158.1922    -158.8940       0.7019   452.5
1.0500        -158.1667    -158.8879       0.7212   465.0
1.1000        -158.2565    -158.8734       0.6169   397.7
1.1500        -158.0820    -158.8892       0.8072   520.4
1.2000        -158.2169    -158.8887       0.6719   433.1
1.2500        -158.0725    -158.8939       0.8215   529.6
1.3000        -158.0894    -158.8948       0.8054   519.3
1.3500        -158.2485    -158.8805       0.6319   407.4
1.4000        -158.0919    -158.8753       0.7834   505.0
1.4500        -158.0375    -158.8819       0.8443   544.3
1.5000        -158.2909    -158.8909       0.6000   386.8
1.5500        -158.1163    -158.8911       0.7747   499.5
1.6000        -158.0641    -158.8879       0.8238   531.1
1.6500        -158.3276    -158.8818       0.5541   357.2
1.7000        -158.1516    -158.8702       0.7186   463.3
1.7500        -158.1962    -158.8816       0.6854   441.9
1.8000        -158.1025    -158.8904       0.7879   508.0
1.8500        -158.1025    -158.8989       0.7963   513.4
1.9000        -158.1035    -158.8911       0.7876   507.8
1.9500        -158.1822    -158.8802       0.6980   450.0
2.0000        -158.1347    -158.8836       0.7489   482.8
2.0500        -158.1138    -158.8851       0.7713   497.3
2.1000        -158.2703    -158.8889       0.6186   398.8
2.1500        -158.0872    -158.8917       0.8045   518.7
2.2000        -158.2026    -158.8820       0.6794   438.0
2.2500        -158.3048    -158.8853       0.5805   374.2
2.3000        -158.1026    -158.8838       0.7812   503.6
2.3500        -158.3644    -158.8848       0.5204   335.5
2.4000        -158.1234    -158.8892       0.7658   493.7
2.4500        -158.0194    -158.8903       0.8710   561.5
2.5000        -158.3350    -158.8808       0.5459   351.9
2.5500        -158.1497    -158.8875       0.7378   475.7
2.6000        -158.0514    -158.8864       0.8351   538.4
2.6500        -158.0997    -158.8867       0.7870   507.4
2.7000        -158.2286    -158.8882       0.6595   425.2
2.7500        -158.0576    -158.8864       0.8288   534.3
2.8000        -158.0239    -158.8897       0.8659   558.2
2.8500        -158.3151    -158.8945       0.5794   373.5
2.9000        -157.9946    -158.8916       0.8970   578.3
2.9500        -158.2267    -158.8846       0.6579   424.1
3.0000        -158.3126    -158.8833       0.5708   368.0
3.0500        -158.1881    -158.8793       0.6911   445.6
3.1000        -158.1155    -158.8854       0.7699   496.4
3.1500        -158.1630    -158.8941       0.7310   471.3
3.2000        -158.1688    -158.8932       0.7245   467.1
3.2500        -158.1828    -158.8797       0.6970   449.3
3.3000        -158.2296    -158.8816       0.6520   420.4
3.3500        -158.1781    -158.8856       0.7075   456.1
3.4000        -158.2425    -158.8937       0.6512   419.8
3.4500        -158.1840    -158.8937       0.7098   457.6
