Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -3183.6943   -3184.1510       0.4567   441.6
0.0500       -3183.6946   -3184.1492       0.4546   439.6
0.1000       -3183.6942   -3184.1025       0.4084   394.9
0.1500       -3183.6936   -3184.0829       0.3893   376.4
0.2000       -3183.6944   -3184.0793       0.3850   372.3
0.2500       -3183.6940   -3184.0851       0.3911   378.3
0.3000       -3183.6947   -3184.1010       0.4062   392.9
0.3500       -3183.6941   -3184.0647       0.3706   358.4
0.4000       -3183.6942   -3184.0754       0.3812   368.6
0.4500       -3183.6939   -3184.0585       0.3646   352.6
0.5000       -3183.6937   -3184.0336       0.3399   328.7
0.5500       -3183.6945   -3184.0375       0.3429   331.6
0.6000       -3183.6940   -3184.0249       0.3309   320.0
0.6500       -3183.6945   -3184.0518       0.3573   345.5
0.7000       -3183.6935   -3184.0091       0.3156   305.2
0.7500       -3183.6938   -3184.0537       0.3599   348.0
0.8000       -3183.6943   -3184.1019       0.4076   394.2
0.8500       -3183.6946   -3184.1302       0.4357   421.3
0.9000       -3183.6950   -3184.1500       0.4550   440.0
0.9500       -3183.6941   -3184.1064       0.4123   398.7
1.0000       -3183.6943   -3184.0913       0.3971   384.0
1.0500       -3183.6939   -3184.0743       0.3805   367.9
1.1000       -3183.6940   -3184.0760       0.3821   369.5
1.1500       -3183.6946   -3184.0700       0.3754   363.0
1.2000       -3183.6939   -3184.0508       0.3569   345.1
1.2500       -3183.6947   -3184.0866       0.3919   379.0
1.3000       -3183.6938   -3184.0583       0.3645   352.5
1.3500       -3183.6942   -3184.0707       0.3764   364.0
1.4000       -3183.6940   -3184.0374       0.3434   332.1
1.4500       -3183.6940   -3184.0313       0.3373   326.2
1.5000       -3183.6949   -3184.0523       0.3574   345.6
1.5500       -3183.6935   -3183.9918       0.2983   288.5
1.6000       -3183.6940   -3184.0002       0.3062   296.1
1.6500       -3183.6935   -3183.9911       0.2976   287.8
1.7000       -3183.6939   -3184.0359       0.3421   330.8
1.7500       -3183.6945   -3184.0815       0.3869   374.2
1.8000       -3183.6944   -3184.0993       0.4049   391.6
1.8500       -3183.6947   -3184.1144       0.4197   405.9
1.9000       -3183.6940   -3184.1026       0.4087   395.2
1.9500       -3183.6941   -3184.1107       0.4166   402.9
2.0000       -3183.6942   -3184.0801       0.3860   373.2
2.0500       -3183.6943   -3184.0913       0.3970   383.9
2.1000       -3183.6947   -3184.1031       0.4084   395.0
2.1500       -3183.6939   -3184.0743       0.3804   367.8
2.2000       -3183.6944   -3184.0938       0.3994   386.3
2.2500       -3183.6937   -3184.0666       0.3729   360.6
2.3000       -3183.6945   -3184.1005       0.4060   392.6
2.3500       -3183.6944   -3184.0877       0.3933   380.3
2.4000       -3183.6941   -3184.0575       0.3634   351.4
2.4500       -3183.6946   -3184.0516       0.3570   345.2
2.5000       -3183.6933   -3183.9979       0.3047   294.6
2.5500       -3183.6941   -3184.0136       0.3196   309.0
2.6000       -3183.6937   -3183.9996       0.3059   295.8
2.6500       -3183.6939   -3184.0245       0.3306   319.7
2.7000       -3183.6947   -3184.0685       0.3738   361.5
2.7500       -3183.6940   -3184.0853       0.3913   378.4
2.8000       -3183.6947   -3184.1237       0.4289   414.8
2.8500       -3183.6938   -3184.0769       0.3831   370.5
2.9000       -3183.6942   -3184.0941       0.3999   386.8
2.9500       -3183.6947   -3184.1076       0.4130   399.4
3.0000       -3183.6941   -3184.0975       0.4034   390.1
3.0500       -3183.6946   -3184.0947       0.4001   386.9
3.1000       -3183.6937   -3184.0552       0.3615   349.6
3.1500       -3183.6943   -3184.1086       0.4143   400.7
3.2000       -3183.6941   -3184.0960       0.4019   388.7
3.2500       -3183.6948   -3184.1280       0.4332   418.9
3.3000       -3183.6945   -3184.1036       0.4090   395.6
3.3500       -3183.6941   -3184.0754       0.3813   368.8
3.4000       -3183.6944   -3184.0724       0.3780   365.5
3.4500       -3183.6935   -3184.0169       0.3234   312.8
3.5000       -3183.6942   -3184.0184       0.3241   313.4
3.5500       -3183.6938   -3184.0034       0.3096   299.4
3.6000       -3183.6941   -3184.0356       0.3415   330.3
3.6500       -3183.6945   -3184.0591       0.3646   352.6
