Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.4021    -159.9969       0.5948   383.5
0.0500        -159.2586    -159.6628       0.4042   260.6
0.1000        -158.9038    -159.3530       0.4492   289.6
0.1500        -159.4576    -159.8770       0.4193   270.3
0.2000        -159.6322    -160.0095       0.3772   243.2
0.2500        -159.4987    -159.9768       0.4782   308.3
0.3000        -159.5002    -159.8413       0.3411   219.9
0.3500        -159.2971    -159.7600       0.4628   298.4
0.4000        -159.1809    -159.5965       0.4156   268.0
0.4500        -159.4065    -159.8564       0.4500   290.1
0.5000        -159.5336    -159.9852       0.4516   291.1
0.5500        -159.6397    -160.0114       0.3717   239.6
0.6000        -159.4460    -159.9097       0.4637   299.0
0.6500        -159.1039    -159.5272       0.4233   272.9
0.7000        -159.3230    -159.7659       0.4429   285.5
0.7500        -159.4586    -159.9060       0.4474   288.4
0.8000        -159.5435    -159.9777       0.4342   279.9
0.8500        -159.5732    -159.9958       0.4226   272.4
0.9000        -159.4305    -159.8979       0.4675   301.4
0.9500        -159.0814    -159.5467       0.4653   300.0
1.0000        -159.2045    -159.6667       0.4622   298.0
1.0500        -159.4681    -159.9748       0.5067   326.7
1.1000        -159.6343    -160.0188       0.3846   247.9
1.1500        -159.4699    -159.9599       0.4900   315.9
1.2000        -159.0350    -159.4860       0.4510   290.8
1.2500        -159.1490    -159.5999       0.4509   290.7
1.3000        -159.3814    -159.7843       0.4029   259.8
1.3500        -159.5789    -159.9781       0.3992   257.4
1.4000        -159.5708    -160.0033       0.4325   278.8
1.4500        -159.4149    -159.8737       0.4588   295.8
1.5000        -159.1205    -159.6341       0.5136   331.1
1.5500        -159.0551    -159.4258       0.3707   239.0
1.6000        -159.5026    -159.9373       0.4348   280.3
1.6500        -159.6218    -160.0185       0.3967   255.7
1.7000        -159.5562    -159.9733       0.4171   268.9
1.7500        -159.2690    -159.7614       0.4924   317.5
1.8000        -159.1555    -159.5590       0.4035   260.1
1.8500        -159.3042    -159.7252       0.4210   271.4
1.9000        -159.5563    -159.9809       0.4246   273.8
1.9500        -159.5922    -160.0063       0.4141   267.0
2.0000        -159.4850    -159.9442       0.4592   296.0
2.0500        -159.1373    -159.5780       0.4407   284.1
2.1000        -159.0902    -159.5229       0.4328   279.0
2.1500        -159.4601    -159.8840       0.4239   273.3
2.2000        -159.5716    -160.0157       0.4441   286.3
2.2500        -159.6085    -159.9810       0.3724   240.1
2.3000        -159.4090    -159.8843       0.4753   306.5
2.3500        -159.2230    -159.6691       0.4460   287.6
2.4000        -159.0926    -159.5276       0.4351   280.5
2.4500        -159.4883    -159.9719       0.4837   311.8
2.5000        -159.5892    -159.9951       0.4059   261.7
2.5500        -159.5209    -159.9966       0.4756   306.6
2.6000        -159.3428    -159.8127       0.4699   302.9
2.6500        -159.0962    -159.5201       0.4240   273.3
2.7000        -159.4171    -159.8676       0.4504   290.4
