Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3173    -159.1592       0.8419   383.1
0.0500        -158.0454    -159.1709       1.1255   512.2
0.1000        -158.0273    -159.1588       1.1315   514.9
0.1500        -158.0773    -159.1621       1.0848   493.7
0.2000        -157.8030    -159.1797       1.3767   626.5
0.2500        -157.9193    -159.1646       1.2453   566.7
0.3000        -157.7709    -159.1600       1.3890   632.1
0.3500        -158.1100    -159.1834       1.0734   488.5
0.4000        -158.0797    -159.1882       1.1085   504.4
0.4500        -158.0221    -159.1978       1.1757   535.1
0.5000        -157.8057    -159.1637       1.3579   618.0
0.5500        -157.8397    -159.1848       1.3450   612.1
0.6000        -158.2464    -159.2005       0.9541   434.2
0.6500        -158.0496    -159.1665       1.1169   508.3
0.7000        -157.7046    -159.1518       1.4472   658.6
0.7500        -157.8383    -159.1614       1.3230   602.1
0.8000        -157.6114    -159.1731       1.5617   710.7
0.8500        -157.8461    -159.1514       1.3053   594.0
0.9000        -157.6803    -159.1864       1.5061   685.4
0.9500        -157.4713    -159.1851       1.7138   779.9
1.0000        -157.7170    -159.2204       1.5033   684.1
1.0500        -157.6806    -159.1858       1.5051   685.0
1.1000        -157.3149    -159.1582       1.8433   838.8
1.1500        -157.1972    -159.1720       1.9747   898.7
1.2000        -157.5388    -159.1436       1.6048   730.3
1.2500        -157.3880    -159.1538       1.7658   803.6
