Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3902    -158.9325       0.5422   381.4
0.0500        -158.4228    -158.9779       0.5551   390.4
0.1000        -158.3113    -158.8646       0.5533   389.1
0.1500        -158.1945    -158.8711       0.6766   475.9
0.2000        -158.1755    -158.8282       0.6527   459.1
0.2500        -158.2904    -158.9067       0.6163   433.5
0.3000        -158.3874    -158.9601       0.5727   402.8
0.3500        -158.3410    -158.8866       0.5456   383.7
0.4000        -158.3571    -158.9085       0.5515   387.8
0.4500        -158.2119    -158.9857       0.7738   544.2
0.5000        -158.1661    -158.9592       0.7931   557.8
0.5500        -158.1198    -158.9562       0.8364   588.2
0.6000        -158.1512    -158.9346       0.7835   551.0
0.6500        -158.0567    -159.0160       0.9594   674.7
0.7000        -158.0844    -158.9360       0.8516   598.9
0.7500        -158.1073    -158.9844       0.8771   616.8
0.8000        -157.9396    -158.9089       0.9693   681.7
0.8500        -157.6582    -158.9872       1.3290   934.7
0.9000        -157.9420    -158.9720       1.0300   724.4
0.9500        -157.8960    -158.9515       1.0554   742.3
1.0000        -157.6960    -158.8996       1.2036   846.5
1.0500        -158.0271    -159.0226       0.9955   700.2
