Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.3211    -159.5503       0.2291   354.5
0.0500        -159.0371    -159.2378       0.2007   310.6
0.1000        -159.3053    -159.5094       0.2041   315.8
0.1500        -159.1863    -159.4176       0.2314   358.0
0.2000        -159.2115    -159.4868       0.2753   426.0
0.2500        -159.2473    -159.4917       0.2444   378.2
0.3000        -159.0756    -159.2946       0.2191   339.0
0.3500        -159.3744    -159.6046       0.2302   356.2
0.4000        -159.1324    -159.3343       0.2019   312.4
0.4500        -159.4099    -159.6354       0.2256   349.0
0.5000        -159.2052    -159.4744       0.2693   416.6
0.5500        -159.1879    -159.4599       0.2720   420.9
0.6000        -159.2897    -159.5322       0.2425   375.2
0.6500        -159.0858    -159.3279       0.2421   374.6
0.7000        -159.3414    -159.5568       0.2154   333.2
0.7500        -159.0651    -159.2795       0.2144   331.8
0.8000        -159.1932    -159.4601       0.2670   413.0
0.8500        -159.1508    -159.4479       0.2971   459.6
0.9000        -159.1456    -159.4131       0.2675   413.9
0.9500        -159.3605    -159.6089       0.2484   384.3
1.0000        -159.0786    -159.3332       0.2546   393.9
1.0500        -159.3883    -159.6135       0.2252   348.4
1.1000        -159.0911    -159.3388       0.2477   383.2
1.1500        -159.2591    -159.5678       0.3087   477.6
1.2000        -159.2547    -159.5618       0.3071   475.2
1.2500        -159.1395    -159.4064       0.2669   412.9
1.3000        -159.2416    -159.5107       0.2691   416.4
1.3500        -158.9731    -159.2182       0.2451   379.2
1.4000        -159.2432    -159.4877       0.2445   378.3
1.4500        -159.1178    -159.4176       0.2998   463.9
1.5000        -159.1847    -159.5130       0.3282   507.8
1.5500        -159.2514    -159.5588       0.3074   475.6
1.6000        -159.0491    -159.3192       0.2700   417.8
1.6500        -159.3249    -159.6088       0.2839   439.3
1.7000        -159.0661    -159.3201       0.2540   393.0
1.7500        -159.3562    -159.6396       0.2834   438.5
1.8000        -159.1508    -159.4869       0.3361   520.1
1.8500        -159.0946    -159.4310       0.3365   520.6
1.9000        -159.1783    -159.4786       0.3002   464.6
1.9500        -159.0108    -159.2929       0.2821   436.4
2.0000        -159.2611    -159.5374       0.2762   427.4
2.0500        -159.0308    -159.3030       0.2722   421.2
2.1000        -159.1757    -159.5094       0.3337   516.2
2.1500        -159.1292    -159.4729       0.3437   531.8
2.2000        -159.0891    -159.4091       0.3200   495.1
2.2500        -159.3381    -159.6316       0.2934   454.0
2.3000        -159.0598    -159.3457       0.2858   442.3
2.3500        -159.3439    -159.6216       0.2777   429.7
2.4000        -159.0301    -159.3293       0.2992   462.9
2.4500        -159.1711    -159.5312       0.3601   557.1
2.5000        -159.1884    -159.5262       0.3378   522.7
2.5500        -159.0791    -159.3802       0.3011   465.9
2.6000        -159.2152    -159.4999       0.2846   440.4
2.6500        -158.9646    -159.2443       0.2797   432.8
2.7000        -159.2244    -159.5065       0.2821   436.4
2.7500        -159.0801    -159.4122       0.3321   513.8
2.8000        -159.1897    -159.5386       0.3489   539.8
2.8500        -159.2915    -159.6044       0.3129   484.1
2.9000        -159.0470    -159.3311       0.2841   439.5
2.9500        -159.3196    -159.5943       0.2747   425.0
3.0000        -159.0289    -159.3029       0.2739   423.8
