Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.1690    -158.5239       0.3549   392.2
0.0500        -158.3549    -158.5468       0.1919   212.1
0.1000        -158.2429    -158.5236       0.2807   310.2
0.1500        -158.2613    -158.5414       0.2801   309.6
0.2000        -158.1884    -158.5314       0.3430   379.1
0.2500        -158.2035    -158.5285       0.3250   359.2
0.3000        -158.1125    -158.5324       0.4199   464.1
0.3500        -158.2266    -158.5268       0.3001   331.7
0.4000        -158.1877    -158.5395       0.3518   388.8
0.4500        -158.3013    -158.5075       0.2063   227.9
0.5000        -158.1649    -158.5470       0.3820   422.2
0.5500        -158.2376    -158.5057       0.2681   296.3
0.6000        -158.1448    -158.5395       0.3946   436.1
0.6500        -158.1220    -158.5215       0.3995   441.5
0.7000        -158.0707    -158.5333       0.4627   511.3
0.7500        -158.2283    -158.5346       0.3062   338.4
0.8000        -158.1993    -158.5321       0.3328   367.8
0.8500        -158.2757    -158.5573       0.2816   311.2
0.9000        -158.1543    -158.5159       0.3616   399.6
0.9500        -158.2424    -158.5428       0.3004   332.0
1.0000        -158.0374    -158.5085       0.4711   520.7
1.0500        -158.0937    -158.4960       0.4023   444.7
1.1000        -158.0801    -158.5170       0.4370   482.9
1.1500        -158.2249    -158.5315       0.3065   338.8
1.2000        -158.1495    -158.5495       0.4000   442.1
1.2500        -158.2744    -158.5170       0.2426   268.1
1.3000        -158.2203    -158.5602       0.3399   375.6
1.3500        -158.1504    -158.5118       0.3614   399.4
1.4000        -157.9976    -158.5073       0.5097   563.3
1.4500        -158.1297    -158.5444       0.4147   458.3
1.5000        -158.1793    -158.5464       0.3670   405.6
1.5500        -158.2264    -158.5726       0.3462   382.6
1.6000        -158.2007    -158.5186       0.3179   351.4
1.6500        -158.2727    -158.5536       0.2809   310.4
1.7000        -158.0828    -158.4778       0.3949   436.5
1.7500        -158.0587    -158.5264       0.4677   516.9
1.8000        -158.0719    -158.5318       0.4599   508.3
1.8500        -158.1936    -158.5317       0.3382   373.7
1.9000        -158.2373    -158.5864       0.3491   385.8
1.9500        -158.2210    -158.5285       0.3075   339.8
2.0000        -158.2729    -158.5816       0.3088   341.2
2.0500        -158.1857    -158.5014       0.3157   348.9
2.1000        -158.0734    -158.5208       0.4474   494.4
2.1500        -158.1172    -158.5325       0.4154   459.1
2.2000        -158.0816    -158.5164       0.4348   480.5
2.2500        -158.1705    -158.5670       0.3965   438.3
