Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -2139.1297   -2139.5065       0.3768   485.8
0.0500       -2139.1303   -2139.5346       0.4043   521.3
0.1000       -2139.1335   -2139.6451       0.5117   659.8
0.1500       -2139.1286   -2139.4881       0.3594   463.5
0.2000       -2139.1314   -2139.5444       0.4130   532.5
0.2500       -2139.1319   -2139.5760       0.4441   572.6
0.3000       -2139.1295   -2139.5200       0.3905   503.5
0.3500       -2139.1316   -2139.5985       0.4669   602.0
0.4000       -2139.1297   -2139.5493       0.4196   541.0
0.4500       -2139.1304   -2139.5664       0.4360   562.2
0.5000       -2139.1325   -2139.6155       0.4830   622.8
0.5500       -2139.1307   -2139.5690       0.4383   565.1
0.6000       -2139.1302   -2139.4994       0.3692   476.0
0.6500       -2139.1319   -2139.6308       0.4989   643.3
0.7000       -2139.1313   -2139.5501       0.4188   540.0
0.7500       -2139.1281   -2139.4446       0.3165   408.1
0.8000       -2139.1317   -2139.5212       0.3895   502.2
0.8500       -2139.1321   -2139.6053       0.4732   610.1
0.9000       -2139.1287   -2139.4109       0.2821   363.8
0.9500       -2139.1307   -2139.5885       0.4578   590.3
1.0000       -2139.1327   -2139.6491       0.5164   665.8
1.0500       -2139.1291   -2139.4742       0.3451   444.9
1.1000       -2139.1303   -2139.4910       0.3608   465.2
1.1500       -2139.1319   -2139.5638       0.4318   556.8
1.2000       -2139.1284   -2139.3699       0.2414   311.3
1.2500       -2139.1309   -2139.5130       0.3821   492.6
1.3000       -2139.1311   -2139.6340       0.5029   648.4
1.3500       -2139.1298   -2139.5697       0.4399   567.2
1.4000       -2139.1319   -2139.5916       0.4596   592.7
1.4500       -2139.1306   -2139.5183       0.3877   499.9
1.5000       -2139.1297   -2139.4788       0.3490   450.0
1.5500       -2139.1307   -2139.5080       0.3773   486.4
1.6000       -2139.1311   -2139.5384       0.4073   525.2
1.6500       -2139.1292   -2139.5085       0.3793   489.1
1.7000       -2139.1310   -2139.5910       0.4600   593.2
1.7500       -2139.1320   -2139.6160       0.4840   624.1
1.8000       -2139.1288   -2139.4841       0.3553   458.1
1.8500       -2139.1319   -2139.5983       0.4664   601.3
1.9000       -2139.1302   -2139.5722       0.4420   569.9
1.9500       -2139.1305   -2139.4932       0.3628   467.7
2.0000       -2139.1313   -2139.6379       0.5065   653.1
2.0500       -2139.1291   -2139.4609       0.3318   427.8
2.1000       -2139.1308   -2139.5327       0.4019   518.2
2.1500       -2139.1306   -2139.4714       0.3408   439.4
