Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3121    -158.9069       0.5948   383.5
0.0500        -158.5723    -159.4070       0.8347   538.2
0.1000        -158.0204    -158.8981       0.8777   565.8
0.1500        -158.0236    -158.9141       0.8905   574.1
0.2000        -158.0970    -158.9798       0.8828   569.2
0.2500        -158.1625    -158.9103       0.7478   482.1
0.3000        -158.3782    -158.9809       0.6027   388.6
0.3500        -158.2272    -158.9508       0.7237   466.6
0.4000        -158.2077    -158.9569       0.7491   483.0
0.4500        -158.2236    -158.8920       0.6684   430.9
0.5000        -158.0053    -158.9762       0.9708   625.9
0.5500        -158.0476    -158.9352       0.8875   572.2
0.6000        -158.0961    -158.9547       0.8585   553.5
0.6500        -158.7797    -159.4814       0.7017   452.4
0.7000        -158.7427    -159.5506       0.8079   520.9
0.7500        -158.1467    -158.9327       0.7860   506.8
0.8000        -157.9807    -158.9336       0.9529   614.3
0.8500        -158.0055    -158.9648       0.9593   618.5
0.9000        -158.1445    -158.8744       0.7299   470.5
0.9500        -158.0727    -158.9264       0.8537   550.4
1.0000        -158.1683    -158.9280       0.7597   489.8
1.0500        -158.0874    -158.9006       0.8132   524.2
1.1000        -158.0522    -158.8827       0.8305   535.4
1.1500        -158.1219    -158.8652       0.7433   479.2
1.2000        -158.1777    -158.9486       0.7710   497.0
1.2500        -158.1717    -159.0359       0.8642   557.2
1.3000        -158.0255    -158.8879       0.8624   556.0
1.3500        -157.9703    -158.8704       0.9001   580.3
1.4000        -158.0650    -158.9210       0.8559   551.8
1.4500        -158.1350    -158.9259       0.7909   509.9
1.5000        -157.9789    -158.9286       0.9498   612.3
1.5500        -157.9686    -158.9020       0.9334   601.8
1.6000        -158.1924    -158.9109       0.7185   463.2
1.6500        -158.0247    -158.9038       0.8791   566.7
1.7000        -158.1061    -158.9099       0.8038   518.2
1.7500        -158.1969    -159.1899       0.9930   640.2
1.8000        -158.2101    -158.9835       0.7733   498.6
1.8500        -158.3615    -159.1621       0.8005   516.1
1.9000        -157.9757    -159.0301       1.0544   679.7
1.9500        -158.4665    -159.5823       1.1159   719.4
2.0000        -157.9766    -158.9520       0.9755   628.9
2.0500        -158.0440    -158.9160       0.8720   562.2
2.1000        -157.8721    -158.9245       1.0524   678.5
2.1500        -157.9497    -158.8749       0.9252   596.5
2.2000        -157.8097    -158.9045       1.0948   705.8
2.2500        -158.0220    -158.9129       0.8909   574.4
2.3000        -158.0708    -158.8789       0.8081   521.0
2.3500        -158.0938    -158.9304       0.8366   539.3
2.4000        -158.5284    -159.4365       0.9082   585.5
2.4500        -157.7718    -158.8941       1.1223   723.5
2.5000        -157.8029    -158.8945       1.0916   703.7
2.5500        -158.1536    -158.9814       0.8278   533.7
2.6000        -158.0916    -158.8622       0.7706   496.8
2.6500        -157.7722    -158.9148       1.1427   736.7
2.7000        -157.9211    -158.9631       1.0420   671.7
2.7500        -158.2954    -159.0551       0.7597   489.8
2.8000        -157.8537    -158.9055       1.0518   678.1
2.8500        -158.3892    -159.4487       1.0595   683.0
2.9000        -158.3671    -159.1303       0.7632   492.0
2.9500        -157.7991    -158.9321       1.1329   730.4
3.0000        -158.0676    -158.9350       0.8674   559.2
3.0500        -157.9704    -158.9389       0.9685   624.4
3.1000        -158.0405    -158.9555       0.9151   589.9
3.1500        -157.8625    -158.9157       1.0532   679.0
3.2000        -157.9840    -158.9562       0.9722   626.8
3.2500        -158.0677    -159.0300       0.9623   620.4
3.3000        -157.8084    -158.9375       1.1291   727.9
3.3500        -157.8179    -158.9200       1.1021   710.5
3.4000        -157.8670    -158.9182       1.0512   677.7
3.4500        -158.1336    -158.9451       0.8114   523.1
3.5000        -158.0065    -158.8804       0.8739   563.4
3.5500        -158.0659    -159.0447       0.9788   631.1
3.6000        -158.2521    -158.8829       0.6308   406.7
3.6500        -157.9224    -158.9169       0.9945   641.1
3.7000        -157.9526    -158.8899       0.9373   604.3
3.7500        -157.9940    -158.9431       0.9492   611.9
3.8000        -157.9886    -158.9266       0.9379   604.7
3.8500        -158.1039    -158.8885       0.7846   505.8
3.9000        -158.2464    -159.4013       1.1549   744.6
3.9500        -158.1381    -158.8789       0.7408   477.6
4.0000        -158.0088    -158.9406       0.9318   600.7
