Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.9237    -160.1837       0.2600   335.2
0.0500        -159.9216    -160.2578       0.3362   433.5
0.1000        -159.8655    -160.2424       0.3769   486.0
0.1500        -159.8018    -160.2436       0.4418   569.7
0.2000        -159.7152    -160.2329       0.5177   667.5
0.2500        -159.7294    -160.2488       0.5194   669.7
0.3000        -159.9456    -160.3587       0.4131   532.7
0.3500        -159.9488    -160.3330       0.3842   495.4
0.4000        -160.0410    -160.3267       0.2857   368.4
0.4500        -159.9845    -160.3278       0.3433   442.7
0.5000        -159.6812    -160.2423       0.5611   723.5
0.5500        -159.6442    -160.1580       0.5138   662.5
0.6000        -159.5305    -160.0596       0.5291   682.2
0.6500        -159.5825    -160.1328       0.5503   709.5
0.7000        -159.4948    -160.1264       0.6316   814.3
