Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -81312.3733  -81312.7721       0.3987   440.7
0.0500      -81312.3733  -81312.7248       0.3515   388.4
0.1000      -81312.3731  -81312.7688       0.3957   437.3
0.1500      -81312.3731  -81312.6841       0.3110   343.7
0.2000      -81312.3729  -81312.6340       0.2611   288.6
0.2500      -81312.3728  -81312.6605       0.2877   317.9
0.3000      -81312.3730  -81312.6936       0.3206   354.3
0.3500      -81312.3726  -81312.6882       0.3155   348.7
0.4000      -81312.3730  -81312.8123       0.4394   485.6
0.4500      -81312.3726  -81312.6558       0.2832   313.0
0.5000      -81312.3729  -81312.7154       0.3426   378.6
0.5500      -81312.3726  -81312.5498       0.1772   195.8
0.6000      -81312.3729  -81312.6249       0.2520   278.5
0.6500      -81312.3727  -81312.7067       0.3340   369.1
0.7000      -81312.3734  -81312.8004       0.4270   472.0
0.7500      -81312.3728  -81312.7194       0.3466   383.0
0.8000      -81312.3735  -81312.7496       0.3761   415.7
0.8500      -81312.3733  -81312.6665       0.2932   324.1
0.9000      -81312.3735  -81312.7609       0.3874   428.2
0.9500      -81312.3733  -81312.7245       0.3511   388.1
1.0000      -81312.3734  -81312.7796       0.4062   448.9
1.0500      -81312.3729  -81312.7231       0.3501   387.0
1.1000      -81312.3734  -81312.7037       0.3304   365.1
1.1500      -81312.3730  -81312.6479       0.2749   303.8
1.2000      -81312.3730  -81312.6628       0.2898   320.3
1.2500      -81312.3730  -81312.6916       0.3187   352.2
1.3000      -81312.3725  -81312.7524       0.3798   419.8
1.3500      -81312.3731  -81312.8044       0.4313   476.7
1.4000      -81312.3725  -81312.6907       0.3182   351.7
1.4500      -81312.3728  -81312.6411       0.2683   296.5
1.5000      -81312.3724  -81312.5315       0.1591   175.8
1.5500      -81312.3726  -81312.6107       0.2381   263.2
1.6000      -81312.3725  -81312.6978       0.3253   359.5
1.6500      -81312.3731  -81312.8186       0.4455   492.3
1.7000      -81312.3725  -81312.7202       0.3477   384.3
1.7500      -81312.3730  -81312.6720       0.2990   330.4
1.8000      -81312.3731  -81312.6857       0.3126   345.5
1.8500      -81312.3733  -81312.7049       0.3317   366.5
1.9000      -81312.3735  -81312.7470       0.3735   412.7
1.9500      -81312.3729  -81312.7608       0.3879   428.7
2.0000      -81312.3734  -81312.7617       0.3883   429.2
2.0500      -81312.3734  -81312.7639       0.3905   431.6
2.1000      -81312.3737  -81312.7348       0.3612   399.1
2.1500      -81312.3735  -81312.6759       0.3024   334.2
2.2000      -81312.3737  -81312.7569       0.3832   423.6
2.2500      -81312.3731  -81312.7780       0.4049   447.4
2.3000      -81312.3736  -81312.8869       0.5133   567.3
2.3500      -81312.3729  -81312.7450       0.3721   411.2
2.4000      -81312.3730  -81312.6367       0.2637   291.5
2.4500      -81312.3727  -81312.5770       0.2043   225.8
2.5000      -81312.3727  -81312.5915       0.2188   241.9
2.5500      -81312.3728  -81312.7032       0.3304   365.2
2.6000      -81312.3728  -81312.8117       0.4389   485.1
2.6500      -81312.3726  -81312.7150       0.3424   378.4
2.7000      -81312.3727  -81312.7118       0.3392   374.8
2.7500      -81312.3727  -81312.6261       0.2534   280.0
2.8000      -81312.3728  -81312.6603       0.2875   317.7
2.8500      -81312.3732  -81312.7080       0.3348   370.1
2.9000      -81312.3728  -81312.7133       0.3405   376.3
2.9500      -81312.3734  -81312.8275       0.4541   501.8
3.0000      -81312.3733  -81312.7669       0.3936   435.0
3.0500      -81312.3736  -81312.7235       0.3499   386.8
3.1000      -81312.3733  -81312.6754       0.3021   333.9
3.1500      -81312.3735  -81312.7083       0.3348   370.1
3.2000      -81312.3731  -81312.7790       0.4060   448.7
3.2500      -81312.3734  -81312.8484       0.4749   524.9
3.3000      -81312.3729  -81312.7448       0.3719   411.0
3.3500      -81312.3731  -81312.7103       0.3373   372.7
3.4000      -81312.3727  -81312.5938       0.2211   244.4
3.4500      -81312.3728  -81312.6511       0.2783   307.6
3.5000      -81312.3728  -81312.7022       0.3294   364.0
3.5500      -81312.3727  -81312.7583       0.3856   426.2
3.6000      -81312.3727  -81312.7901       0.4174   461.3
3.6500      -81312.3726  -81312.7047       0.3321   367.0
3.7000      -81312.3726  -81312.6669       0.2943   325.3
3.7500      -81312.3726  -81312.6183       0.2458   271.6
3.8000      -81312.3730  -81312.6559       0.2829   312.7
3.8500      -81312.3726  -81312.7368       0.3642   402.5
3.9000      -81312.3736  -81312.8474       0.4738   523.7
3.9500      -81312.3729  -81312.7088       0.3359   371.3
4.0000      -81312.3737  -81312.7541       0.3803   420.4
4.0500      -81312.3733  -81312.6768       0.3035   335.5
4.1000      -81312.3735  -81312.7583       0.3848   425.3
4.1500      -81312.3736  -81312.8523       0.4786   529.0
4.2000      -81312.3734  -81312.8508       0.4774   527.6
4.2500      -81312.3737  -81312.8324       0.4587   507.0
4.3000      -81312.3735  -81312.7023       0.3288   363.3
4.3500      -81312.3736  -81312.6930       0.3194   353.0
4.4000      -81312.3733  -81312.7271       0.3538   391.0
4.4500      -81312.3737  -81312.7908       0.4171   460.9
4.5000      -81312.3730  -81312.8382       0.4652   514.1
4.5500      -81312.3735  -81312.8070       0.4335   479.1
4.6000      -81312.3732  -81312.7404       0.3672   405.8
4.6500      -81312.3731  -81312.7206       0.3475   384.1
4.7000      -81312.3732  -81312.7256       0.3524   389.5
4.7500      -81312.3726  -81312.7303       0.3577   395.3
4.8000      -81312.3731  -81312.8015       0.4284   473.4
4.8500      -81312.3725  -81312.7044       0.3319   366.8
4.9000      -81312.3728  -81312.6939       0.3211   354.8
4.9500      -81312.3725  -81312.6213       0.2488   275.0
5.0000      -81312.3727  -81312.7164       0.3438   379.9
5.0500      -81312.3726  -81312.7751       0.4025   444.9
