Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3468    -158.8891       0.5422   381.4
0.0500        -158.4421    -158.8887       0.4467   314.2
0.1000        -158.4068    -158.8847       0.4779   336.1
0.1500        -158.4403    -158.8818       0.4414   310.5
0.2000        -158.5201    -158.8860       0.3659   257.3
0.2500        -158.4151    -158.8822       0.4672   328.6
0.3000        -158.4240    -158.8977       0.4737   333.2
0.3500        -158.3575    -158.8864       0.5289   372.0
0.4000        -158.4157    -158.8870       0.4713   331.4
0.4500        -158.4386    -158.8917       0.4531   318.6
0.5000        -158.5107    -158.8862       0.3755   264.1
0.5500        -158.4728    -158.8869       0.4141   291.2
0.6000        -158.4723    -158.8880       0.4157   292.4
0.6500        -158.4478    -158.9002       0.4524   318.2
0.7000        -158.4735    -158.8836       0.4101   288.4
0.7500        -158.4237    -158.8851       0.4613   324.5
0.8000        -158.4902    -158.8906       0.4004   281.6
0.8500        -158.4739    -158.8843       0.4104   288.6
0.9000        -158.5180    -158.8854       0.3674   258.4
0.9500        -158.4659    -158.8936       0.4277   300.8
1.0000        -158.4357    -158.8869       0.4512   317.3
1.0500        -158.5638    -158.8768       0.3130   220.2
1.1000        -158.4689    -158.8893       0.4205   295.7
1.1500        -158.5006    -158.9001       0.3995   281.0
1.2000        -158.4986    -158.8864       0.3878   272.7
1.2500        -158.3948    -158.8887       0.4940   347.4
1.3000        -158.5225    -158.8979       0.3754   264.0
1.3500        -158.4038    -158.8875       0.4837   340.2
1.4000        -158.5719    -158.8825       0.3106   218.4
1.4500        -158.4314    -158.8884       0.4569   321.4
1.5000        -158.4755    -158.8898       0.4143   291.4
1.5500        -158.3506    -158.8866       0.5360   377.0
1.6000        -158.4164    -158.8907       0.4743   333.6
1.6500        -158.4588    -158.8915       0.4327   304.3
1.7000        -158.4393    -158.8867       0.4474   314.7
1.7500        -158.5502    -158.8798       0.3296   231.8
1.8000        -158.4079    -158.8943       0.4864   342.1
1.8500        -158.3504    -158.8847       0.5343   375.7
1.9000        -158.4554    -158.8918       0.4364   306.9
1.9500        -158.3404    -158.8865       0.5461   384.1
2.0000        -158.5408    -158.8922       0.3514   247.2
2.0500        -158.4399    -158.8854       0.4456   313.4
2.1000        -158.4432    -158.8845       0.4413   310.3
2.1500        -158.4554    -158.8819       0.4265   300.0
2.2000        -158.4382    -158.9044       0.4661   327.8
2.2500        -158.4596    -158.8890       0.4294   302.0
2.3000        -158.4553    -158.8881       0.4327   304.3
2.3500        -158.4342    -158.8969       0.4628   325.5
2.4000        -158.4780    -158.8880       0.4100   288.3
2.4500        -158.3648    -158.8842       0.5194   365.3
2.5000        -158.4688    -158.8842       0.4154   292.2
2.5500        -158.4129    -158.8936       0.4807   338.0
2.6000        -158.5231    -158.8870       0.3639   255.9
2.6500        -158.4110    -158.8884       0.4775   335.8
2.7000        -158.4972    -158.8902       0.3931   276.5
2.7500        -158.4303    -158.8853       0.4550   320.0
2.8000        -158.3746    -158.8812       0.5065   356.2
2.8500        -158.5107    -158.9110       0.4003   281.6
2.9000        -158.5129    -158.8897       0.3768   265.0
2.9500        -158.5439    -158.8865       0.3426   240.9
3.0000        -158.5085    -158.8811       0.3726   262.1
3.0500        -158.4090    -158.8939       0.4849   341.1
3.1000        -158.4356    -158.8893       0.4538   319.1
3.1500        -158.2684    -158.8942       0.6258   440.2
3.2000        -158.4595    -158.8917       0.4322   304.0
3.2500        -158.4001    -158.8841       0.4841   340.5
3.3000        -158.4993    -158.8854       0.3862   271.6
3.3500        -158.4404    -158.8830       0.4426   311.3
3.4000        -158.4341    -158.8831       0.4490   315.8
