Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5396    -159.5201       0.9806   329.8
0.0500        -157.7932    -159.4961       1.7029   572.8
0.1000        -157.9695    -159.5218       1.5523   522.1
0.1500        -157.9025    -159.5181       1.6156   543.4
0.2000        -157.8302    -159.5096       1.6794   564.9
0.2500        -158.0338    -159.5063       1.4725   495.3
0.3000        -157.8520    -159.4601       1.6081   540.9
0.3500        -158.0135    -159.5173       1.5038   505.8
0.4000        -158.0604    -159.5187       1.4583   490.5
0.4500        -157.8525    -159.5148       1.6623   559.1
0.5000        -157.7760    -159.5136       1.7376   584.5
0.5500        -158.0496    -159.5012       1.4516   488.3
0.6000        -158.0076    -159.5424       1.5347   516.2
0.6500        -157.9663    -159.5114       1.5450   519.7
0.7000        -157.7088    -159.5221       1.8133   609.9
0.7500        -158.2672    -159.5282       1.2609   424.1
0.8000        -157.9653    -159.5011       1.5358   516.6
0.8500        -157.8551    -159.5544       1.6993   571.6
0.9000        -157.8610    -159.5458       1.6848   566.7
0.9500        -157.7464    -159.5104       1.7640   593.4
1.0000        -157.8647    -159.5462       1.6815   565.6
1.0500        -158.0853    -159.5016       1.4164   476.4
1.1000        -157.8486    -159.5469       1.6983   571.2
1.1500        -157.9039    -159.5293       1.6254   546.7
1.2000        -157.7545    -159.5206       1.7660   594.0
1.2500        -157.9682    -159.5459       1.5777   530.7
1.3000        -157.8448    -159.5081       1.6633   559.5
1.3500        -158.2295    -159.5115       1.2820   431.2
1.4000        -157.7578    -159.5458       1.7880   601.4
1.4500        -157.9338    -159.5293       1.5955   536.7
1.5000        -157.8142    -159.4895       1.6753   563.5
1.5500        -157.6432    -159.5261       1.8829   633.3
1.6000        -157.7652    -159.5376       1.7724   596.2
1.6500        -157.8257    -159.5340       1.7083   574.6
1.7000        -157.9874    -159.5778       1.5904   534.9
1.7500        -157.9426    -159.4953       1.5527   522.3
1.8000        -157.7618    -159.5012       1.7394   585.1
1.8500        -158.1552    -159.4961       1.3409   451.0
1.9000        -158.0114    -159.5506       1.5392   517.7
1.9500        -157.9588    -159.5118       1.5530   522.4
