Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -9718.0502   -9718.8039       0.7537   416.5
0.0500       -9718.0481   -9718.4828       0.4348   240.2
0.1000       -9718.0475   -9718.4975       0.4499   248.6
0.1500       -9718.0488   -9718.5059       0.4571   252.6
0.2000       -9718.0479   -9718.5016       0.4537   250.7
0.2500       -9718.0484   -9718.5818       0.5334   294.7
0.3000       -9718.0483   -9718.5213       0.4730   261.4
0.3500       -9718.0469   -9718.5053       0.4584   253.3
0.4000       -9718.0476   -9718.4863       0.4386   242.4
0.4500       -9718.0499   -9718.6915       0.6416   354.5
0.5000       -9718.0493   -9718.6532       0.6039   333.7
0.5500       -9718.0470   -9718.5081       0.4611   254.8
0.6000       -9718.0475   -9718.4757       0.4282   236.6
0.6500       -9718.0492   -9718.6490       0.5998   331.5
0.7000       -9718.0480   -9718.4815       0.4335   239.6
0.7500       -9718.0472   -9718.4600       0.4128   228.1
0.8000       -9718.0483   -9718.4950       0.4466   246.8
0.8500       -9718.0481   -9718.5546       0.5066   279.9
0.9000       -9718.0479   -9718.6084       0.5605   309.7
0.9500       -9718.0494   -9718.6291       0.5797   320.4
1.0000       -9718.0480   -9718.5772       0.5291   292.4
1.0500       -9718.0471   -9718.5181       0.4710   260.3
1.1000       -9718.0490   -9718.6230       0.5740   317.2
1.1500       -9718.0485   -9718.5305       0.4820   266.3
1.2000       -9718.0465   -9718.4705       0.4240   234.3
1.2500       -9718.0479   -9718.4427       0.3948   218.1
1.3000       -9718.0498   -9718.6077       0.5580   308.3
1.3500       -9718.0478   -9718.4768       0.4289   237.0
1.4000       -9718.0477   -9718.6146       0.5669   313.3
1.4500       -9718.0480   -9718.5617       0.5137   283.9
1.5000       -9718.0475   -9718.5306       0.4831   267.0
1.5500       -9718.0489   -9718.6278       0.5789   319.9
1.6000       -9718.0497   -9718.5560       0.5063   279.8
1.6500       -9718.0477   -9718.5462       0.4986   275.5
1.7000       -9718.0465   -9718.3903       0.3437   190.0
1.7500       -9718.0490   -9718.5461       0.4970   274.7
1.8000       -9718.0488   -9718.6026       0.5537   306.0
1.8500       -9718.0481   -9718.5954       0.5472   302.4
1.9000       -9718.0480   -9718.5247       0.4767   263.4
1.9500       -9718.0495   -9718.5779       0.5284   292.0
2.0000       -9718.0481   -9718.4764       0.4283   236.7
2.0500       -9718.0480   -9718.5299       0.4819   266.3
2.1000       -9718.0487   -9718.5935       0.5447   301.0
2.1500       -9718.0478   -9718.5813       0.5335   294.8
2.2000       -9718.0488   -9718.6258       0.5769   318.8
2.2500       -9718.0494   -9718.5278       0.4784   264.3
2.3000       -9718.0474   -9718.5109       0.4635   256.1
2.3500       -9718.0464   -9718.3829       0.3365   186.0
2.4000       -9718.0488   -9718.6109       0.5621   310.6
2.4500       -9718.0493   -9718.6174       0.5681   313.9
2.5000       -9718.0478   -9718.5590       0.5113   282.5
2.5500       -9718.0483   -9718.6128       0.5645   311.9
2.6000       -9718.0475   -9718.5270       0.4794   264.9
2.6500       -9718.0472   -9718.4447       0.3975   219.6
2.7000       -9718.0495   -9718.5570       0.5076   280.5
2.7500       -9718.0492   -9718.5574       0.5082   280.8
2.8000       -9718.0473   -9718.5235       0.4762   263.1
2.8500       -9718.0475   -9718.6046       0.5571   307.8
2.9000       -9718.0486   -9718.5454       0.4969   274.6
2.9500       -9718.0491   -9718.6438       0.5947   328.6
3.0000       -9718.0473   -9718.4963       0.4490   248.1
3.0500       -9718.0481   -9718.5704       0.5223   288.6
3.1000       -9718.0489   -9718.6302       0.5813   321.2
3.1500       -9718.0477   -9718.5263       0.4786   264.4
3.2000       -9718.0486   -9718.5380       0.4894   270.4
3.2500       -9718.0482   -9718.4776       0.4294   237.3
3.3000       -9718.0474   -9718.4983       0.4509   249.2
3.3500       -9718.0482   -9718.5403       0.4921   271.9
3.4000       -9718.0498   -9718.5766       0.5268   291.1
3.4500       -9718.0477   -9718.5428       0.4950   273.6
3.5000       -9718.0470   -9718.5193       0.4723   261.0
3.5500       -9718.0491   -9718.6231       0.5739   317.1
3.6000       -9718.0491   -9718.6173       0.5682   314.0
3.6500       -9718.0486   -9718.4849       0.4363   241.1
3.7000       -9718.0474   -9718.4652       0.4177   230.8
3.7500       -9718.0477   -9718.5310       0.4833   267.1
3.8000       -9718.0480   -9718.5476       0.4997   276.1
3.8500       -9718.0485   -9718.5289       0.4804   265.5
3.9000       -9718.0489   -9718.5490       0.5000   276.3
3.9500       -9718.0472   -9718.4631       0.4159   229.8
4.0000       -9718.0474   -9718.5994       0.5520   305.0
4.0500       -9718.0494   -9718.6349       0.5855   323.6
4.1000       -9718.0488   -9718.6447       0.5959   329.3
4.1500       -9718.0480   -9718.5398       0.4918   271.8
4.2000       -9718.0482   -9718.5214       0.4732   261.5
4.2500       -9718.0474   -9718.5268       0.4793   264.9
4.3000       -9718.0479   -9718.5087       0.4608   254.6
4.3500       -9718.0486   -9718.5763       0.5277   291.6
4.4000       -9718.0473   -9718.4521       0.4048   223.7
4.4500       -9718.0476   -9718.5223       0.4747   262.3
4.5000       -9718.0490   -9718.6369       0.5879   324.9
4.5500       -9718.0493   -9718.6721       0.6228   344.2
4.6000       -9718.0478   -9718.4909       0.4430   244.8
4.6500       -9718.0475   -9718.5303       0.4829   266.8
4.7000       -9718.0480   -9718.5014       0.4534   250.5
4.7500       -9718.0492   -9718.6173       0.5681   313.9
4.8000       -9718.0487   -9718.5082       0.4595   253.9
4.8500       -9718.0478   -9718.4500       0.4022   222.3
4.9000       -9718.0476   -9718.5435       0.4958   274.0
4.9500       -9718.0476   -9718.5952       0.5476   302.6
5.0000       -9718.0491   -9718.6741       0.6251   345.4
5.0500       -9718.0491   -9718.5480       0.4989   275.7
5.1000       -9718.0474   -9718.4289       0.3816   210.8
5.1500       -9718.0480   -9718.5259       0.4780   264.1
5.2000       -9718.0492   -9718.6547       0.6055   334.6
5.2500       -9718.0480   -9718.5585       0.5105   282.1
5.3000       -9718.0480   -9718.5439       0.4959   274.0
