Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -21137.3752  -21139.5214       2.1462   377.4
0.0500      -21137.3697  -21138.6299       1.2603   221.6
0.1000      -21137.3718  -21138.7320       1.3602   239.2
0.1500      -21137.3690  -21138.6080       1.2390   217.9
0.2000      -21137.3719  -21138.7387       1.3668   240.3
0.2500      -21137.3730  -21138.7603       1.3873   243.9
0.3000      -21137.3712  -21138.7338       1.3626   239.6
0.3500      -21137.3724  -21138.6986       1.3262   233.2
0.4000      -21137.3696  -21138.6231       1.2535   220.4
0.4500      -21137.3736  -21138.8541       1.4805   260.3
0.5000      -21137.3726  -21138.6794       1.3068   229.8
0.5500      -21137.3708  -21138.7783       1.4075   247.5
0.6000      -21137.3712  -21138.7090       1.3378   235.2
0.6500      -21137.3693  -21138.5675       1.1982   210.7
0.7000      -21137.3718  -21138.9002       1.5284   268.7
0.7500      -21137.3726  -21138.8357       1.4631   257.3
0.8000      -21137.3706  -21138.7516       1.3810   242.8
0.8500      -21137.3724  -21138.5838       1.2115   213.0
0.9000      -21137.3699  -21138.6948       1.3249   232.9
0.9500      -21137.3737  -21138.8220       1.4483   254.6
1.0000      -21137.3721  -21138.7359       1.3638   239.8
1.0500      -21137.3707  -21138.5579       1.1871   208.7
1.1000      -21137.3722  -21138.8652       1.4930   262.5
1.1500      -21137.3703  -21138.6510       1.2807   225.2
1.2000      -21137.3739  -21139.0294       1.6555   291.1
1.2500      -21137.3720  -21138.7853       1.4133   248.5
1.3000      -21137.3726  -21138.8379       1.4654   257.7
1.3500      -21137.3723  -21138.6878       1.3155   231.3
1.4000      -21137.3729  -21138.9144       1.5415   271.0
1.4500      -21137.3719  -21138.8745       1.5026   264.2
1.5000      -21137.3728  -21138.8771       1.5043   264.5
1.5500      -21137.3705  -21138.5825       1.2120   213.1
1.6000      -21137.3722  -21138.7693       1.3970   245.6
1.6500      -21137.3713  -21138.6790       1.3078   229.9
1.7000      -21137.3721  -21138.8652       1.4931   262.5
1.7500      -21137.3728  -21138.7006       1.3278   233.5
1.8000      -21137.3712  -21138.7188       1.3476   236.9
1.8500      -21137.3734  -21138.7128       1.3394   235.5
1.9000      -21137.3706  -21138.7403       1.3697   240.8
1.9500      -21137.3729  -21138.8524       1.4796   260.1
2.0000      -21137.3709  -21138.7979       1.4270   250.9
2.0500      -21137.3714  -21138.8139       1.4425   253.6
2.1000      -21137.3724  -21138.7171       1.3447   236.4
2.1500      -21137.3708  -21138.6059       1.2351   217.2
2.2000      -21137.3726  -21138.6964       1.3237   232.7
2.2500      -21137.3707  -21138.7937       1.4229   250.2
2.3000      -21137.3727  -21138.8116       1.4389   253.0
2.3500      -21137.3708  -21138.5353       1.1645   204.7
2.4000      -21137.3722  -21138.6014       1.2292   216.1
2.4500      -21137.3706  -21138.7749       1.4043   246.9
2.5000      -21137.3716  -21138.8347       1.4632   257.3
2.5500      -21137.3718  -21138.8901       1.5183   267.0
2.6000      -21137.3720  -21138.8502       1.4782   259.9
2.6500      -21137.3730  -21138.8975       1.5245   268.0
2.7000      -21137.3693  -21138.4769       1.1075   194.7
2.7500      -21137.3728  -21138.7940       1.4213   249.9
2.8000      -21137.3711  -21138.7635       1.3924   244.8
2.8500      -21137.3723  -21138.7917       1.4194   249.6
2.9000      -21137.3722  -21138.7731       1.4008   246.3
2.9500      -21137.3698  -21138.6950       1.3252   233.0
3.0000      -21137.3718  -21138.6585       1.2867   226.2
3.0500      -21137.3707  -21138.6392       1.2684   223.0
3.1000      -21137.3723  -21138.8683       1.4960   263.0
3.1500      -21137.3725  -21138.8977       1.5251   268.2
3.2000      -21137.3704  -21138.8424       1.4720   258.8
3.2500      -21137.3723  -21138.8357       1.4633   257.3
3.3000      -21137.3716  -21138.6544       1.2829   225.6
3.3500      -21137.3716  -21138.6887       1.3170   231.6
3.4000      -21137.3727  -21138.9102       1.5375   270.3
3.4500      -21137.3701  -21138.7393       1.3692   240.7
3.5000      -21137.3721  -21138.7499       1.3777   242.2
3.5500      -21137.3725  -21138.9448       1.5723   276.5
3.6000      -21137.3708  -21138.5893       1.2185   214.2
3.6500      -21137.3734  -21138.8467       1.4733   259.0
3.7000      -21137.3694  -21138.5904       1.2210   214.7
3.7500      -21137.3726  -21138.8534       1.4808   260.4
3.8000      -21137.3721  -21138.7703       1.3982   245.8
3.8500      -21137.3714  -21138.7230       1.3515   237.6
3.9000      -21137.3723  -21138.7435       1.3712   241.1
3.9500      -21137.3707  -21138.8146       1.4438   253.9
4.0000      -21137.3724  -21138.7675       1.3951   245.3
4.0500      -21137.3724  -21138.8489       1.4765   259.6
4.1000      -21137.3720  -21138.7775       1.4055   247.1
4.1500      -21137.3718  -21138.7150       1.3432   236.2
4.2000      -21137.3706  -21138.6864       1.3158   231.3
4.2500      -21137.3714  -21138.7315       1.3601   239.1
4.3000      -21137.3720  -21138.8069       1.4349   252.3
4.3500      -21137.3716  -21138.7266       1.3550   238.3
4.4000      -21137.3729  -21138.8393       1.4664   257.8
4.4500      -21137.3714  -21138.8064       1.4350   252.3
4.5000      -21137.3714  -21138.6275       1.2561   220.9
4.5500      -21137.3720  -21138.7537       1.3817   242.9
4.6000      -21137.3707  -21138.9107       1.5399   270.8
4.6500      -21137.3732  -21138.8021       1.4290   251.3
4.7000      -21137.3704  -21138.7602       1.3897   244.4
4.7500      -21137.3710  -21138.7666       1.3956   245.4
4.8000      -21137.3720  -21138.8116       1.4396   253.1
4.8500      -21137.3717  -21138.7494       1.3777   242.2
4.9000      -21137.3735  -21138.9259       1.5524   273.0
4.9500      -21137.3704  -21138.6387       1.2682   223.0
5.0000      -21137.3718  -21138.7272       1.3553   238.3
5.0500      -21137.3710  -21138.7686       1.3976   245.7
5.1000      -21137.3725  -21138.9139       1.5414   271.0
5.1500      -21137.3718  -21138.8098       1.4380   252.8
5.2000      -21137.3705  -21138.7671       1.3966   245.6
5.2500      -21137.3711  -21138.6561       1.2850   225.9
5.3000      -21137.3718  -21138.8277       1.4559   256.0
5.3500      -21137.3726  -21138.7999       1.4273   251.0
5.4000      -21137.3723  -21138.8297       1.4574   256.2
5.4500      -21137.3706  -21138.7882       1.4176   249.3
5.5000      -21137.3706  -21138.7558       1.3852   243.6
5.5500      -21137.3719  -21138.7443       1.3724   241.3
5.6000      -21137.3714  -21138.8574       1.4860   261.3
5.6500      -21137.3726  -21138.6879       1.3154   231.3
5.7000      -21137.3697  -21138.5722       1.2025   211.4
5.7500      -21137.3722  -21138.7652       1.3931   244.9
5.8000      -21137.3719  -21138.7656       1.3937   245.0
5.8500      -21137.3727  -21138.8279       1.4552   255.9
5.9000      -21137.3725  -21138.9257       1.5532   273.1
5.9500      -21137.3706  -21138.7365       1.3659   240.2
6.0000      -21137.3719  -21138.7463       1.3744   241.7
6.0500      -21137.3703  -21138.6513       1.2810   225.2
6.1000      -21137.3735  -21138.7734       1.3998   246.1
6.1500      -21137.3715  -21138.8270       1.4555   255.9
6.2000      -21137.3724  -21138.8403       1.4679   258.1
6.2500      -21137.3705  -21138.6328       1.2623   221.9
6.3000      -21137.3725  -21138.8680       1.4955   262.9
6.3500      -21137.3727  -21138.7273       1.3546   238.2
6.4000      -21137.3728  -21138.8951       1.5223   267.7
6.4500      -21137.3732  -21138.7998       1.4265   250.8
6.5000      -21137.3702  -21138.7409       1.3707   241.0
6.5500      -21137.3725  -21138.8004       1.4279   251.1
6.6000      -21137.3709  -21138.7715       1.4007   246.3
6.6500      -21137.3729  -21138.6127       1.2398   218.0
6.7000      -21137.3713  -21138.7230       1.3518   237.7
6.7500      -21137.3715  -21138.6735       1.3020   228.9
6.8000      -21137.3713  -21138.5884       1.2171   214.0
6.8500      -21137.3724  -21138.7368       1.3644   239.9
6.9000      -21137.3738  -21138.8541       1.4803   260.3
6.9500      -21137.3719  -21138.7700       1.3981   245.8
7.0000      -21137.3729  -21138.9454       1.5725   276.5
7.0500      -21137.3707  -21138.8197       1.4490   254.8
7.1000      -21137.3704  -21138.7488       1.3784   242.4
7.1500      -21137.3715  -21138.5639       1.1924   209.7
7.2000      -21137.3715  -21138.8040       1.4324   251.9
7.2500      -21137.3719  -21138.9266       1.5547   273.4
7.3000      -21137.3708  -21138.6839       1.3131   230.9
7.3500      -21137.3708  -21138.6425       1.2717   223.6
7.4000      -21137.3729  -21138.8947       1.5217   267.6
7.4500      -21137.3714  -21138.6756       1.3042   229.3
7.5000      -21137.3725  -21138.6889       1.3165   231.5
7.5500      -21137.3706  -21138.8027       1.4321   251.8
7.6000      -21137.3696  -21138.7396       1.3699   240.9
7.6500      -21137.3722  -21138.8551       1.4829   260.7
7.7000      -21137.3706  -21138.6502       1.2796   225.0
7.7500      -21137.3723  -21138.6575       1.2852   226.0
7.8000      -21137.3713  -21138.6854       1.3142   231.1
7.8500      -21137.3714  -21138.7492       1.3778   242.3
7.9000      -21137.3722  -21138.7835       1.4113   248.1
