Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.3744    -159.9043       0.5299   409.9
0.0500        -159.1127    -159.4969       0.3842   297.3
0.1000        -159.4244    -159.8126       0.3882   300.3
0.1500        -159.1403    -159.4966       0.3564   275.7
0.2000        -159.2640    -159.7324       0.4684   362.4
0.2500        -159.3952    -159.8857       0.4905   379.5
0.3000        -158.8868    -159.3184       0.4317   334.0
0.3500        -159.3947    -159.7950       0.4003   309.7
0.4000        -159.0819    -159.6043       0.5224   404.1
0.4500        -159.0480    -159.5061       0.4581   354.4
0.5000        -159.3519    -159.7913       0.4393   339.9
0.5500        -159.0658    -159.4901       0.4243   328.3
0.6000        -159.4650    -159.9305       0.4655   360.1
0.6500        -159.3430    -159.8173       0.4743   367.0
0.7000        -159.2819    -159.6627       0.3809   294.6
0.7500        -159.3383    -159.8146       0.4763   368.5
0.8000        -158.6372    -159.0511       0.4139   320.2
0.8500        -159.3641    -159.9195       0.5554   429.6
0.9000        -159.2157    -159.6540       0.4383   339.0
0.9500        -159.3102    -159.7641       0.4538   351.1
1.0000        -159.4499    -159.8418       0.3920   303.2
1.0500        -159.1994    -159.6472       0.4478   346.5
1.1000        -159.4444    -159.8952       0.4508   348.8
1.1500        -159.2589    -159.6966       0.4377   338.6
1.2000        -159.1800    -159.5917       0.4117   318.5
1.2500        -159.3345    -159.8431       0.5086   393.5
1.3000        -159.2607    -159.6807       0.4200   324.9
1.3500        -159.3190    -159.7863       0.4673   361.5
1.4000        -159.2141    -159.7556       0.5416   419.0
1.4500        -159.1865    -159.6940       0.5075   392.6
1.5000        -159.2340    -159.6751       0.4411   341.2
1.5500        -159.0946    -159.5291       0.4345   336.1
1.6000        -159.0068    -159.5391       0.5323   411.8
1.6500        -158.9059    -159.3919       0.4861   376.0
1.7000        -159.1028    -159.6730       0.5701   441.1
1.7500        -159.2513    -159.8295       0.5783   447.4
1.8000        -159.2260    -159.7473       0.5213   403.3
1.8500        -159.2990    -159.8688       0.5698   440.8
1.9000        -159.1649    -159.7645       0.5996   463.9
