Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3565    -159.1983       0.8419   383.1
0.0500        -158.2878    -159.1911       0.9033   411.1
0.1000        -158.2228    -159.2130       0.9903   450.6
0.1500        -157.9059    -159.2220       1.3161   598.9
0.2000        -158.1141    -159.2058       1.0917   496.8
0.2500        -157.8271    -159.2183       1.3912   633.1
0.3000        -157.8847    -159.2031       1.3184   600.0
0.3500        -158.2329    -159.1998       0.9669   440.0
0.4000        -158.3112    -159.1951       0.8839   402.2
0.4500        -158.2337    -159.1902       0.9565   435.3
0.5000        -157.8862    -159.2075       1.3213   601.3
0.5500        -158.2260    -159.2300       1.0040   456.9
0.6000        -157.9362    -159.2243       1.2881   586.2
0.6500        -157.8225    -159.2153       1.3928   633.8
0.7000        -157.9037    -159.2095       1.3058   594.2
0.7500        -157.8129    -159.1926       1.3797   627.9
0.8000        -157.9345    -159.1974       1.2628   574.7
0.8500        -158.0763    -159.1916       1.1153   507.6
0.9000        -158.0978    -159.2101       1.1123   506.2
0.9500        -157.8917    -159.2253       1.3336   606.9
1.0000        -158.2618    -159.2217       0.9598   436.8
1.0500        -158.0791    -159.2279       1.1488   522.8
1.1000        -157.6808    -159.2037       1.5229   693.0
1.1500        -157.6828    -159.2125       1.5296   696.1
1.2000        -157.7369    -159.2029       1.4660   667.1
1.2500        -157.8426    -159.1878       1.3453   612.2
1.3000        -157.9138    -159.1975       1.2837   584.2
1.3500        -158.2140    -159.2001       0.9861   448.8
1.4000        -158.0574    -159.2159       1.1585   527.2
1.4500        -157.8444    -159.1984       1.3540   616.2
1.5000        -157.7504    -159.2039       1.4535   661.5
1.5500        -157.8234    -159.2037       1.3802   628.1
1.6000        -157.7804    -159.2192       1.4388   654.8
1.6500        -157.5804    -159.2113       1.6309   742.2
1.7000        -157.9284    -159.2097       1.2814   583.1
1.7500        -157.6770    -159.2068       1.5299   696.2
1.8000        -158.0249    -159.2037       1.1787   536.4
1.8500        -157.8296    -159.2081       1.3785   627.3
1.9000        -157.7005    -159.2028       1.5023   683.7
1.9500        -157.5386    -159.1868       1.6482   750.1
2.0000        -157.6487    -159.2024       1.5538   707.1
2.0500        -157.7599    -159.2025       1.4426   656.5
2.1000        -157.5034    -159.2005       1.6971   772.3
2.1500        -157.7747    -159.1954       1.4206   646.5
2.2000        -157.5514    -159.1924       1.6410   746.8
2.2500        -157.5977    -159.2077       1.6100   732.7
2.3000        -157.4287    -159.2116       1.7829   811.3
2.3500        -157.7307    -159.2131       1.4824   674.6
2.4000        -157.7708    -159.2134       1.4426   656.5
2.4500        -157.5660    -159.2090       1.6430   747.7
2.5000        -157.4972    -159.2121       1.7149   780.4
2.5500        -157.2757    -159.2073       1.9316   879.0
2.6000        -157.5368    -159.1860       1.6492   750.5
2.6500        -157.6608    -159.2075       1.5468   703.9
2.7000        -157.2266    -159.2043       1.9777   900.0
2.7500        -157.7013    -159.2137       1.5124   688.3
2.8000        -157.3797    -159.2067       1.8270   831.4
2.8500        -157.5581    -159.1960       1.6379   745.4
2.9000        -157.3021    -159.1987       1.8966   863.1
2.9500        -157.3579    -159.2161       1.8582   845.6
3.0000        -157.4254    -159.1981       1.7726   806.7
