Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2824    -159.0490       0.7667   395.4
0.0500        -157.7600    -158.9858       1.2258   632.2
0.1000        -157.7200    -159.0297       1.3097   675.5
0.1500        -157.9558    -159.0112       1.0554   544.3
0.2000        -157.6892    -159.0183       1.3291   685.5
0.2500        -158.1584    -159.0366       0.8783   453.0
0.3000        -157.7040    -159.0253       1.3213   681.5
0.3500        -157.5211    -159.0201       1.4990   773.1
0.4000        -157.7244    -159.0408       1.3164   679.0
0.4500        -157.6583    -158.9818       1.3235   682.6
0.5000        -157.6679    -159.0249       1.3570   699.9
0.5500        -157.6859    -159.0285       1.3426   692.4
0.6000        -157.3148    -158.9938       1.6790   866.0
0.6500        -157.4571    -159.0269       1.5698   809.6
0.7000        -157.5838    -159.0236       1.4399   742.6
0.7500        -157.6041    -159.0147       1.4106   727.5
0.8000        -157.4976    -159.0259       1.5282   788.2
0.8500        -157.2327    -159.0069       1.7742   915.0
0.9000        -157.3285    -159.0070       1.6785   865.7
0.9500        -157.7362    -159.0151       1.2789   659.6
1.0000        -157.5543    -159.0168       1.4626   754.3
1.0500        -157.3075    -159.0541       1.7466   900.8
1.1000        -157.5849    -159.0403       1.4554   750.6
1.1500        -157.9811    -159.0325       1.0514   542.3
1.2000        -157.2077    -159.0541       1.8464   952.3
1.2500        -157.3211    -159.0323       1.7112   882.6
1.3000        -157.2839    -158.9990       1.7150   884.5
1.3500        -157.4697    -158.9969       1.5272   787.7
1.4000        -157.5022    -159.0034       1.5012   774.3
1.4500        -157.4089    -159.0242       1.6153   833.1
1.5000        -157.2446    -159.0136       1.7690   912.4
1.5500        -157.4580    -159.0032       1.5451   796.9
1.6000        -157.5784    -159.0437       1.4653   755.7
1.6500        -157.5279    -159.0386       1.5107   779.1
1.7000        -157.3742    -159.0236       1.6494   850.7
1.7500        -157.7544    -159.0151       1.2607   650.2
1.8000        -157.3985    -159.0187       1.6201   835.6
1.8500        -157.4406    -158.9892       1.5487   798.7
1.9000        -157.4477    -159.0182       1.5705   810.0
1.9500        -157.9545    -159.0080       1.0535   543.4
2.0000        -157.6153    -159.0060       1.3907   717.3
