Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -4246.5522   -4247.0813       0.5291   409.3
0.0500       -4246.5501   -4246.9663       0.4162   322.0
0.1000       -4246.5508   -4246.9571       0.4064   314.4
0.1500       -4246.5507   -4246.9391       0.3884   300.5
0.2000       -4246.5491   -4246.9280       0.3789   293.1
0.2500       -4246.5504   -4247.0251       0.4747   367.2
0.3000       -4246.5516   -4247.0827       0.5311   410.9
0.3500       -4246.5500   -4246.9750       0.4250   328.8
0.4000       -4246.5504   -4246.9289       0.3785   292.8
0.4500       -4246.5509   -4246.9783       0.4274   330.7
0.5000       -4246.5495   -4246.9135       0.3640   281.6
0.5500       -4246.5514   -4247.0496       0.4981   385.4
0.6000       -4246.5518   -4247.0645       0.5127   396.6
0.6500       -4246.5502   -4246.9527       0.4025   311.4
0.7000       -4246.5508   -4246.9680       0.4172   322.8
0.7500       -4246.5507   -4246.9448       0.3941   304.9
0.8000       -4246.5499   -4246.9284       0.3785   292.8
0.8500       -4246.5508   -4247.0141       0.4633   358.5
0.9000       -4246.5516   -4247.0585       0.5069   392.2
0.9500       -4246.5503   -4246.9844       0.4342   335.9
1.0000       -4246.5505   -4246.9460       0.3955   306.0
1.0500       -4246.5507   -4246.9643       0.4137   320.0
1.1000       -4246.5499   -4246.9481       0.3982   308.1
1.1500       -4246.5508   -4246.9951       0.4443   343.7
1.2000       -4246.5512   -4247.0203       0.4691   362.9
1.2500       -4246.5501   -4246.9721       0.4220   326.5
1.3000       -4246.5503   -4246.9441       0.3937   304.6
1.3500       -4246.5507   -4246.9719       0.4213   325.9
1.4000       -4246.5502   -4246.9442       0.3940   304.8
1.4500       -4246.5508   -4246.9912       0.4404   340.7
1.5000       -4246.5516   -4247.0347       0.4830   373.7
1.5500       -4246.5503   -4246.9735       0.4231   327.4
1.6000       -4246.5505   -4246.9760       0.4255   329.2
1.6500       -4246.5510   -4246.9785       0.4275   330.7
1.7000       -4246.5501   -4246.9384       0.3883   300.4
1.7500       -4246.5511   -4247.0040       0.4529   350.4
1.8000       -4246.5511   -4247.0165       0.4654   360.1
1.8500       -4246.5496   -4246.9875       0.4379   338.8
1.9000       -4246.5500   -4246.9581       0.4081   315.7
1.9500       -4246.5507   -4246.9720       0.4213   326.0
2.0000       -4246.5499   -4246.9269       0.3770   291.7
2.0500       -4246.5512   -4247.0073       0.4561   352.9
2.1000       -4246.5510   -4247.0380       0.4870   376.8
2.1500       -4246.5492   -4246.9198       0.3705   286.7
2.2000       -4246.5506   -4246.9842       0.4337   335.5
2.2500       -4246.5511   -4246.9951       0.4440   343.5
2.3000       -4246.5502   -4246.9472       0.3970   307.1
2.3500       -4246.5512   -4247.0247       0.4735   366.3
2.4000       -4246.5509   -4246.9939       0.4430   342.7
2.4500       -4246.5488   -4246.9196       0.3708   286.9
2.5000       -4246.5508   -4246.9994       0.4485   347.0
2.5500       -4246.5509   -4246.9925       0.4416   341.6
2.6000       -4246.5499   -4246.9562       0.4063   314.3
2.6500       -4246.5515   -4246.9994       0.4479   346.5
2.7000       -4246.5502   -4246.9393       0.3890   301.0
2.7500       -4246.5493   -4246.9435       0.3942   305.0
2.8000       -4246.5514   -4247.0389       0.4875   377.2
2.8500       -4246.5508   -4247.0129       0.4621   357.5
2.9000       -4246.5499   -4246.9305       0.3806   294.4
2.9500       -4246.5510   -4246.9869       0.4359   337.2
3.0000       -4246.5499   -4246.9669       0.4170   322.6
3.0500       -4246.5495   -4246.9252       0.3757   290.6
3.1000       -4246.5517   -4247.0533       0.5016   388.0
3.1500       -4246.5507   -4246.9764       0.4257   329.3
3.2000       -4246.5499   -4246.9457       0.3958   306.2
3.2500       -4246.5516   -4247.0406       0.4890   378.3
3.3000       -4246.5499   -4246.9213       0.3714   287.3
3.3500       -4246.5504   -4246.9795       0.4292   332.0
3.4000       -4246.5515   -4247.0082       0.4568   353.4
3.4500       -4246.5505   -4246.9802       0.4298   332.5
3.5000       -4246.5503   -4246.9827       0.4323   334.5
3.5500       -4246.5507   -4246.9598       0.4091   316.5
3.6000       -4246.5497   -4246.9741       0.4244   328.3
3.6500       -4246.5499   -4246.9450       0.3951   305.7
3.7000       -4246.5514   -4247.0346       0.4832   373.8
3.7500       -4246.5507   -4246.9753       0.4245   328.4
3.8000       -4246.5504   -4246.9370       0.3866   299.1
3.8500       -4246.5509   -4247.0253       0.4744   367.0
3.9000       -4246.5497   -4246.9391       0.3894   301.2
3.9500       -4246.5504   -4246.9896       0.4392   339.8
4.0000       -4246.5511   -4247.0019       0.4508   348.7
4.0500       -4246.5507   -4246.9530       0.4023   311.2
4.1000       -4246.5505   -4246.9885       0.4380   338.9
4.1500       -4246.5506   -4246.9626       0.4120   318.7
4.2000       -4246.5503   -4246.9820       0.4317   334.0
4.2500       -4246.5508   -4247.0124       0.4616   357.1
4.3000       -4246.5514   -4247.0284       0.4770   369.0
4.3500       -4246.5502   -4246.9397       0.3895   301.3
4.4000       -4246.5501   -4246.9122       0.3622   280.2
4.4500       -4246.5502   -4246.9551       0.4049   313.3
4.5000       -4246.5505   -4247.0347       0.4842   374.6
4.5500       -4246.5507   -4247.0169       0.4662   360.7
4.6000       -4246.5509   -4247.0127       0.4618   357.3
4.6500       -4246.5497   -4246.9200       0.3704   286.5
4.7000       -4246.5494   -4246.8890       0.3396   262.7
4.7500       -4246.5507   -4246.9948       0.4441   343.6
4.8000       -4246.5513   -4247.0215       0.4702   363.7
4.8500       -4246.5517   -4247.0562       0.5045   390.3
4.9000       -4246.5511   -4247.0325       0.4814   372.4
4.9500       -4246.5500   -4246.9305       0.3805   294.4
5.0000       -4246.5492   -4246.9077       0.3585   277.3
5.0500       -4246.5511   -4246.9659       0.4148   320.9
5.1000       -4246.5508   -4247.0217       0.4708   364.3
5.1500       -4246.5503   -4247.0088       0.4584   354.7
5.2000       -4246.5512   -4247.0334       0.4823   373.1
5.2500       -4246.5496   -4246.9359       0.3863   298.8
5.3000       -4246.5499   -4246.9059       0.3560   275.4
5.3500       -4246.5514   -4247.0061       0.4547   351.8
5.4000       -4246.5504   -4246.9869       0.4365   337.7
5.4500       -4246.5508   -4246.9963       0.4455   344.7
5.5000       -4246.5508   -4247.0187       0.4679   362.0
5.5500       -4246.5496   -4246.9351       0.3855   298.2
5.6000       -4246.5500   -4246.9479       0.3979   307.9
5.6500       -4246.5518   -4247.0191       0.4674   361.6
5.7000       -4246.5503   -4246.9467       0.3964   306.7
5.7500       -4246.5501   -4246.9787       0.4286   331.6
5.8000       -4246.5513   -4247.0557       0.5044   390.2
5.8500       -4246.5496   -4246.9301       0.3805   294.4
5.9000       -4246.5513   -4246.9987       0.4474   346.1
5.9500       -4246.5520   -4246.9809       0.4289   331.8
6.0000       -4246.5498   -4246.9389       0.3891   301.0
6.0500       -4246.5502   -4247.0067       0.4565   353.2
6.1000       -4246.5507   -4247.0058       0.4552   352.1
6.1500       -4246.5496   -4246.9796       0.4300   332.7
6.2000       -4246.5505   -4246.9318       0.3813   295.0
6.2500       -4246.5519   -4247.0199       0.4679   362.0
6.3000       -4246.5504   -4246.9674       0.4170   322.6
6.3500       -4246.5504   -4246.9631       0.4127   319.3
6.4000       -4246.5513   -4247.0744       0.5231   404.7
6.4500       -4246.5495   -4246.9129       0.3634   281.1
6.5000       -4246.5511   -4247.0117       0.4607   356.4
6.5500       -4246.5517   -4247.0118       0.4602   356.0
6.6000       -4246.5495   -4246.9054       0.3559   275.3
6.6500       -4246.5499   -4246.9680       0.4182   323.5
6.7000       -4246.5509   -4247.0154       0.4645   359.3
6.7500       -4246.5507   -4247.0505       0.4998   386.6
6.8000       -4246.5510   -4247.0106       0.4597   355.6
6.8500       -4246.5512   -4246.9641       0.4129   319.4
6.9000       -4246.5491   -4246.8773       0.3281   253.9
6.9500       -4246.5503   -4246.9488       0.3985   308.3
7.0000       -4246.5513   -4247.0675       0.5161   399.3
7.0500       -4246.5505   -4247.0305       0.4800   371.4
7.1000       -4246.5507   -4246.9869       0.4362   337.4
7.1500       -4246.5504   -4246.9596       0.4091   316.5
7.2000       -4246.5492   -4246.8887       0.3394   262.6
7.2500       -4246.5497   -4246.9223       0.3726   288.2
7.3000       -4246.5517   -4247.0545       0.5028   389.0
7.3500       -4246.5512   -4247.0005       0.4494   347.6
7.4000       -4246.5509   -4247.0301       0.4793   370.8
7.4500       -4246.5509   -4246.9829       0.4320   334.2
7.5000       -4246.5495   -4246.8950       0.3455   267.3
7.5500       -4246.5500   -4246.9483       0.3983   308.2
7.6000       -4246.5514   -4246.9952       0.4438   343.3
7.6500       -4246.5506   -4247.0427       0.4921   380.7
7.7000       -4246.5497   -4246.9563       0.4066   314.5
7.7500       -4246.5504   -4246.9798       0.4293   332.2
7.8000       -4246.5505   -4246.9633       0.4127   319.3
7.8500       -4246.5505   -4246.9191       0.3685   285.1
7.9000       -4246.5518   -4247.0585       0.5067   392.0
7.9500       -4246.5500   -4246.9520       0.4020   311.0
8.0000       -4246.5494   -4246.9648       0.4154   321.4
8.0500       -4246.5505   -4246.9909       0.4404   340.7
8.1000       -4246.5505   -4246.9424       0.3919   303.2
8.1500       -4246.5509   -4247.0031       0.4522   349.8
8.2000       -4246.5512   -4246.9977       0.4466   345.5
8.2500       -4246.5506   -4246.9943       0.4437   343.3
8.3000       -4246.5492   -4246.9235       0.3744   289.6
8.3500       -4246.5512   -4247.0207       0.4695   363.2
8.4000       -4246.5508   -4246.9821       0.4313   333.6
8.4500       -4246.5507   -4246.9644       0.4138   320.1
8.5000       -4246.5517   -4247.0189       0.4672   361.4
8.5500       -4246.5498   -4246.9445       0.3947   305.3
8.6000       -4246.5497   -4246.9644       0.4147   320.8
8.6500       -4246.5504   -4246.9917       0.4413   341.4
8.7000       -4246.5504   -4246.9836       0.4331   335.1
8.7500       -4246.5502   -4246.9412       0.3910   302.5
8.8000       -4246.5514   -4247.0073       0.4559   352.7
8.8500       -4246.5506   -4246.9712       0.4206   325.4
8.9000       -4246.5499   -4246.9444       0.3945   305.2
8.9500       -4246.5521   -4247.0759       0.5238   405.2
9.0000       -4246.5508   -4246.9766       0.4259   329.5
9.0500       -4246.5499   -4246.9585       0.4086   316.1
9.1000       -4246.5507   -4246.9600       0.4094   316.7
9.1500       -4246.5499   -4246.9423       0.3924   303.6
9.2000       -4246.5505   -4246.9837       0.4332   335.1
9.2500       -4246.5518   -4247.0299       0.4781   369.9
9.3000       -4246.5518   -4247.0485       0.4967   384.3
9.3500       -4246.5502   -4246.9447       0.3945   305.2
9.4000       -4246.5502   -4246.9467       0.3966   306.8
9.4500       -4246.5498   -4246.9542       0.4044   312.9
9.5000       -4246.5499   -4246.9429       0.3931   304.1
9.5500       -4246.5513   -4247.0392       0.4879   377.5
9.6000       -4246.5513   -4247.0209       0.4696   363.3
9.6500       -4246.5505   -4246.9717       0.4212   325.9
9.7000       -4246.5500   -4246.9416       0.3916   303.0
9.7500       -4246.5507   -4246.9410       0.3903   302.0
9.8000       -4246.5508   -4246.9747       0.4239   327.9
9.8500       -4246.5513   -4247.0364       0.4850   375.2
9.9000       -4246.5511   -4247.0047       0.4535   350.9
9.9500       -4246.5502   -4246.9628       0.4126   319.2
10.0000      -4246.5500   -4246.9141       0.3641   281.7
10.0500      -4246.5513   -4247.0014       0.4501   348.2
10.1000      -4246.5514   -4247.0387       0.4873   377.0
10.1500      -4246.5505   -4246.9637       0.4132   319.7
10.2000      -4246.5507   -4246.9800       0.4294   332.2
10.2500      -4246.5500   -4246.9129       0.3629   280.8
10.3000      -4246.5499   -4246.9552       0.4053   313.6
10.3500      -4246.5516   -4247.0591       0.5074   392.6
10.4000      -4246.5511   -4246.9890       0.4379   338.8
10.4500      -4246.5504   -4246.9789       0.4285   331.5
10.5000      -4246.5505   -4246.9517       0.4011   310.3
10.5500      -4246.5498   -4246.9419       0.3921   303.4
10.6000      -4246.5499   -4246.9556       0.4057   313.8
10.6500      -4246.5521   -4247.0325       0.4804   371.7
10.7000      -4246.5516   -4247.0250       0.4734   366.3
10.7500      -4246.5507   -4246.9601       0.4095   316.8
10.8000      -4246.5511   -4246.9913       0.4401   340.5
10.8500      -4246.5503   -4246.9569       0.4066   314.5
10.9000      -4246.5500   -4246.9530       0.4030   311.8
10.9500      -4246.5510   -4247.0253       0.4742   366.9
11.0000      -4246.5505   -4246.9918       0.4413   341.4
11.0500      -4246.5498   -4246.9311       0.3813   295.0
11.1000      -4246.5511   -4246.9855       0.4344   336.1
11.1500      -4246.5509   -4246.9649       0.4140   320.3
11.2000      -4246.5508   -4247.0014       0.4506   348.6
11.2500      -4246.5507   -4247.0237       0.4730   365.9
11.3000      -4246.5503   -4246.9657       0.4154   321.4
11.3500      -4246.5496   -4246.9512       0.4017   310.7
11.4000      -4246.5497   -4246.9178       0.3681   284.7
11.4500      -4246.5512   -4246.9931       0.4419   341.9
11.5000      -4246.5515   -4247.0132       0.4617   357.2
11.5500      -4246.5516   -4247.0125       0.4609   356.6
11.6000      -4246.5509   -4247.0355       0.4846   374.9
11.6500      -4246.5499   -4246.9357       0.3859   298.5
11.7000      -4246.5493   -4246.9349       0.3856   298.3
11.7500      -4246.5504   -4246.9617       0.4113   318.2
11.8000      -4246.5511   -4246.9729       0.4218   326.3
11.8500      -4246.5502   -4246.9779       0.4277   330.9
11.9000      -4246.5510   -4247.0127       0.4617   357.2
11.9500      -4246.5508   -4247.0176       0.4668   361.1
12.0000      -4246.5498   -4246.9630       0.4132   319.6
12.0500      -4246.5508   -4246.9628       0.4120   318.7
12.1000      -4246.5506   -4246.9684       0.4178   323.3
12.1500      -4246.5495   -4246.9145       0.3650   282.3
12.2000      -4246.5501   -4246.9911       0.4410   341.2
12.2500      -4246.5505   -4247.0265       0.4759   368.2
12.3000      -4246.5504   -4246.9619       0.4115   318.3
12.3500      -4246.5512   -4246.9900       0.4388   339.5
12.4000      -4246.5513   -4246.9646       0.4133   319.7
12.4500      -4246.5494   -4246.9036       0.3543   274.1
12.5000      -4246.5504   -4247.0058       0.4554   352.3
12.5500      -4246.5505   -4246.9922       0.4416   341.7
12.6000      -4246.5507   -4247.0116       0.4609   356.5
12.6500      -4246.5516   -4247.0078       0.4562   352.9
12.7000      -4246.5506   -4246.9583       0.4077   315.4
12.7500      -4246.5496   -4246.9191       0.3695   285.8
12.8000      -4246.5498   -4246.9352       0.3854   298.1
12.8500      -4246.5508   -4247.0295       0.4786   370.3
12.9000      -4246.5507   -4247.0040       0.4533   350.7
12.9500      -4246.5509   -4246.9723       0.4214   326.0
