Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6527    -159.6333       0.9806   329.8
0.0500        -158.8229    -159.6121       0.7892   265.5
0.1000        -158.8801    -159.6200       0.7398   248.9
0.1500        -158.8399    -159.6457       0.8058   271.0
0.2000        -158.7387    -159.6194       0.8807   296.2
0.2500        -158.7620    -159.6362       0.8742   294.0
0.3000        -158.8292    -159.6289       0.7997   269.0
0.3500        -158.9674    -159.6265       0.6591   221.7
0.4000        -158.8582    -159.6424       0.7841   263.8
0.4500        -158.8254    -159.6205       0.7951   267.4
0.5000        -158.8565    -159.6400       0.7835   263.5
0.5500        -158.8969    -159.6133       0.7163   240.9
0.6000        -158.8758    -159.6140       0.7382   248.3
0.6500        -158.7214    -159.6367       0.9154   307.9
0.7000        -158.8343    -159.6419       0.8076   271.6
0.7500        -158.8096    -159.6208       0.8112   272.9
0.8000        -158.8685    -159.6274       0.7589   255.3
0.8500        -158.9124    -159.6415       0.7291   245.3
0.9000        -158.8506    -159.6255       0.7750   260.7
0.9500        -158.6447    -159.6087       0.9640   324.3
1.0000        -158.7905    -159.6331       0.8426   283.4
1.0500        -158.8730    -159.6345       0.7614   256.1
1.1000        -158.7715    -159.6251       0.8536   287.1
1.1500        -158.8085    -159.6241       0.8156   274.3
1.2000        -158.6886    -159.6407       0.9522   320.3
1.2500        -158.7950    -159.6326       0.8376   281.7
1.3000        -158.7620    -159.6284       0.8664   291.4
1.3500        -158.6840    -159.6288       0.9448   317.8
1.4000        -158.8195    -159.6293       0.8099   272.4
1.4500        -158.6911    -159.6250       0.9340   314.2
1.5000        -158.7997    -159.6269       0.8272   278.2
1.5500        -158.7422    -159.6253       0.8830   297.0
1.6000        -158.5055    -159.6308       1.1253   378.5
1.6500        -158.7787    -159.6279       0.8491   285.6
1.7000        -158.8155    -159.6274       0.8119   273.1
1.7500        -158.8168    -159.6200       0.8032   270.2
1.8000        -158.7927    -159.6338       0.8411   282.9
1.8500        -158.7093    -159.6167       0.9074   305.2
1.9000        -158.6722    -159.6304       0.9583   322.3
1.9500        -158.6608    -159.6260       0.9651   324.6
2.0000        -158.7953    -159.6151       0.8199   275.8
2.0500        -158.7555    -159.6257       0.8702   292.7
2.1000        -158.6615    -159.6309       0.9694   326.1
2.1500        -158.8597    -159.6250       0.7652   257.4
2.2000        -158.5120    -159.6332       1.1213   377.1
2.2500        -158.8476    -159.6384       0.7909   266.0
2.3000        -158.6239    -159.6263       1.0024   337.2
2.3500        -158.7832    -159.6205       0.8372   281.6
2.4000        -158.7915    -159.6296       0.8381   281.9
2.4500        -158.6858    -159.6201       0.9343   314.3
2.5000        -158.7830    -159.6216       0.8386   282.1
2.5500        -158.6798    -159.6317       0.9519   320.2
2.6000        -158.6498    -159.6227       0.9729   327.2
2.6500        -158.7043    -159.6267       0.9224   310.3
2.7000        -158.8479    -159.6506       0.8027   270.0
