Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -10101.3243  -10102.7572       1.4329   395.9
0.0500      -10101.3205  -10102.0911       0.7706   212.9
0.1000      -10101.3197  -10102.2051       0.8854   244.6
0.1500      -10101.3202  -10102.0980       0.7778   214.9
0.2000      -10101.3226  -10102.4713       1.1487   317.4
0.2500      -10101.3219  -10102.2699       0.9480   261.9
0.3000      -10101.3209  -10102.2290       0.9082   250.9
0.3500      -10101.3197  -10102.1853       0.8656   239.2
0.4000      -10101.3202  -10102.2126       0.8924   246.6
0.4500      -10101.3215  -10102.2555       0.9340   258.1
0.5000      -10101.3215  -10102.3923       1.0708   295.9
0.5500      -10101.3208  -10102.2509       0.9301   257.0
0.6000      -10101.3209  -10102.2024       0.8815   243.5
0.6500      -10101.3198  -10102.1764       0.8566   236.7
0.7000      -10101.3215  -10102.3453       1.0238   282.9
0.7500      -10101.3235  -10102.3150       0.9916   274.0
0.8000      -10101.3212  -10102.3146       0.9934   274.5
0.8500      -10101.3210  -10102.3376       1.0166   280.9
0.9000      -10101.3216  -10102.3743       1.0528   290.9
0.9500      -10101.3210  -10102.3522       1.0312   284.9
1.0000      -10101.3206  -10102.0776       0.7570   209.2
1.0500      -10101.3213  -10102.3210       0.9998   276.2
1.1000      -10101.3220  -10102.5043       1.1824   326.7
1.1500      -10101.3218  -10102.2916       0.9699   268.0
1.2000      -10101.3208  -10102.3429       1.0222   282.4
1.2500      -10101.3206  -10102.2568       0.9361   258.7
1.3000      -10101.3223  -10102.2661       0.9438   260.8
1.3500      -10101.3214  -10102.2606       0.9392   259.5
1.4000      -10101.3208  -10102.4837       1.1629   321.3
1.4500      -10101.3208  -10102.3966       1.0758   297.2
1.5000      -10101.3210  -10102.2795       0.9585   264.8
1.5500      -10101.3208  -10102.1449       0.8241   227.7
1.6000      -10101.3211  -10102.3197       0.9986   275.9
1.6500      -10101.3220  -10102.2909       0.9688   267.7
1.7000      -10101.3216  -10102.3774       1.0558   291.7
1.7500      -10101.3212  -10102.5821       1.2608   348.4
1.8000      -10101.3217  -10102.3464       1.0248   283.1
1.8500      -10101.3208  -10102.1521       0.8313   229.7
1.9000      -10101.3202  -10102.1725       0.8523   235.5
1.9500      -10101.3210  -10102.4856       1.1646   321.8
2.0000      -10101.3221  -10102.4102       1.0881   300.6
2.0500      -10101.3219  -10102.3694       1.0476   289.4
2.1000      -10101.3204  -10102.2272       0.9068   250.5
2.1500      -10101.3214  -10102.2017       0.8803   243.2
2.2000      -10101.3225  -10102.4138       1.0914   301.5
2.2500      -10101.3228  -10102.4886       1.1659   322.1
2.3000      -10101.3223  -10102.3051       0.9828   271.5
2.3500      -10101.3204  -10102.2686       0.9482   262.0
2.4000      -10101.3209  -10102.3722       1.0513   290.5
2.4500      -10101.3194  -10102.0688       0.7494   207.0
2.5000      -10101.3240  -10102.4512       1.1272   311.4
2.5500      -10101.3229  -10102.4808       1.1578   319.9
2.6000      -10101.3215  -10102.3988       1.0773   297.7
2.6500      -10101.3213  -10102.2826       0.9613   265.6
2.7000      -10101.3191  -10102.1390       0.8199   226.5
2.7500      -10101.3207  -10102.2310       0.9103   251.5
2.8000      -10101.3221  -10102.5831       1.2610   348.4
2.8500      -10101.3210  -10102.2983       0.9773   270.0
2.9000      -10101.3212  -10102.3810       1.0598   292.8
2.9500      -10101.3211  -10102.2668       0.9458   261.3
3.0000      -10101.3219  -10102.5298       1.2079   333.7
3.0500      -10101.3216  -10102.3527       1.0311   284.9
3.1000      -10101.3217  -10102.3403       1.0186   281.4
3.1500      -10101.3193  -10102.2890       0.9698   267.9
3.2000      -10101.3205  -10102.2627       0.9422   260.3
3.2500      -10101.3213  -10102.3501       1.0288   284.3
3.3000      -10101.3213  -10102.3186       0.9973   275.6
3.3500      -10101.3220  -10102.3794       1.0575   292.2
3.4000      -10101.3209  -10102.1041       0.7832   216.4
3.4500      -10101.3201  -10102.2604       0.9402   259.8
3.5000      -10101.3209  -10102.4162       1.0953   302.6
3.5500      -10101.3202  -10102.1981       0.8779   242.6
3.6000      -10101.3225  -10102.3912       1.0687   295.3
3.6500      -10101.3226  -10102.4340       1.1114   307.1
3.7000      -10101.3203  -10102.3913       1.0710   295.9
3.7500      -10101.3214  -10102.3472       1.0258   283.4
3.8000      -10101.3213  -10102.2991       0.9779   270.2
3.8500      -10101.3222  -10102.5295       1.2072   333.6
3.9000      -10101.3212  -10102.2343       0.9131   252.3
3.9500      -10101.3215  -10102.3251       1.0036   277.3
4.0000      -10101.3205  -10102.3162       0.9958   275.1
4.0500      -10101.3230  -10102.5664       1.2435   343.6
4.1000      -10101.3219  -10102.3070       0.9852   272.2
4.1500      -10101.3217  -10102.3973       1.0756   297.2
4.2000      -10101.3218  -10102.2690       0.9472   261.7
4.2500      -10101.3213  -10102.2544       0.9331   257.8
4.3000      -10101.3221  -10102.5591       1.2369   341.8
4.3500      -10101.3213  -10102.2095       0.8882   245.4
4.4000      -10101.3214  -10102.4312       1.1098   306.6
4.4500      -10101.3203  -10102.3444       1.0241   283.0
4.5000      -10101.3205  -10102.3418       1.0213   282.2
4.5500      -10101.3209  -10102.2711       0.9501   262.5
4.6000      -10101.3231  -10102.3651       1.0419   287.9
4.6500      -10101.3224  -10102.4578       1.1354   313.7
4.7000      -10101.3215  -10102.2615       0.9401   259.7
4.7500      -10101.3210  -10102.3674       1.0464   289.1
