Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.1142    -159.4914       0.3772   364.8
0.0500        -158.8667    -159.4756       0.6089   588.8
0.1000        -159.0003    -159.5889       0.5885   569.1
0.1500        -159.0591    -159.6410       0.5819   562.7
0.2000        -158.8487    -159.3836       0.5350   517.3
0.2500        -159.0656    -159.5314       0.4658   450.5
0.3000        -158.8365    -159.5242       0.6877   665.1
0.3500        -158.9550    -159.4832       0.5282   510.8
0.4000        -159.0546    -159.6014       0.5468   528.8
0.4500        -158.9536    -159.5132       0.5596   541.1
0.5000        -158.8699    -159.4808       0.6110   590.8
0.5500        -159.2060    -159.6784       0.4724   456.8
0.6000        -159.0015    -159.5810       0.5795   560.4
0.6500        -158.8767    -159.5345       0.6578   636.1
0.7000        -159.1871    -159.6215       0.4344   420.1
0.7500        -159.0800    -159.4967       0.4167   403.0
0.8000        -159.0479    -159.5891       0.5412   523.4
0.8500        -158.9627    -159.5145       0.5517   533.5
0.9000        -159.1103    -159.5641       0.4538   438.8
0.9500        -158.9605    -159.5564       0.5959   576.3
1.0000        -159.1623    -159.6291       0.4667   451.3
1.0500        -159.0006    -159.5471       0.5465   528.5
1.1000        -159.0402    -159.7104       0.6701   648.1
1.1500        -159.0267    -159.4895       0.4628   447.6
1.2000        -158.9372    -159.4405       0.5034   486.8
1.2500        -159.1342    -159.6259       0.4917   475.5
1.3000        -158.7622    -159.4109       0.6487   627.3
1.3500        -158.8904    -159.4785       0.5882   568.8
1.4000        -159.0125    -159.5935       0.5809   561.8
1.4500        -158.8126    -159.3360       0.5234   506.1
1.5000        -159.0187    -159.6185       0.5998   580.0
1.5500        -158.9932    -159.5994       0.6062   586.2
1.6000        -158.8277    -159.3417       0.5141   497.1
1.6500        -158.9818    -159.4825       0.5007   484.2
1.7000        -158.9945    -159.5516       0.5571   538.7
1.7500        -158.6626    -159.2852       0.6226   602.1
1.8000        -158.8984    -159.4251       0.5266   509.3
1.8500        -158.9220    -159.5603       0.6383   617.3
1.9000        -158.6234    -159.0957       0.4723   456.7
1.9500        -159.1118    -159.6089       0.4971   480.7
2.0000        -158.7851    -159.5483       0.7632   738.0
2.0500        -158.9130    -159.4299       0.5170   499.9
2.1000        -158.9505    -159.4610       0.5105   493.7
2.1500        -158.9742    -159.5867       0.6125   592.3
2.2000        -158.7986    -159.4140       0.6154   595.1
2.2500        -158.8129    -159.4577       0.6449   623.6
2.3000        -158.8940    -159.4339       0.5400   522.2
2.3500        -158.8722    -159.4434       0.5711   552.3
