Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3556    -158.9504       0.5948   383.5
0.0500        -158.4114    -158.9458       0.5344   344.5
0.1000        -158.3760    -158.9522       0.5762   371.5
0.1500        -158.1732    -158.9451       0.7719   497.7
0.2000        -158.5461    -158.9384       0.3924   253.0
0.2500        -158.4027    -158.9542       0.5515   355.5
0.3000        -158.2585    -158.9523       0.6938   447.3
0.3500        -158.3672    -158.9548       0.5876   378.8
0.4000        -158.3621    -158.9542       0.5922   381.8
0.4500        -158.1485    -158.9591       0.8106   522.6
0.5000        -158.2704    -158.9471       0.6767   436.3
0.5500        -158.2480    -158.9408       0.6929   446.7
0.6000        -158.1705    -158.9460       0.7755   500.0
0.6500        -158.1267    -158.9585       0.8319   536.3
0.7000        -158.2547    -158.9597       0.7051   454.6
0.7500        -158.0592    -158.9531       0.8939   576.3
0.8000        -158.1032    -158.9506       0.8475   546.3
0.8500        -158.0810    -158.9441       0.8631   556.4
0.9000        -158.1156    -158.9388       0.8233   530.7
0.9500        -158.1042    -158.9602       0.8560   551.8
1.0000        -158.3105    -158.9586       0.6482   417.9
1.0500        -158.2592    -158.9581       0.6989   450.6
1.1000        -158.3355    -158.9461       0.6106   393.6
1.1500        -158.3232    -158.9489       0.6258   403.4
1.2000        -158.4136    -158.9442       0.5306   342.1
1.2500        -158.3144    -158.9483       0.6339   408.7
1.3000        -158.3993    -158.9517       0.5523   356.1
1.3500        -158.3885    -158.9474       0.5589   360.3
1.4000        -158.3980    -158.9512       0.5533   356.7
1.4500        -158.3397    -158.9499       0.6102   393.4
1.5000        -158.1852    -158.9548       0.7695   496.1
1.5500        -158.3752    -158.9439       0.5687   366.6
1.6000        -158.3118    -158.9443       0.6325   407.8
1.6500        -158.1102    -158.9563       0.8461   545.5
1.7000        -158.1491    -158.9605       0.8114   523.1
1.7500        -158.2108    -158.9548       0.7440   479.6
1.8000        -158.0962    -158.9543       0.8581   553.2
1.8500        -158.0908    -158.9511       0.8603   554.7
1.9000        -158.1438    -158.9444       0.8005   516.1
1.9500        -158.1670    -158.9410       0.7740   499.0
2.0000        -157.9868    -158.9595       0.9727   627.1
2.0500        -158.4108    -158.9579       0.5471   352.7
2.1000        -158.0676    -158.9600       0.8924   575.3
2.1500        -158.2173    -158.9501       0.7328   472.5
2.2000        -158.1537    -158.9476       0.7940   511.9
2.2500        -158.0701    -158.9467       0.8766   565.1
2.3000        -158.1111    -158.9509       0.8397   541.4
2.3500        -158.2791    -158.9584       0.6793   437.9
2.4000        -158.1643    -158.9593       0.7951   512.6
2.4500        -158.2302    -158.9565       0.7263   468.2
2.5000        -158.2169    -158.9429       0.7261   468.1
2.5500        -158.2525    -158.9486       0.6961   448.8
2.6000        -158.4073    -158.9540       0.5467   352.4
2.6500        -158.3705    -158.9498       0.5793   373.5
2.7000        -158.3360    -158.9490       0.6130   395.2
2.7500        -158.3896    -158.9532       0.5636   363.4
2.8000        -158.3858    -158.9554       0.5696   367.2
2.8500        -158.1579    -158.9540       0.7961   513.2
2.9000        -158.3198    -158.9547       0.6349   409.3
2.9500        -158.3450    -158.9507       0.6057   390.5
3.0000        -158.0837    -158.9487       0.8650   557.7
3.0500        -158.2068    -158.9534       0.7466   481.3
3.1000        -158.2411    -158.9601       0.7190   463.5
3.1500        -158.2313    -158.9582       0.7269   468.7
3.2000        -158.0596    -158.9476       0.8880   572.5
3.2500        -158.0472    -158.9410       0.8938   576.2
3.3000        -158.1687    -158.9438       0.7751   499.7
3.3500        -157.9228    -158.9506       1.0278   662.6
3.4000        -158.2627    -158.9646       0.7020   452.5
3.4500        -158.3299    -158.9587       0.6289   405.4
3.5000        -158.0682    -158.9621       0.8939   576.3
3.5500        -158.2763    -158.9553       0.6790   437.8
3.6000        -158.3527    -158.9518       0.5992   386.3
3.6500        -158.3023    -158.9495       0.6472   417.2
3.7000        -158.3397    -158.9514       0.6117   394.4
3.7500        -158.4434    -158.9579       0.5145   331.7
3.8000        -158.3565    -158.9625       0.6059   390.7
3.8500        -158.3893    -158.9494       0.5600   361.1
3.9000        -158.4225    -158.9403       0.5178   333.8
3.9500        -158.3425    -158.9415       0.5989   386.1
4.0000        -158.5311    -158.9422       0.4111   265.1
4.0500        -158.3958    -158.9510       0.5552   357.9
4.1000        -158.2527    -158.9558       0.7031   453.3
4.1500        -158.5324    -158.9558       0.4234   273.0
4.2000        -158.2294    -158.9569       0.7275   469.0
4.2500        -158.1475    -158.9424       0.7949   512.5
4.3000        -158.3787    -158.9454       0.5668   365.4
4.3500        -158.1517    -158.9507       0.7990   515.1
