Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2826    -159.0798       0.7972   385.5
0.0500        -158.2786    -159.0638       0.7851   379.6
0.1000        -158.2004    -159.0532       0.8527   412.3
0.1500        -158.3806    -159.0961       0.7155   345.9
0.2000        -158.3784    -159.0596       0.6812   329.4
0.2500        -158.1946    -159.1076       0.9129   441.4
0.3000        -158.2361    -159.0515       0.8154   394.2
0.3500        -158.3114    -159.0252       0.7138   345.1
0.4000        -158.3111    -159.0585       0.7474   361.4
0.4500        -158.1866    -159.0496       0.8630   417.3
0.5000        -158.2296    -159.0851       0.8556   413.7
0.5500        -158.3878    -159.0058       0.6180   298.8
0.6000        -158.0499    -159.0912       1.0413   503.5
0.6500        -158.1332    -159.0231       0.8899   430.3
0.7000        -158.0436    -159.0385       0.9949   481.0
0.7500        -158.0100    -159.0658       1.0558   510.5
0.8000        -158.0788    -159.0440       0.9651   466.7
0.8500        -158.0085    -159.0666       1.0582   511.6
0.9000        -157.8629    -159.0347       1.1719   566.6
0.9500        -157.8352    -159.0761       1.2409   600.0
1.0000        -157.8694    -159.0117       1.1424   552.4
1.0500        -157.6020    -159.0351       1.4331   692.9
1.1000        -157.5768    -159.0517       1.4749   713.1
1.1500        -157.5015    -159.0488       1.5473   748.1
1.2000        -157.4409    -159.0341       1.5931   770.3
1.2500        -157.1293    -159.0249       1.8957   916.6
