Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000       -8234.2021   -8234.8739       0.6718   472.5
0.0500       -8234.2022   -8234.7257       0.5234   368.1
0.1000       -8234.2017   -8234.6967       0.4950   348.1
0.1500       -8234.2013   -8234.7838       0.5825   409.7
0.2000       -8234.2015   -8234.7727       0.5712   401.7
0.2500       -8234.2024   -8234.8717       0.6693   470.7
0.3000       -8234.2017   -8234.5976       0.3958   278.4
0.3500       -8234.2014   -8234.7269       0.5255   369.6
0.4000       -8234.2015   -8234.7912       0.5897   414.7
0.4500       -8234.2020   -8234.7453       0.5433   382.1
0.5000       -8234.2023   -8234.8057       0.6034   424.4
0.5500       -8234.2022   -8234.7798       0.5777   406.3
0.6000       -8234.2013   -8234.7445       0.5432   382.0
0.6500       -8234.2010   -8234.6429       0.4419   310.8
0.7000       -8234.2013   -8234.7268       0.5255   369.6
0.7500       -8234.2020   -8234.8128       0.6108   429.6
0.8000       -8234.2024   -8234.7460       0.5437   382.4
0.8500       -8234.2023   -8234.8226       0.6203   436.3
0.9000       -8234.2007   -8234.6189       0.4182   294.1
0.9500       -8234.2012   -8234.7315       0.5303   373.0
1.0000       -8234.2021   -8234.7955       0.5934   417.4
1.0500       -8234.2027   -8234.8319       0.6292   442.5
1.1000       -8234.2018   -8234.7098       0.5080   357.3
1.1500       -8234.2013   -8234.6639       0.4626   325.4
1.2000       -8234.2013   -8234.7416       0.5404   380.1
1.2500       -8234.2017   -8234.7363       0.5346   376.0
1.3000       -8234.2020   -8234.7040       0.5020   353.1
1.3500       -8234.2023   -8234.8083       0.6060   426.2
1.4000       -8234.2017   -8234.7025       0.5008   352.2
1.4500       -8234.2010   -8234.6490       0.4480   315.1
1.5000       -8234.2016   -8234.6924       0.4909   345.2
1.5500       -8234.2013   -8234.7169       0.5156   362.6
1.6000       -8234.2016   -8234.7012       0.4996   351.4
1.6500       -8234.2015   -8234.6947       0.4932   346.9
1.7000       -8234.2012   -8234.6361       0.4349   305.9
1.7500       -8234.2007   -8234.6276       0.4270   300.3
1.8000       -8234.2020   -8234.7823       0.5804   408.2
1.8500       -8234.2018   -8234.7026       0.5008   352.2
1.9000       -8234.2018   -8234.6767       0.4749   334.0
1.9500       -8234.2007   -8234.6923       0.4916   345.7
2.0000       -8234.2009   -8234.6502       0.4493   316.0
2.0500       -8234.2009   -8234.6376       0.4367   307.2
2.1000       -8234.2021   -8234.8197       0.6176   434.4
2.1500       -8234.2012   -8234.6502       0.4490   315.8
2.2000       -8234.2012   -8234.6378       0.4366   307.1
2.2500       -8234.2006   -8234.6323       0.4317   303.6
2.3000       -8234.2010   -8234.7248       0.5237   368.3
2.3500       -8234.2002   -8234.5968       0.3966   278.9
2.4000       -8234.2014   -8234.7346       0.5332   375.0
2.4500       -8234.2010   -8234.6857       0.4847   340.9
2.5000       -8234.2012   -8234.6739       0.4727   332.5
2.5500       -8234.1999   -8234.5907       0.3908   274.9
2.6000       -8234.2011   -8234.7684       0.5673   399.0
2.6500       -8234.2007   -8234.7330       0.5324   374.4
2.7000       -8234.2014   -8234.7265       0.5251   369.3
2.7500       -8234.2007   -8234.5992       0.3984   280.2
2.8000       -8234.2008   -8234.6481       0.4473   314.6
2.8500       -8234.2002   -8234.6767       0.4764   335.1
2.9000       -8234.2008   -8234.6817       0.4810   338.3
2.9500       -8234.2006   -8234.7765       0.5760   405.1
3.0000       -8234.2006   -8234.6277       0.4272   300.4
3.0500       -8234.2000   -8234.6235       0.4235   297.8
3.1000       -8234.1998   -8234.5863       0.3865   271.9
3.1500       -8234.1999   -8234.6873       0.4874   342.8
3.2000       -8234.2004   -8234.7159       0.5156   362.6
3.2500       -8234.2005   -8234.7131       0.5126   360.5
3.3000       -8234.2001   -8234.7484       0.5483   385.6
3.3500       -8234.1996   -8234.5937       0.3941   277.2
3.4000       -8234.1995   -8234.5951       0.3957   278.3
3.4500       -8234.1998   -8234.7431       0.5434   382.1
3.5000       -8234.2005   -8234.7174       0.5169   363.6
3.5500       -8234.2005   -8234.7145       0.5140   361.5
3.6000       -8234.1994   -8234.5812       0.3818   268.5
3.6500       -8234.1998   -8234.7097       0.5099   358.6
3.7000       -8234.2002   -8234.6886       0.4884   343.5
3.7500       -8234.2003   -8234.6246       0.4242   298.4
3.8000       -8234.1997   -8234.7312       0.5315   373.8
3.8500       -8234.1998   -8234.6341       0.4343   305.5
3.9000       -8234.1995   -8234.6951       0.4956   348.6
3.9500       -8234.2001   -8234.7174       0.5173   363.8
4.0000       -8234.1999   -8234.6843       0.4844   340.7
4.0500       -8234.2006   -8234.7661       0.5656   397.8
4.1000       -8234.2000   -8234.6086       0.4087   287.4
4.1500       -8234.1999   -8234.6832       0.4833   339.9
4.2000       -8234.2002   -8234.7486       0.5484   385.7
4.2500       -8234.2003   -8234.7369       0.5366   377.4
4.3000       -8234.2007   -8234.7538       0.5531   389.0
4.3500       -8234.2000   -8234.6266       0.4266   300.0
4.4000       -8234.2003   -8234.7313       0.5310   373.4
4.4500       -8234.2000   -8234.6613       0.4613   324.5
4.5000       -8234.2014   -8234.8003       0.5989   421.2
4.5500       -8234.2008   -8234.7345       0.5336   375.3
4.6000       -8234.2012   -8234.7243       0.5231   367.9
4.6500       -8234.2001   -8234.6977       0.4976   349.9
4.7000       -8234.2008   -8234.6637       0.4629   325.6
4.7500       -8234.2012   -8234.8356       0.6344   446.2
4.8000       -8234.2020   -8234.8128       0.6108   429.6
4.8500       -8234.2011   -8234.7155       0.5145   361.8
4.9000       -8234.2018   -8234.7533       0.5516   387.9
4.9500       -8234.2007   -8234.6637       0.4630   325.6
5.0000       -8234.2010   -8234.7316       0.5306   373.2
5.0500       -8234.2014   -8234.7709       0.5695   400.5
5.1000       -8234.2026   -8234.8716       0.6690   470.5
5.1500       -8234.2016   -8234.6849       0.4833   339.9
5.2000       -8234.2013   -8234.6711       0.4698   330.4
5.2500       -8234.2012   -8234.7840       0.5829   409.9
5.3000       -8234.2015   -8234.7408       0.5393   379.3
5.3500       -8234.2020   -8234.8301       0.6281   441.7
5.4000       -8234.2020   -8234.7901       0.5881   413.6
5.4500       -8234.2018   -8234.6702       0.4683   329.4
5.5000       -8234.2011   -8234.6922       0.4911   345.4
5.5500       -8234.2016   -8234.7741       0.5726   402.7
5.6000       -8234.2007   -8234.6822       0.4815   338.6
5.6500       -8234.2020   -8234.7714       0.5693   400.4
5.7000       -8234.2011   -8234.6622       0.4611   324.3
5.7500       -8234.2016   -8234.7547       0.5531   389.0
5.8000       -8234.2008   -8234.6200       0.4192   294.8
5.8500       -8234.2017   -8234.7833       0.5815   409.0
5.9000       -8234.2014   -8234.7383       0.5369   377.6
5.9500       -8234.2015   -8234.6780       0.4765   335.1
6.0000       -8234.2012   -8234.7225       0.5213   366.6
6.0500       -8234.2011   -8234.6867       0.4856   341.5
6.1000       -8234.2005   -8234.7196       0.5192   365.1
6.1500       -8234.2012   -8234.7673       0.5661   398.1
6.2000       -8234.2008   -8234.6477       0.4469   314.3
6.2500       -8234.2010   -8234.6907       0.4897   344.4
6.3000       -8234.2005   -8234.6637       0.4631   325.7
6.3500       -8234.2005   -8234.7028       0.5023   353.2
6.4000       -8234.1999   -8234.5925       0.3926   276.1
6.4500       -8234.1999   -8234.5926       0.3927   276.2
6.5000       -8234.2001   -8234.6441       0.4440   312.3
6.5500       -8234.2001   -8234.7007       0.5006   352.1
6.6000       -8234.1998   -8234.6134       0.4136   290.9
6.6500       -8234.1996   -8234.6685       0.4688   329.7
6.7000       -8234.2000   -8234.6268       0.4268   300.2
6.7500       -8234.1998   -8234.6246       0.4248   298.7
6.8000       -8234.2002   -8234.6434       0.4432   311.7
6.8500       -8234.1999   -8234.7723       0.5725   402.6
6.9000       -8234.1998   -8234.6474       0.4476   314.8
6.9500       -8234.1990   -8234.5724       0.3735   262.7
7.0000       -8234.1997   -8234.6117       0.4120   289.8
7.0500       -8234.2000   -8234.6177       0.4177   293.7
7.1000       -8234.2004   -8234.6849       0.4845   340.7
7.1500       -8234.2000   -8234.6542       0.4543   319.5
7.2000       -8234.1996   -8234.6267       0.4271   300.4
7.2500       -8234.1997   -8234.5635       0.3638   255.9
7.3000       -8234.1998   -8234.5038       0.3040   213.8
7.3500       -8234.2008   -8234.7672       0.5664   398.3
7.4000       -8234.2004   -8234.6430       0.4426   311.2
7.4500       -8234.2013   -8234.7562       0.5549   390.3
7.5000       -8234.2003   -8234.6222       0.4220   296.8
7.5500       -8234.2010   -8234.6658       0.4648   326.9
7.6000       -8234.2010   -8234.6794       0.4784   336.5
