Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5564    -159.4321       0.8757   338.7
0.0500        -158.2984    -159.4096       1.1112   429.8
0.1000        -158.3237    -159.4040       1.0803   417.9
0.1500        -158.4928    -159.3923       0.8995   347.9
0.2000        -158.2939    -159.4036       1.1097   429.3
0.2500        -158.2921    -159.3840       1.0920   422.4
0.3000        -158.3749    -159.4208       1.0459   404.6
0.3500        -158.2844    -159.4072       1.1228   434.3
0.4000        -158.3167    -159.3915       1.0749   415.8
0.4500        -158.3280    -159.4034       1.0754   416.0
0.5000        -158.2344    -159.4244       1.1901   460.3
0.5500        -158.0806    -159.4149       1.3344   516.2
0.6000        -158.2336    -159.3923       1.1587   448.2
0.6500        -158.3053    -159.4067       1.1014   426.1
0.7000        -158.0856    -159.4108       1.3252   512.6
0.7500        -158.2583    -159.3963       1.1379   440.2
0.8000        -158.2998    -159.4229       1.1231   434.4
0.8500        -158.0969    -159.4083       1.3114   507.3
0.9000        -158.3163    -159.4069       1.0906   421.9
0.9500        -158.4836    -159.3912       0.9076   351.1
1.0000        -158.1467    -159.4239       1.2772   494.1
1.0500        -158.4221    -159.3938       0.9717   375.9
1.1000        -158.2520    -159.3975       1.1456   443.1
1.1500        -158.3766    -159.4050       1.0284   397.8
1.2000        -158.1650    -159.3978       1.2328   476.9
1.2500        -158.4202    -159.3873       0.9671   374.1
1.3000        -158.2239    -159.3945       1.1705   452.8
1.3500        -158.0754    -159.4177       1.3423   519.2
1.4000        -158.3631    -159.4015       1.0384   401.7
1.4500        -158.0671    -159.4163       1.3492   521.9
1.5000        -158.0995    -159.4250       1.3255   512.7
1.5500        -158.5078    -159.4019       0.8940   345.8
1.6000        -158.3142    -159.4172       1.1030   426.7
1.6500        -158.2107    -159.4095       1.1988   463.7
1.7000        -158.1380    -159.3919       1.2539   485.0
1.7500        -158.3634    -159.3963       1.0328   399.5
1.8000        -158.3351    -159.4133       1.0782   417.1
1.8500        -158.2523    -159.4131       1.1607   449.0
1.9000        -158.4133    -159.4332       1.0199   394.5
1.9500        -158.0404    -159.4084       1.3680   529.2
2.0000        -158.1384    -159.3976       1.2593   487.1
2.0500        -158.2921    -159.3898       1.0977   424.6
2.1000        -158.3278    -159.3991       1.0713   414.4
2.1500        -158.1830    -159.4061       1.2231   473.1
2.2000        -157.9445    -159.4153       1.4708   568.9
2.2500        -158.0058    -159.4102       1.4044   543.2
2.3000        -157.6788    -159.4193       1.7405   673.3
2.3500        -158.0550    -159.3938       1.3388   517.9
2.4000        -157.8665    -159.4093       1.5428   596.8
2.4500        -157.9826    -159.4158       1.4331   554.4
2.5000        -157.6644    -159.4122       1.7478   676.1
2.5500        -157.9263    -159.4023       1.4760   570.9
2.6000        -157.5943    -159.4219       1.8276   707.0
2.6500        -157.9412    -159.4005       1.4593   564.5
2.7000        -157.7106    -159.4259       1.7153   663.5
2.7500        -157.5605    -159.3997       1.8392   711.4
2.8000        -157.5780    -159.4036       1.8256   706.2
2.8500        -157.8843    -159.4331       1.5488   599.1
2.9000        -157.6228    -159.4188       1.7960   694.7
2.9500        -157.3626    -159.4133       2.0508   793.3
3.0000        -157.7060    -159.4098       1.7038   659.1
3.0500        -157.4296    -159.4227       1.9931   771.0
3.1000        -157.7453    -159.3917       1.6463   636.8
3.1500        -157.3409    -159.4369       2.0960   810.8
3.2000        -157.6949    -159.4138       1.7190   664.9
3.2500        -157.5310    -159.3952       1.8642   721.1
3.3000        -157.5429    -159.3980       1.8551   717.6
3.3500        -157.4999    -159.4053       1.9054   737.0
3.4000        -157.7309    -159.4008       1.6699   645.9
3.4500        -157.7252    -159.4068       1.6816   650.5
3.5000        -157.5909    -159.4050       1.8140   701.7
3.5500        -157.8280    -159.3988       1.5708   607.6
3.6000        -157.4086    -159.4125       2.0040   775.2
3.6500        -157.9700    -159.4067       1.4367   555.7
3.7000        -157.6733    -159.4052       1.7319   669.9
3.7500        -157.8451    -159.4093       1.5643   605.1
3.8000        -157.4579    -159.4190       1.9611   758.6
3.8500        -158.0418    -159.3797       1.3379   517.5
3.9000        -157.7026    -159.4122       1.7096   661.3
3.9500        -157.7297    -159.4160       1.6863   652.3
4.0000        -158.0661    -159.4011       1.3350   516.4
4.0500        -157.7964    -159.4029       1.6065   621.4
4.1000        -158.0553    -159.3934       1.3380   517.6
4.1500        -157.9710    -159.4078       1.4368   555.8
4.2000        -158.1991    -159.4029       1.2038   465.7
4.2500        -157.8578    -159.4175       1.5598   603.3
4.3000        -158.1981    -159.3947       1.1966   462.9
4.3500        -157.9950    -159.3950       1.4000   541.5
4.4000        -158.0659    -159.4019       1.3360   516.8
4.4500        -158.1688    -159.4176       1.2488   483.1
4.5000        -158.0548    -159.3977       1.3429   519.5
4.5500        -157.9142    -159.3896       1.4753   570.7
4.6000        -158.1323    -159.3974       1.2652   489.4
4.6500        -158.2846    -159.4101       1.1255   435.4
4.7000        -158.1591    -159.4047       1.2456   481.8
4.7500        -157.9047    -159.4060       1.5013   580.7
4.8000        -158.3429    -159.3832       1.0403   402.4
4.8500        -157.9890    -159.4094       1.4204   549.4
4.9000        -158.1209    -159.4039       1.2831   496.3
4.9500        -158.1386    -159.4008       1.2622   488.2
5.0000        -158.0007    -159.3930       1.3923   538.6
5.0500        -158.0123    -159.3913       1.3790   533.4
5.1000        -157.7312    -159.3906       1.6593   641.9
5.1500        -158.2429    -159.4252       1.1823   457.3
5.2000        -157.6233    -159.4143       1.7910   692.8
5.2500        -158.0218    -159.3932       1.3714   530.5
5.3000        -157.8169    -159.4030       1.5861   613.5
5.3500        -157.8828    -159.4064       1.5235   589.3
5.4000        -157.6793    -159.4125       1.7332   670.4
5.4500        -157.7609    -159.4179       1.6570   640.9
5.5000        -157.8329    -159.3941       1.5612   603.9
5.5500        -157.8175    -159.4129       1.5954   617.1
5.6000        -157.8948    -159.3714       1.4766   571.2
5.6500        -157.4967    -159.4234       1.9268   745.3
5.7000        -157.6487    -159.4123       1.7636   682.2
5.7500        -158.0637    -159.4127       1.3490   521.8
5.8000        -157.8714    -159.4166       1.5452   597.7
5.8500        -157.8376    -159.3954       1.5578   602.6
5.9000        -158.0597    -159.3997       1.3400   518.4
5.9500        -157.8477    -159.4042       1.5565   602.1
6.0000        -157.8754    -159.3972       1.5218   588.6
6.0500        -157.8142    -159.4067       1.5926   616.0
6.1000        -158.1756    -159.4013       1.2257   474.1
6.1500        -157.4931    -159.4104       1.9172   741.6
6.2000        -157.8059    -159.4180       1.6121   623.6
6.2500        -157.8013    -159.3990       1.5977   618.0
6.3000        -157.7395    -159.4064       1.6669   644.8
6.3500        -157.7022    -159.4043       1.7021   658.4
6.4000        -157.7086    -159.3985       1.6900   653.7
6.4500        -157.7290    -159.4141       1.6851   651.8
6.5000        -157.8089    -159.4140       1.6051   620.9
6.5500        -157.8289    -159.4170       1.5880   614.3
6.6000        -157.6964    -159.3939       1.6975   656.6
6.6500        -157.5921    -159.3865       1.7944   694.1
6.7000        -158.0456    -159.3838       1.3381   517.6
6.7500        -158.1044    -159.3992       1.2948   500.9
6.8000        -157.5912    -159.4059       1.8147   702.0
6.8500        -157.9348    -159.4014       1.4666   567.3
6.9000        -157.6506    -159.4029       1.7524   677.8
6.9500        -157.9919    -159.3893       1.3974   540.5
7.0000        -157.7128    -159.4121       1.6993   657.3
7.0500        -157.8682    -159.4068       1.5385   595.1
7.1000        -157.7473    -159.4169       1.6696   645.8
7.1500        -157.6387    -159.4190       1.7803   688.7
7.2000        -157.8114    -159.4127       1.6013   619.4
7.2500        -157.6142    -159.4066       1.7924   693.3
7.3000        -157.5868    -159.4142       1.8274   706.9
7.3500        -157.7826    -159.4102       1.6276   629.6
7.4000        -157.5756    -159.4044       1.8288   707.4
7.4500        -157.3332    -159.4027       2.0695   800.5
7.5000        -157.7722    -159.3907       1.6185   626.1
7.5500        -157.7062    -159.4070       1.7008   657.9
7.6000        -157.6598    -159.3970       1.7372   672.0
7.6500        -157.6696    -159.3886       1.7190   664.9
7.7000        -157.7240    -159.3880       1.6639   643.6
7.7500        -157.6611    -159.3882       1.7271   668.1
7.8000        -157.3774    -159.4109       2.0335   786.6
7.8500        -157.4723    -159.4119       1.9396   750.3
7.9000        -157.3943    -159.4041       2.0098   777.4
7.9500        -157.4580    -159.3942       1.9362   749.0
8.0000        -157.2234    -159.3875       2.1641   837.1
8.0500        -157.3916    -159.3934       2.0017   774.3
8.1000        -157.4299    -159.4170       1.9871   768.6
8.1500        -157.1397    -159.4160       2.2764   880.5
8.2000        -157.5656    -159.4018       1.8362   710.3
8.2500        -157.4339    -159.4028       1.9689   761.6
8.3000        -157.4815    -159.4080       1.9265   745.2
8.3500        -157.5858    -159.3933       1.8075   699.2
8.4000        -157.4289    -159.3977       1.9688   761.6
8.4500        -157.4456    -159.4091       1.9635   759.5
8.5000        -157.6446    -159.4162       1.7717   685.3
8.5500        -157.6985    -159.4058       1.7073   660.4
8.6000        -157.3541    -159.3919       2.0378   788.2
8.6500        -157.4956    -159.3870       1.8914   731.6
8.7000        -157.5701    -159.4007       1.8306   708.1
8.7500        -157.3957    -159.3920       1.9963   772.2
8.8000        -157.4165    -159.3998       1.9834   767.2
8.8500        -157.3090    -159.4080       2.0990   811.9
8.9000        -157.8778    -159.3915       1.5137   585.5
8.9500        -157.4532    -159.4048       1.9516   754.9
9.0000        -157.6599    -159.3907       1.7309   669.5
9.0500        -157.6760    -159.3743       1.6982   656.9
9.1000        -157.5109    -159.4010       1.8901   731.1
9.1500        -157.2414    -159.4044       2.1630   836.7
9.2000        -157.2758    -159.4118       2.1361   826.3
9.2500        -157.5334    -159.4025       1.8691   723.0
9.3000        -157.5713    -159.3888       1.8175   703.0
9.3500        -157.3695    -159.4128       2.0433   790.4
9.4000        -157.3041    -159.4050       2.1008   812.6
9.4500        -157.1967    -159.4118       2.2151   856.8
9.5000        -157.1092    -159.4067       2.2975   888.7
9.5500        -157.3848    -159.4043       2.0195   781.2
9.6000        -157.1720    -159.4091       2.2371   865.4
9.6500        -157.5484    -159.3955       1.8470   714.5
