Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -33304.1519  -33304.8415       0.6896   444.6
0.0500      -33304.1519  -33305.1012       0.9493   612.0
0.1000      -33304.1520  -33304.7332       0.5812   374.7
0.1500      -33304.1521  -33305.2478       1.0957   706.4
0.2000      -33304.1518  -33304.7852       0.6334   408.3
0.2500      -33304.1516  -33305.0457       0.8941   576.4
0.3000      -33304.1519  -33304.8255       0.6735   434.2
0.3500      -33304.1520  -33305.1747       1.0227   659.3
0.4000      -33304.1516  -33304.7971       0.6455   416.1
0.4500      -33304.1513  -33304.8732       0.7219   465.4
0.5000      -33304.1520  -33305.0799       0.9278   598.2
0.5500      -33304.1515  -33304.9795       0.8280   533.8
0.6000      -33304.1516  -33304.8631       0.7116   458.7
0.6500      -33304.1514  -33304.8388       0.6874   443.1
0.7000      -33304.1518  -33304.9615       0.8097   522.0
0.7500      -33304.1513  -33304.9002       0.7489   482.8
0.8000      -33304.1514  -33304.8310       0.6796   438.1
0.8500      -33304.1515  -33304.8206       0.6691   431.3
0.9000      -33304.1517  -33305.0267       0.8750   564.1
0.9500      -33304.1518  -33305.0317       0.8799   567.3
1.0000      -33304.1516  -33304.9151       0.7635   492.2
1.0500      -33304.1520  -33304.9592       0.8072   520.4
1.1000      -33304.1522  -33305.1928       1.0407   670.9
1.1500      -33304.1519  -33304.8992       0.7473   481.8
1.2000      -33304.1519  -33304.9768       0.8249   531.8
1.2500      -33304.1520  -33304.9623       0.8103   522.4
1.3000      -33304.1521  -33305.0277       0.8757   564.5
1.3500      -33304.1518  -33304.8744       0.7226   465.9
1.4000      -33304.1518  -33304.8772       0.7254   467.7
1.4500      -33304.1520  -33304.9474       0.7954   512.8
1.5000      -33304.1515  -33304.9100       0.7585   489.0
1.5500      -33304.1518  -33304.8459       0.6941   447.5
1.6000      -33304.1517  -33304.8972       0.7455   480.6
1.6500      -33304.1514  -33304.8122       0.6608   426.0
1.7000      -33304.1516  -33304.9183       0.7668   494.3
1.7500      -33304.1513  -33304.7624       0.6111   394.0
1.8000      -33304.1513  -33304.8400       0.6887   444.0
1.8500      -33304.1517  -33304.8543       0.7026   453.0
1.9000      -33304.1515  -33304.9080       0.7566   487.8
1.9500      -33304.1513  -33304.6935       0.5422   349.5
2.0000      -33304.1515  -33304.8892       0.7378   475.6
2.0500      -33304.1520  -33304.8811       0.7291   470.1
2.1000      -33304.1518  -33305.0550       0.9032   582.3
2.1500      -33304.1517  -33304.7513       0.5996   386.6
2.2000      -33304.1519  -33305.0749       0.9230   595.0
2.2500      -33304.1521  -33304.8909       0.7388   476.3
2.3000      -33304.1519  -33305.0707       0.9188   592.3
2.3500      -33304.1516  -33304.7444       0.5928   382.2
2.4000      -33304.1519  -33305.0321       0.8802   567.5
2.4500      -33304.1517  -33304.8376       0.6859   442.2
2.5000      -33304.1519  -33305.0533       0.9015   581.2
2.5500      -33304.1515  -33304.7008       0.5492   354.1
2.6000      -33304.1516  -33304.8967       0.7451   480.4
2.6500      -33304.1518  -33304.8750       0.7232   466.2
2.7000      -33304.1517  -33304.9704       0.8187   527.8
2.7500      -33304.1516  -33304.6424       0.4908   316.4
2.8000      -33304.1516  -33304.9875       0.8359   538.9
2.8500      -33304.1521  -33304.8555       0.7034   453.5
2.9000      -33304.1521  -33305.0195       0.8675   559.3
2.9500      -33304.1518  -33304.7674       0.6156   396.9
3.0000      -33304.1521  -33305.0849       0.9328   601.4
3.0500      -33304.1518  -33304.8340       0.6822   439.8
3.1000      -33304.1517  -33305.0506       0.8989   579.5
3.1500      -33304.1514  -33304.6967       0.5454   351.6
3.2000      -33304.1520  -33305.0758       0.9238   595.6
3.2500      -33304.1515  -33304.7505       0.5990   386.2
3.3000      -33304.1516  -33304.9713       0.8197   528.5
3.3500      -33304.1512  -33304.6461       0.4949   319.1
3.4000      -33304.1516  -33304.9960       0.8444   544.4
3.4500      -33304.1515  -33304.6927       0.5412   348.9
3.5000      -33304.1518  -33304.8738       0.7220   465.5
3.5500      -33304.1514  -33304.6808       0.5294   341.3
3.6000      -33304.1519  -33305.0689       0.9171   591.2
3.6500      -33304.1516  -33304.7199       0.5683   366.4
3.7000      -33304.1520  -33304.9512       0.7993   515.3
3.7500      -33304.1518  -33304.7997       0.6479   417.7
3.8000      -33304.1520  -33305.0232       0.8712   561.6
3.8500      -33304.1518  -33304.7853       0.6336   408.5
3.9000      -33304.1518  -33304.8401       0.6883   443.7
3.9500      -33304.1519  -33304.8476       0.6957   448.5
4.0000      -33304.1522  -33305.1243       0.9721   626.7
4.0500      -33304.1518  -33304.7329       0.5812   374.7
4.1000      -33304.1514  -33304.6776       0.5262   339.2
4.1500      -33304.1519  -33304.9403       0.7883   508.2
4.2000      -33304.1520  -33304.9463       0.7943   512.1
4.2500      -33304.1518  -33304.8642       0.7124   459.3
4.3000      -33304.1517  -33304.6948       0.5431   350.2
4.3500      -33304.1518  -33304.9876       0.8358   538.8
4.4000      -33304.1517  -33304.9116       0.7599   489.9
4.4500      -33304.1516  -33304.8102       0.6586   424.6
