Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3033    -158.8456       0.5422   381.4
0.0500        -157.7661    -158.6724       0.9063   637.4
0.1000        -157.9422    -158.7056       0.7634   536.9
0.1500        -158.2188    -158.7381       0.5193   365.2
0.2000        -157.7297    -158.7121       0.9823   690.9
0.2500        -158.3422    -158.9625       0.6204   436.3
0.3000        -157.9019    -158.7182       0.8163   574.1
0.3500        -157.9772    -158.6823       0.7051   495.9
0.4000        -157.8542    -158.7027       0.8484   596.7
0.4500        -157.9981    -158.8083       0.8102   569.8
0.5000        -157.7352    -158.7384       1.0033   705.6
0.5500        -157.9413    -158.6671       0.7259   510.5
0.6000        -157.7837    -158.7002       0.9165   644.6
0.6500        -157.9288    -158.7248       0.7961   559.9
0.7000        -157.8618    -158.7491       0.8872   624.0
0.7500        -157.7999    -158.7104       0.9105   640.4
0.8000        -157.7935    -158.7184       0.9250   650.5
0.8500        -157.8892    -158.6941       0.8049   566.1
0.9000        -157.8567    -158.8913       1.0347   727.7
0.9500        -158.1100    -158.8536       0.7436   523.0
1.0000        -157.6278    -158.7586       1.1309   795.3
1.0500        -157.7636    -158.7968       1.0332   726.7
1.1000        -157.7182    -158.6743       0.9562   672.5
1.1500        -157.8285    -158.7659       0.9374   659.3
1.2000        -157.6659    -158.7996       1.1336   797.3
1.2500        -157.9065    -158.7335       0.8269   581.6
1.3000        -157.6221    -158.6978       1.0758   756.6
1.3500        -157.7630    -158.7354       0.9724   683.9
1.4000        -157.7328    -158.6643       0.9315   655.1
1.4500        -157.6678    -158.6865       1.0187   716.4
1.5000        -157.5830    -158.7089       1.1259   791.8
1.5500        -157.8204    -158.6913       0.8709   612.5
1.6000        -157.5468    -158.7500       1.2032   846.2
1.6500        -157.4361    -158.6639       1.2278   863.5
1.7000        -157.7766    -158.8314       1.0549   741.9
