Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -160.0240    -160.2839       0.2600   335.2
0.0500        -159.8052    -160.2959       0.4907   632.8
0.1000        -159.7281    -160.1945       0.4664   601.4
0.1500        -159.5600    -160.1591       0.5991   772.5
0.2000        -159.6175    -160.2055       0.5881   758.2
0.2500        -159.7320    -160.2271       0.4950   638.3
0.3000        -159.8849    -160.1444       0.2595   334.6
0.3500        -159.9446    -160.2624       0.3178   409.8
0.4000        -159.9736    -160.1255       0.1520   196.0
0.4500        -159.9016    -160.2633       0.3618   466.4
0.5000        -159.7191    -160.2651       0.5460   704.0
0.5500        -159.6367    -160.2452       0.6085   784.6
0.6000        -159.7907    -160.2549       0.4642   598.6
0.6500        -159.8212    -160.2917       0.4705   606.7
0.7000        -159.7498    -160.2601       0.5104   658.1
