Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.1559    -158.6858       0.5299   409.9
0.0500        -157.9290    -158.6553       0.7263   561.9
0.1000        -157.9605    -158.7105       0.7500   580.2
0.1500        -157.7929    -158.6741       0.8812   681.7
0.2000        -157.9475    -158.6824       0.7349   568.6
0.2500        -157.7726    -158.6947       0.9221   713.4
0.3000        -157.9229    -158.6675       0.7447   576.1
0.3500        -157.7783    -158.6289       0.8506   658.1
0.4000        -157.7916    -158.6407       0.8490   656.8
0.4500        -157.8445    -158.6528       0.8083   625.4
0.5000        -158.0584    -158.7299       0.6715   519.5
0.5500        -158.0729    -158.6857       0.6128   474.1
0.6000        -157.8816    -158.6601       0.7785   602.2
0.6500        -157.9079    -158.6642       0.7563   585.1
0.7000        -157.8820    -158.6518       0.7698   595.6
0.7500        -158.0452    -158.6814       0.6362   492.2
0.8000        -157.8871    -158.6408       0.7537   583.1
0.8500        -157.8300    -158.6913       0.8612   666.3
0.9000        -158.0129    -158.6766       0.6637   513.5
0.9500        -157.9868    -158.6909       0.7041   544.7
1.0000        -157.8208    -158.6844       0.8637   668.2
1.0500        -158.1218    -158.6616       0.5398   417.6
1.1000        -157.9621    -158.6715       0.7094   548.8
1.1500        -157.9880    -158.6238       0.6358   491.9
1.2000        -157.8298    -158.6868       0.8570   663.0
1.2500        -157.7782    -158.6663       0.8881   687.1
1.3000        -157.9308    -158.6876       0.7568   585.5
1.3500        -158.0004    -158.6819       0.6815   527.2
1.4000        -157.8666    -158.6254       0.7588   587.0
1.4500        -158.0901    -158.7126       0.6225   481.6
1.5000        -158.0448    -158.6409       0.5961   461.1
1.5500        -157.9791    -158.6980       0.7189   556.2
1.6000        -157.8530    -158.6481       0.7951   615.1
1.6500        -158.1076    -158.6962       0.5886   455.4
1.7000        -157.8720    -158.6408       0.7687   594.7
1.7500        -158.0365    -158.6651       0.6286   486.3
1.8000        -157.9806    -158.6521       0.6715   519.5
1.8500        -157.9080    -158.6522       0.7442   575.8
1.9000        -157.9228    -158.6266       0.7037   544.4
1.9500        -157.7798    -158.6497       0.8699   673.0
2.0000        -157.9733    -158.6433       0.6701   518.4
2.0500        -157.6645    -158.6732       1.0086   780.3
2.1000        -157.7680    -158.6907       0.9227   713.8
2.1500        -157.6887    -158.6453       0.9566   740.1
2.2000        -158.0882    -158.7132       0.6250   483.5
2.2500        -157.8327    -158.5702       0.7374   570.5
2.3000        -157.6419    -158.6496       1.0077   779.6
2.3500        -157.6762    -158.6248       0.9486   733.8
2.4000        -157.8360    -158.6724       0.8364   647.1
2.4500        -157.9521    -158.6772       0.7251   561.0
2.5000        -157.8684    -158.6790       0.8106   627.1
2.5500        -157.6259    -158.6109       0.9850   762.0
