Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.2860    -160.6016       1.3156   308.4
0.0500        -158.8188    -160.6151       1.7963   421.1
0.1000        -158.6169    -160.5994       1.9825   464.8
0.1500        -158.7294    -160.5807       1.8513   434.0
0.2000        -158.7551    -160.5979       1.8428   432.0
0.2500        -158.7758    -160.6137       1.8380   430.9
0.3000        -158.5136    -160.6129       2.0992   492.1
0.3500        -158.4608    -160.5750       2.1142   495.7
0.4000        -158.7385    -160.5705       1.8320   429.5
0.4500        -158.4820    -160.5999       2.1179   496.5
0.5000        -158.6409    -160.6028       1.9618   459.9
0.5500        -158.4595    -160.6026       2.1431   502.4
0.6000        -158.8002    -160.5891       1.7890   419.4
0.6500        -158.7491    -160.5925       1.8434   432.1
0.7000        -158.9945    -160.5931       1.5985   374.8
0.7500        -158.5156    -160.6024       2.0868   489.2
0.8000        -158.6757    -160.5827       1.9070   447.1
0.8500        -158.4917    -160.6027       2.1111   494.9
0.9000        -158.7256    -160.6019       1.8764   439.9
0.9500        -158.9155    -160.5762       1.6607   389.3
1.0000        -158.4744    -160.6100       2.1356   500.7
1.0500        -158.9340    -160.5785       1.6444   385.5
1.1000        -158.6807    -160.6074       1.9267   451.7
1.1500        -158.2916    -160.6008       2.3092   541.4
1.2000        -158.8185    -160.5906       1.7720   415.4
1.2500        -158.8373    -160.6118       1.7745   416.0
1.3000        -158.9399    -160.5982       1.6584   388.8
1.3500        -159.0906    -160.6082       1.5176   355.8
1.4000        -158.5177    -160.6276       2.1098   494.6
1.4500        -158.6112    -160.6001       1.9889   466.3
1.5000        -158.6138    -160.5940       1.9802   464.2
1.5500        -159.0200    -160.5780       1.5580   365.2
1.6000        -158.6955    -160.6066       1.9111   448.0
1.6500        -158.6269    -160.6291       2.0023   469.4
1.7000        -158.6946    -160.5789       1.8842   441.7
1.7500        -158.5697    -160.5972       2.0275   475.3
1.8000        -158.6931    -160.6174       1.9244   451.1
1.8500        -158.7542    -160.5947       1.8405   431.5
1.9000        -158.5017    -160.6078       2.1061   493.7
1.9500        -158.9790    -160.5722       1.5932   373.5
2.0000        -158.7170    -160.5913       1.8743   439.4
2.0500        -158.4983    -160.6113       2.1130   495.4
2.1000        -158.8149    -160.6039       1.7890   419.4
2.1500        -158.9459    -160.5850       1.6391   384.3
2.2000        -158.8142    -160.5746       1.7604   412.7
2.2500        -158.6655    -160.6118       1.9463   456.3
2.3000        -158.5622    -160.5969       2.0347   477.0
2.3500        -158.7254    -160.5912       1.8658   437.4
2.4000        -158.8523    -160.5788       1.7266   404.8
2.4500        -158.5331    -160.5997       2.0665   484.5
2.5000        -158.7004    -160.5949       1.8945   444.1
2.5500        -158.7030    -160.5974       1.8944   444.1
2.6000        -158.8211    -160.6011       1.7800   417.3
2.6500        -158.7104    -160.6178       1.9074   447.2
2.7000        -158.5305    -160.5951       2.0646   484.0
2.7500        -158.8313    -160.5889       1.7576   412.1
2.8000        -158.6125    -160.5966       1.9841   465.1
2.8500        -158.7293    -160.5997       1.8704   438.5
2.9000        -158.6343    -160.5976       1.9633   460.3
2.9500        -158.7540    -160.5879       1.8338   429.9
3.0000        -158.8400    -160.5874       1.7473   409.6
3.0500        -158.9395    -160.5939       1.6545   387.9
3.1000        -158.3855    -160.5934       2.2079   517.6
3.1500        -158.9125    -160.5889       1.6764   393.0
3.2000        -158.4754    -160.5982       2.1228   497.7
3.2500        -158.5510    -160.5870       2.0360   477.3
3.3000        -158.7994    -160.5771       1.7777   416.8
3.3500        -158.7408    -160.5831       1.8423   431.9
3.4000        -158.6813    -160.5971       1.9158   449.1
3.4500        -158.6836    -160.6455       1.9619   459.9
3.5000        -158.4938    -160.5926       2.0987   492.0
3.5500        -158.8775    -160.5950       1.7175   402.6
3.6000        -158.5366    -160.5708       2.0342   476.9
3.6500        -158.6559    -160.5895       1.9336   453.3
3.7000        -158.5054    -160.5873       2.0818   488.1
3.7500        -158.6192    -160.6141       1.9949   467.7
3.8000        -158.8629    -160.6050       1.7421   408.4
3.8500        -158.0959    -160.6096       2.5137   589.3
3.9000        -158.6960    -160.5831       1.8872   442.4
3.9500        -158.6533    -160.5820       1.9287   452.2
4.0000        -158.6767    -160.6077       1.9310   452.7
4.0500        -158.5122    -160.6315       2.1193   496.8
4.1000        -158.8772    -160.5874       1.7102   400.9
4.1500        -158.3166    -160.6063       2.2897   536.8
4.2000        -159.1199    -160.5996       1.4797   346.9
4.2500        -158.6289    -160.5954       1.9665   461.0
4.3000        -158.4345    -160.5777       2.1432   502.4
4.3500        -158.5557    -160.6068       2.0510   480.8
4.4000        -158.6707    -160.5759       1.9052   446.6
4.4500        -158.5122    -160.5969       2.0846   488.7
4.5000        -158.5796    -160.5792       1.9996   468.8
4.5500        -158.6402    -160.6051       1.9650   460.7
4.6000        -158.5280    -160.5932       2.0652   484.1
4.6500        -158.5706    -160.5784       2.0078   470.7
4.7000        -158.6335    -160.5828       1.9493   457.0
4.7500        -158.8626    -160.5781       1.7155   402.2
4.8000        -158.5419    -160.5881       2.0462   479.7
4.8500        -158.7591    -160.6119       1.8527   434.3
4.9000        -158.6497    -160.5906       1.9409   455.0
4.9500        -158.2837    -160.6115       2.3278   545.7
5.0000        -158.5878    -160.5865       1.9986   468.5
5.0500        -158.3944    -160.5908       2.1964   514.9
5.1000        -158.6735    -160.6063       1.9327   453.1
5.1500        -158.5851    -160.5981       2.0130   471.9
5.2000        -158.4721    -160.5791       2.1070   494.0
5.2500        -158.1568    -160.5910       2.4342   570.7
5.3000        -159.0452    -160.5666       1.5214   356.7
