Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3166    -158.9517       0.6350   377.9
0.0500        -158.1542    -158.9171       0.7629   454.0
0.1000        -158.2398    -158.9358       0.6959   414.2
0.1500        -158.1720    -158.9344       0.7624   453.7
0.2000        -158.0147    -158.9316       0.9169   545.7
0.2500        -158.2047    -158.9392       0.7345   437.1
0.3000        -158.1262    -158.9532       0.8270   492.2
0.3500        -158.2875    -158.9510       0.6635   394.8
0.4000        -158.2660    -158.9346       0.6687   397.9
0.4500        -158.2207    -158.9419       0.7211   429.1
0.5000        -158.0524    -158.9508       0.8985   534.7
0.5500        -158.0530    -158.9454       0.8923   531.0
0.6000        -157.9902    -158.9318       0.9417   560.4
0.6500        -157.9017    -158.9240       1.0223   608.4
0.7000        -157.9386    -158.9370       0.9984   594.1
0.7500        -158.0599    -158.9454       0.8855   526.9
0.8000        -158.0785    -158.9427       0.8643   514.3
0.8500        -158.0558    -158.9183       0.8625   513.3
0.9000        -157.9363    -158.9317       0.9954   592.4
0.9500        -158.0145    -158.9430       0.9285   552.6
1.0000        -157.9816    -158.9237       0.9421   560.7
1.0500        -157.8462    -158.9184       1.0722   638.1
1.1000        -158.0444    -158.9148       0.8704   518.0
1.1500        -158.1220    -158.9092       0.7872   468.4
1.2000        -157.7570    -158.8905       1.1334   674.5
1.2500        -158.0152    -158.9461       0.9309   554.0
1.3000        -157.8705    -158.8895       1.0189   606.4
1.3500        -158.0748    -158.9253       0.8505   506.1
1.4000        -157.9502    -158.9447       0.9945   591.9
1.4500        -157.8513    -158.9094       1.0581   629.7
1.5000        -158.0534    -158.9095       0.8561   509.5
1.5500        -158.1125    -158.9412       0.8287   493.2
1.6000        -157.9970    -158.9248       0.9278   552.1
1.6500        -158.1727    -158.9114       0.7387   439.6
1.7000        -157.9976    -158.9360       0.9383   558.4
1.7500        -158.0983    -158.9422       0.8439   502.2
1.8000        -158.0326    -158.9055       0.8730   519.5
1.8500        -158.0624    -158.9296       0.8672   516.1
1.9000        -158.0324    -158.9249       0.8924   531.1
1.9500        -158.0135    -158.9170       0.9035   537.7
2.0000        -157.9051    -158.9258       1.0207   607.4
2.0500        -157.9403    -158.9185       0.9782   582.1
2.1000        -157.9358    -158.8928       0.9570   569.5
2.1500        -157.9226    -158.9124       0.9898   589.0
2.2000        -158.0010    -158.9157       0.9147   544.3
2.2500        -157.9758    -158.9069       0.9311   554.1
2.3000        -158.0166    -158.9179       0.9014   536.4
2.3500        -158.0067    -158.9322       0.9255   550.8
2.4000        -157.9676    -158.8994       0.9318   554.5
2.4500        -157.8965    -158.8977       1.0012   595.8
2.5000        -157.8523    -158.8942       1.0420   620.1
2.5500        -158.0251    -158.8841       0.8590   511.2
2.6000        -158.1060    -158.9154       0.8094   481.7
2.6500        -157.9336    -158.9019       0.9683   576.2
2.7000        -157.9359    -158.9112       0.9753   580.4
2.7500        -158.0260    -158.9041       0.8781   522.6
2.8000        -158.1294    -158.9384       0.8090   481.4
2.8500        -158.0177    -158.8826       0.8649   514.7
2.9000        -158.0516    -158.9134       0.8618   512.9
2.9500        -158.0474    -158.8922       0.8448   502.7
3.0000        -158.0427    -158.9096       0.8669   515.9
3.0500        -157.9303    -158.8796       0.9493   564.9
3.1000        -158.0922    -158.8831       0.7909   470.6
3.1500        -157.9450    -158.8753       0.9303   553.6
3.2000        -158.1905    -158.9039       0.7134   424.5
3.2500        -158.0495    -158.9192       0.8697   517.5
3.3000        -158.0671    -158.9240       0.8569   509.9
3.3500        -158.0046    -158.9130       0.9084   540.6
3.4000        -158.2838    -158.9176       0.6338   377.2
3.4500        -157.9877    -158.9044       0.9166   545.5
3.5000        -158.0154    -158.9204       0.9050   538.6
3.5500        -158.0694    -158.9163       0.8468   504.0
3.6000        -157.9319    -158.9206       0.9887   588.4
3.6500        -158.0102    -158.8974       0.8872   528.0
3.7000        -158.1182    -158.8828       0.7646   455.0
3.7500        -158.0141    -158.8947       0.8806   524.1
3.8000        -158.0247    -158.9363       0.9116   542.5
3.8500        -157.9592    -158.9044       0.9452   562.5
3.9000        -158.0601    -158.8902       0.8300   494.0
3.9500        -158.0198    -158.8941       0.8743   520.3
4.0000        -158.2037    -158.9092       0.7055   419.8
4.0500        -157.8963    -158.9154       1.0191   606.5
4.1000        -158.1841    -158.8738       0.6897   410.4
4.1500        -158.0017    -158.8886       0.8869   527.8
4.2000        -158.0879    -158.9102       0.8222   489.3
4.2500        -158.1024    -158.8863       0.7839   466.5
4.3000        -157.9272    -158.9113       0.9841   585.7
4.3500        -158.1705    -158.8977       0.7272   432.7
4.4000        -158.1493    -158.9146       0.7653   455.4
4.4500        -158.0700    -158.9119       0.8419   501.0
4.5000        -158.0380    -158.8857       0.8477   504.5
4.5500        -158.1385    -158.9170       0.7784   463.3
4.6000        -157.9528    -158.8928       0.9400   559.4
4.6500        -157.9430    -158.8808       0.9378   558.1
4.7000        -157.9894    -158.9161       0.9267   551.5
4.7500        -158.0018    -158.8884       0.8866   527.6
4.8000        -158.0678    -158.9267       0.8589   511.1
4.8500        -157.9491    -158.9011       0.9520   566.5
4.9000        -157.9905    -158.9070       0.9164   545.4
4.9500        -157.8842    -158.9174       1.0331   614.8
5.0000        -158.1289    -158.8800       0.7511   447.0
5.0500        -158.0360    -158.9246       0.8886   528.8
5.1000        -157.9738    -158.9004       0.9266   551.4
5.1500        -157.8694    -158.9014       1.0320   614.1
5.2000        -158.0512    -158.8833       0.8322   495.2
5.2500        -158.0079    -158.9011       0.8932   531.5
5.3000        -158.0004    -158.9212       0.9209   548.0
5.3500        -157.7831    -158.8825       1.0993   654.2
5.4000        -158.0242    -158.8963       0.8721   519.0
5.4500        -157.8292    -158.8960       1.0668   634.9
5.5000        -158.0962    -158.8874       0.7912   470.8
5.5500        -157.9440    -158.9293       0.9853   586.4
5.6000        -157.9107    -158.8923       0.9815   584.1
5.6500        -157.9297    -158.9030       0.9733   579.2
5.7000        -157.8493    -158.9117       1.0623   632.2
5.7500        -157.9433    -158.8976       0.9543   567.9
5.8000        -157.7320    -158.9138       1.1818   703.3
5.8500        -158.0592    -158.9207       0.8614   512.6
5.9000        -157.9072    -158.9080       1.0008   595.6
5.9500        -157.9740    -158.8997       0.9257   550.9
6.0000        -157.7921    -158.9014       1.1093   660.2
6.0500        -157.8979    -158.8950       0.9970   593.3
6.1000        -157.9834    -158.8886       0.9053   538.7
6.1500        -157.9195    -158.8867       0.9672   575.6
6.2000        -157.8926    -158.9013       1.0087   600.3
6.2500        -157.6536    -158.8981       1.2445   740.6
6.3000        -157.9706    -158.9072       0.9366   557.4
6.3500        -157.8140    -158.9169       1.1030   656.4
6.4000        -158.0748    -158.9216       0.8468   503.9
6.4500        -157.8871    -158.9096       1.0225   608.5
6.5000        -157.8554    -158.9270       1.0716   637.7
6.5500        -158.0658    -158.8969       0.8311   494.6
6.6000        -157.8505    -158.9326       1.0821   644.0
6.6500        -158.0198    -158.9107       0.8909   530.2
6.7000        -157.9392    -158.9076       0.9684   576.3
6.7500        -157.8263    -158.9245       1.0982   653.6
6.8000        -157.8104    -158.8956       1.0852   645.8
6.8500        -157.7386    -158.9183       1.1797   702.1
6.9000        -157.9080    -158.9042       0.9962   592.8
6.9500        -157.5557    -158.8941       1.3385   796.5
7.0000        -157.8614    -158.8994       1.0379   617.7
7.0500        -157.6798    -158.8821       1.2023   715.5
7.1000        -157.8447    -158.9061       1.0614   631.6
7.1500        -157.7231    -158.9243       1.2012   714.9
7.2000        -157.8345    -158.8876       1.0530   626.7
