Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.2456    -158.7878       0.5422   381.4
0.0500        -158.2704    -158.8090       0.5386   378.8
0.1000        -157.9731    -158.7881       0.8150   573.2
0.1500        -157.9855    -158.7922       0.8067   567.3
0.2000        -157.9070    -158.7786       0.8717   613.1
0.2500        -158.0141    -158.7535       0.7394   520.0
0.3000        -157.7809    -158.7882       1.0073   708.4
0.3500        -157.9409    -158.8281       0.8872   624.0
0.4000        -157.7908    -158.8051       1.0143   713.4
0.4500        -157.9915    -158.7770       0.7855   552.5
0.5000        -157.6686    -158.7758       1.1072   778.7
0.5500        -157.8282    -158.7905       0.9623   676.8
0.6000        -157.8509    -158.7645       0.9135   642.5
0.6500        -157.7320    -158.7793       1.0473   736.6
0.7000        -157.8152    -158.8038       0.9886   695.3
