Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.7390    -159.2813       0.5422   381.4
0.0500        -158.8913    -159.2540       0.3627   255.1
0.1000        -158.5982    -159.0426       0.4444   312.6
0.1500        -159.0665    -159.4832       0.4168   293.1
0.2000        -158.6860    -159.1787       0.4927   346.5
0.2500        -158.5830    -158.9779       0.3949   277.7
0.3000        -158.7585    -159.1706       0.4121   289.8
0.3500        -158.3888    -158.9167       0.5279   371.3
0.4000        -159.0314    -159.4392       0.4079   286.9
0.4500        -158.5879    -158.9791       0.3912   275.1
0.5000        -158.5105    -158.9798       0.4693   330.0
0.5500        -158.7232    -159.1789       0.4557   320.5
0.6000        -158.5295    -158.9308       0.4013   282.2
0.6500        -158.6648    -159.0889       0.4241   298.3
0.7000        -158.6056    -159.1058       0.5002   351.8
0.7500        -158.7003    -159.1894       0.4892   344.0
0.8000        -158.7095    -159.0572       0.3477   244.5
0.8500        -158.6208    -159.0294       0.4086   287.4
0.9000        -158.8027    -159.2887       0.4860   341.8
0.9500        -158.5263    -159.0493       0.5230   367.8
1.0000        -158.4912    -158.9054       0.4142   291.3
1.0500        -158.6165    -159.0970       0.4806   338.0
1.1000        -158.4569    -158.9202       0.4633   325.8
1.1500        -158.8289    -159.2631       0.4342   305.4
1.2000        -158.4964    -158.8841       0.3877   272.7
1.2500        -158.3722    -158.9158       0.5436   382.3
1.3000        -158.5822    -159.0049       0.4227   297.3
1.3500        -158.5412    -159.0279       0.4867   342.3
1.4000        -158.4824    -158.9320       0.4496   316.2
1.4500        -158.7080    -159.2084       0.5004   351.9
1.5000        -158.5069    -159.0014       0.4945   347.8
1.5500        -158.5581    -159.0186       0.4605   323.9
1.6000        -158.5277    -158.9520       0.4243   298.4
1.6500        -158.4748    -159.0249       0.5501   386.9
1.7000        -158.4878    -158.9012       0.4134   290.7
1.7500        -158.4002    -158.8932       0.4929   346.7
1.8000        -158.4543    -159.0026       0.5482   385.6
1.8500        -158.4640    -158.8963       0.4324   304.1
1.9000        -158.5102    -158.9195       0.4092   287.8
1.9500        -158.4015    -158.8920       0.4905   344.9
2.0000        -158.3657    -158.9119       0.5462   384.2
2.0500        -158.4677    -158.9456       0.4779   336.1
2.1000        -158.8192    -159.2822       0.4629   325.6
2.1500        -158.3980    -158.8714       0.4734   333.0
2.2000        -158.4036    -158.9352       0.5316   373.9
2.2500        -158.6133    -159.0354       0.4221   296.8
2.3000        -158.4261    -158.9306       0.5045   354.8
2.3500        -158.4609    -158.9210       0.4602   323.6
2.4000        -158.4117    -158.9418       0.5301   372.8
2.4500        -158.4834    -158.9103       0.4270   300.3
2.5000        -158.5942    -159.0542       0.4600   323.5
2.5500        -158.3867    -158.8856       0.4989   350.9
2.6000        -158.6023    -159.0929       0.4906   345.0
2.6500        -158.4614    -158.9238       0.4624   325.2
2.7000        -158.3776    -158.9117       0.5341   375.6
2.7500        -158.5471    -158.9706       0.4235   297.9
