Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.5140    -159.0563       0.5422   381.4
0.0500        -158.5052    -159.0665       0.5612   394.7
0.1000        -158.4612    -159.0360       0.5748   404.3
0.1500        -158.4388    -159.0415       0.6026   423.8
0.2000        -158.5125    -159.0631       0.5506   387.2
0.2500        -158.4398    -159.0214       0.5816   409.0
0.3000        -158.2895    -159.0317       0.7422   522.0
0.3500        -158.4445    -159.0732       0.6287   442.2
0.4000        -158.3403    -159.0378       0.6975   490.6
0.4500        -158.2582    -159.0541       0.7959   559.8
0.5000        -158.2306    -159.0320       0.8014   563.6
0.5500        -158.1765    -159.0628       0.8862   623.3
0.6000        -158.2358    -159.0152       0.7794   548.1
0.6500        -158.2390    -159.0477       0.8086   568.7
0.7000        -158.1338    -158.9711       0.8373   588.9
0.7500        -158.1389    -159.0374       0.8985   631.9
0.8000        -158.1115    -158.9970       0.8856   622.8
0.8500        -158.2608    -159.0534       0.7927   557.5
0.9000        -158.0337    -159.0283       0.9946   699.5
0.9500        -158.1435    -159.0621       0.9186   646.0
1.0000        -158.1103    -158.9998       0.8895   625.6
1.0500        -158.2208    -159.0610       0.8402   590.9
1.1000        -158.0281    -158.9951       0.9669   680.1
1.1500        -158.1557    -159.0577       0.9020   634.4
1.2000        -158.1358    -159.0216       0.8858   623.0
1.2500        -158.1208    -159.0443       0.9234   649.4
1.3000        -158.2142    -159.0492       0.8350   587.3
1.3500        -158.1079    -159.0197       0.9118   641.3
1.4000        -158.1075    -159.0238       0.9164   644.5
1.4500        -158.2094    -159.0246       0.8152   573.3
1.5000        -158.0385    -159.0301       0.9916   697.4
1.5500        -158.2006    -159.0023       0.8017   563.9
1.6000        -158.0414    -159.0247       0.9833   691.6
1.6500        -157.9880    -159.0072       1.0192   716.8
1.7000        -158.2522    -159.0253       0.7731   543.7
1.7500        -158.1901    -159.0614       0.8713   612.8
1.8000        -158.2592    -159.0348       0.7756   545.5
1.8500        -158.1281    -159.0540       0.9259   651.2
1.9000        -158.1723    -158.9989       0.8266   581.4
1.9500        -158.2722    -159.0222       0.7500   527.5
2.0000        -158.2832    -158.9787       0.6955   489.1
2.0500        -158.1740    -159.0090       0.8350   587.3
2.1000        -158.1004    -159.0403       0.9400   661.1
2.1500        -158.2963    -159.0292       0.7329   515.4
2.2000        -158.2200    -159.0411       0.8211   577.5
2.2500        -158.2898    -159.0285       0.7387   519.6
2.3000        -158.2674    -159.0123       0.7449   523.9
2.3500        -158.2186    -159.0151       0.7965   560.2
2.4000        -158.3100    -159.0265       0.7165   503.9
2.4500        -158.2261    -159.0546       0.8284   582.6
2.5000        -158.2566    -159.0496       0.7930   557.7
2.5500        -158.1983    -159.0414       0.8431   592.9
2.6000        -158.3815    -159.0179       0.6365   447.6
2.6500        -158.3030    -159.0072       0.7042   495.3
2.7000        -158.3039    -159.0486       0.7447   523.7
2.7500        -158.2720    -159.0224       0.7503   527.7
2.8000        -158.3381    -159.0441       0.7060   496.5
