Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.9204    -160.1741       1.2537   312.9
0.0500        -159.0260    -160.1472       1.1212   279.8
0.1000        -159.2200    -160.1378       0.9179   229.1
0.1500        -158.9329    -160.1312       1.1983   299.0
0.2000        -158.8443    -160.1137       1.2694   316.8
0.2500        -158.9494    -160.1243       1.1749   293.2
0.3000        -158.9106    -160.1299       1.2193   304.3
0.3500        -159.0838    -160.1330       1.0492   261.8
0.4000        -158.8611    -160.1653       1.3042   325.5
0.4500        -158.7141    -160.1423       1.4282   356.4
0.5000        -158.9058    -160.1423       1.2365   308.6
0.5500        -158.8744    -160.1366       1.2623   315.0
0.6000        -158.8556    -160.1425       1.2869   321.1
0.6500        -158.8871    -160.1323       1.2452   310.8
0.7000        -158.8708    -160.1416       1.2708   317.1
0.7500        -158.8417    -160.1494       1.3077   326.4
0.8000        -158.8493    -160.1155       1.2662   316.0
0.8500        -158.7881    -160.1389       1.3508   337.1
0.9000        -158.7429    -160.1533       1.4104   352.0
0.9500        -158.6083    -160.1516       1.5433   385.1
1.0000        -158.8923    -160.1269       1.2346   308.1
1.0500        -158.6693    -160.1567       1.4874   371.2
1.1000        -158.7444    -160.1453       1.4010   349.6
1.1500        -158.6120    -160.1421       1.5302   381.9
1.2000        -158.5421    -160.1270       1.5849   395.5
1.2500        -158.5003    -160.1677       1.6674   416.1
1.3000        -158.5638    -160.1261       1.5623   389.9
1.3500        -158.2283    -160.1489       1.9206   479.3
1.4000        -158.3168    -160.1362       1.8194   454.1
1.4500        -158.3895    -160.1269       1.7374   433.6
1.5000        -158.4418    -160.1595       1.7177   428.7
1.5500        -158.4369    -160.1543       1.7174   428.6
1.6000        -158.4160    -160.1217       1.7058   425.7
1.6500        -158.3169    -160.1264       1.8094   451.6
1.7000        -158.5732    -160.1189       1.5456   385.7
1.7500        -158.4020    -160.1116       1.7096   426.6
1.8000        -158.2841    -160.1376       1.8535   462.6
1.8500        -158.2876    -160.1355       1.8480   461.2
1.9000        -158.4480    -160.1105       1.6625   414.9
1.9500        -158.1259    -160.1476       2.0218   504.6
2.0000        -158.2260    -160.1309       1.9048   475.4
2.0500        -158.1447    -160.1053       1.9606   489.3
2.1000        -158.2289    -160.1246       1.8957   473.1
2.1500        -158.2405    -160.1155       1.8750   467.9
2.2000        -158.3710    -160.1207       1.7496   436.6
2.2500        -158.1826    -160.1286       1.9460   485.6
2.3000        -158.3215    -160.1294       1.8078   451.2
2.3500        -158.2118    -160.1200       1.9081   476.2
2.4000        -157.9906    -160.1566       2.1660   540.6
2.4500        -158.2420    -160.1349       1.8929   472.4
2.5000        -157.8617    -160.1290       2.2673   565.8
2.5500        -157.9468    -160.1235       2.1767   543.2
2.6000        -158.0174    -160.1392       2.1217   529.5
2.6500        -158.0922    -160.0922       2.0000   499.1
2.7000        -157.7971    -160.1244       2.3272   580.8
2.7500        -157.8182    -160.1321       2.3139   577.5
2.8000        -157.9436    -160.1467       2.2030   549.8
2.8500        -157.8943    -160.1252       2.2309   556.7
2.9000        -157.9158    -160.1610       2.2452   560.3
2.9500        -157.9061    -160.1353       2.2291   556.3
3.0000        -157.7312    -160.1297       2.3985   598.6
3.0500        -157.9030    -160.1237       2.2206   554.2
3.1000        -157.8516    -160.1274       2.2757   567.9
3.1500        -157.8189    -160.1146       2.2957   572.9
3.2000        -157.7199    -160.1446       2.4247   605.1
3.2500        -157.8772    -160.1245       2.2472   560.8
3.3000        -157.9099    -160.1411       2.2312   556.8
3.3500        -158.0538    -160.1423       2.0885   521.2
3.4000        -158.1188    -160.1611       2.0423   509.7
3.4500        -157.8592    -160.1529       2.2938   572.4
3.5000        -157.7574    -160.1320       2.3746   592.6
3.5500        -157.7582    -160.1261       2.3679   590.9
3.6000        -157.6679    -160.1517       2.4839   619.9
3.6500        -157.5602    -160.1115       2.5512   636.7
3.7000        -157.6038    -160.1459       2.5421   634.4
3.7500        -158.0415    -160.1316       2.0901   521.6
3.8000        -157.6969    -160.1452       2.4483   611.0
3.8500        -157.6724    -160.1240       2.4516   611.8
3.9000        -157.5105    -160.1659       2.6554   662.7
3.9500        -157.7171    -160.1190       2.4019   599.4
4.0000        -157.3161    -160.1343       2.8182   703.3
4.0500        -157.2752    -160.0960       2.8208   704.0
4.1000        -157.3678    -160.1029       2.7351   682.6
4.1500        -157.5318    -160.1149       2.5831   644.6
4.2000        -157.1778    -160.1193       2.9414   734.1
4.2500        -157.2930    -160.1048       2.8118   701.7
4.3000        -157.1961    -160.1345       2.9385   733.3
4.3500        -157.1706    -160.1392       2.9686   740.8
4.4000        -157.1475    -160.1266       2.9791   743.5
4.4500        -157.1685    -160.1066       2.9381   733.2
4.5000        -157.0230    -160.1328       3.1099   776.1
4.5500        -156.9784    -160.1226       3.1442   784.7
4.6000        -156.9183    -160.1382       3.2199   803.6
4.6500        -156.6925    -160.1562       3.4637   864.4
4.7000        -156.9507    -160.1409       3.1901   796.1
4.7500        -156.7159    -160.1247       3.4088   850.7
4.8000        -156.4991    -160.1363       3.6372   907.7
4.8500        -156.5093    -160.1301       3.6208   903.6
4.9000        -156.4927    -160.1198       3.6271   905.2
4.9500        -156.3194    -160.1390       3.8195   953.2
5.0000        -156.3925    -160.1337       3.7412   933.6
5.0500        -156.6418    -160.1088       3.4670   865.2
5.1000        -156.4625    -160.1378       3.6753   917.2
5.1500        -156.5167    -160.1232       3.6065   900.0
5.2000        -156.5081    -160.1343       3.6262   905.0
