Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3110    -159.1762       0.8652   371.9
0.0500        -157.7963    -159.1122       1.3159   565.6
0.1000        -157.6155    -159.1366       1.5211   653.8
0.1500        -157.6419    -159.1162       1.4743   633.7
0.2000        -157.5961    -159.1334       1.5373   660.7
0.2500        -157.7665    -159.1515       1.3850   595.3
0.3000        -157.7759    -159.1824       1.4065   604.5
0.3500        -157.6659    -159.1281       1.4622   628.4
0.4000        -157.8030    -159.1199       1.3169   566.0
0.4500        -157.6959    -159.1583       1.4623   628.5
0.5000        -157.8676    -159.1426       1.2749   548.0
0.5500        -157.5137    -159.2139       1.7001   730.7
0.6000        -157.0566    -159.1317       2.0751   891.9
0.6500        -157.6457    -159.1512       1.5054   647.0
0.7000        -157.5704    -159.1096       1.5392   661.5
0.7500        -157.4579    -159.1289       1.6710   718.2
0.8000        -157.3550    -159.1504       1.7954   771.6
0.8500        -157.6801    -159.1767       1.4966   643.2
0.9000        -157.4045    -159.1369       1.7324   744.6
0.9500        -157.4878    -159.1380       1.6502   709.2
1.0000        -157.2880    -159.1266       1.8386   790.2
1.0500        -157.4769    -159.1602       1.6833   723.5
1.1000        -157.5734    -159.1231       1.5497   666.0
1.1500        -157.7253    -159.1184       1.3932   598.8
1.2000        -157.1030    -159.1389       2.0359   875.0
1.2500        -157.2332    -159.1244       1.8912   812.8
1.3000        -157.3799    -159.2129       1.8329   787.8
1.3500        -157.7009    -159.0855       1.3846   595.1
1.4000        -157.3815    -159.1521       1.7706   761.0
1.4500        -157.4828    -159.1024       1.6196   696.1
