Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.3283    -159.0047       0.6765   373.8
0.0500        -158.1791    -158.9882       0.8091   447.1
0.1000        -158.0159    -158.9317       0.9158   506.1
0.1500        -158.2183    -159.0172       0.7989   441.5
0.2000        -158.1811    -158.9619       0.7808   431.5
0.2500        -158.6871    -159.6179       0.9308   514.4
0.3000        -158.1821    -158.9903       0.8082   446.6
0.3500        -157.9635    -158.9452       0.9817   542.5
0.4000        -158.1997    -159.1085       0.9088   502.2
0.4500        -158.1462    -159.0119       0.8657   478.4
0.5000        -158.1488    -158.9399       0.7910   437.1
0.5500        -158.8822    -159.7037       0.8215   453.9
0.6000        -158.1559    -158.9887       0.8329   460.2
0.6500        -158.0913    -159.0650       0.9737   538.1
0.7000        -158.2301    -158.9778       0.7476   413.1
0.7500        -158.1598    -158.9520       0.7922   437.8
0.8000        -158.0738    -158.9639       0.8901   491.9
0.8500        -158.3967    -159.3581       0.9615   531.3
0.9000        -158.2757    -158.9778       0.7021   388.0
0.9500        -158.7570    -159.5515       0.7945   439.0
1.0000        -158.2639    -159.4210       1.1571   639.4
1.0500        -158.1501    -158.9679       0.8178   451.9
1.1000        -158.1979    -159.0005       0.8026   443.5
1.1500        -158.0381    -158.9675       0.9294   513.6
1.2000        -157.8983    -158.9400       1.0417   575.6
1.2500        -158.6461    -159.5014       0.8554   472.7
1.3000        -157.9869    -158.9727       0.9858   544.8
1.3500        -158.0629    -158.9358       0.8729   482.4
1.4000        -158.2825    -159.2276       0.9451   522.3
1.4500        -158.0324    -158.9847       0.9523   526.2
1.5000        -158.0215    -159.0505       1.0290   568.6
1.5500        -158.1599    -158.9622       0.8023   443.4
1.6000        -158.2445    -159.0792       0.8347   461.2
1.6500        -158.0780    -158.9610       0.8830   488.0
1.7000        -158.5335    -159.4273       0.8938   493.9
1.7500        -158.2236    -159.0651       0.8414   465.0
1.8000        -158.7019    -159.7195       1.0176   562.3
1.8500        -158.0993    -159.0278       0.9285   513.1
1.9000        -158.3182    -159.1895       0.8714   481.5
1.9500        -158.3524    -158.9498       0.5974   330.1
2.0000        -158.2276    -158.9881       0.7605   420.3
2.0500        -157.9527    -158.9676       1.0149   560.8
2.1000        -158.6016    -159.4655       0.8639   477.4
2.1500        -158.7515    -159.3621       0.6106   337.4
2.2000        -158.9767    -159.7253       0.7486   413.7
2.2500        -158.1109    -158.9814       0.8704   481.0
2.3000        -158.1848    -159.2188       1.0341   571.4
2.3500        -158.3234    -158.9099       0.5865   324.1
2.4000        -158.6231    -159.2960       0.6729   371.8
2.4500        -158.0434    -158.9164       0.8729   482.4
2.5000        -157.9893    -158.9847       0.9955   550.1
2.5500        -158.2598    -159.1994       0.9397   519.2
2.6000        -158.3036    -158.9459       0.6423   354.9
2.6500        -158.1532    -158.9800       0.8268   456.9
2.7000        -158.0459    -159.0024       0.9565   528.6
2.7500        -158.1594    -159.1017       0.9423   520.7
2.8000        -157.9595    -158.9782       1.0187   562.9
2.8500        -158.1232    -158.9881       0.8649   477.9
2.9000        -158.0416    -158.9886       0.9470   523.3
2.9500        -158.2319    -159.1711       0.9391   519.0
3.0000        -158.0607    -158.9184       0.8577   473.9
3.0500        -158.1516    -158.9909       0.8394   463.8
3.1000        -158.1507    -158.9580       0.8073   446.1
3.1500        -158.6495    -159.6308       0.9813   542.3
3.2000        -158.0503    -158.9727       0.9225   509.7
3.2500        -157.8601    -158.9190       1.0589   585.2
3.3000        -158.2897    -159.2708       0.9810   542.1
3.3500        -158.1164    -159.0017       0.8853   489.2
3.4000        -157.9732    -158.9401       0.9669   534.3
3.4500        -158.2203    -159.0702       0.8500   469.7
3.5000        -157.9353    -158.9879       1.0527   581.7
3.5500        -158.3733    -159.2567       0.8834   488.2
3.6000        -158.1666    -158.9901       0.8235   455.1
3.6500        -158.1079    -159.2688       1.1610   641.6
3.7000        -158.1051    -158.9540       0.8489   469.1
3.7500        -158.1467    -159.1779       1.0312   569.8
3.8000        -158.1452    -159.0126       0.8674   479.3
3.8500        -157.9599    -159.0990       1.1391   629.5
3.9000        -157.8988    -159.0331       1.1343   626.8
3.9500        -158.1333    -159.0210       0.8877   490.6
4.0000        -157.8668    -158.9496       1.0828   598.3
4.0500        -158.0184    -158.9791       0.9607   530.9
4.1000        -158.2492    -159.1014       0.8522   470.9
4.1500        -158.0453    -159.1396       1.0943   604.7
4.2000        -157.9500    -158.9656       1.0156   561.2
4.2500        -158.1757    -159.0066       0.8309   459.2
4.3000        -158.0267    -158.9501       0.9234   510.3
4.3500        -157.9754    -159.0130       1.0377   573.4
4.4000        -158.5151    -159.5978       1.0827   598.3
4.4500        -157.9139    -158.9734       1.0595   585.5
4.5000        -157.9694    -158.9898       1.0204   563.8
4.5500        -157.9702    -158.9017       0.9315   514.8
4.6000        -157.9881    -159.0423       1.0542   582.5
4.6500        -158.5324    -159.5637       1.0313   569.9
4.7000        -158.6244    -159.6002       0.9758   539.2
4.7500        -158.0261    -159.0208       0.9947   549.7
4.8000        -158.2504    -159.1877       0.9373   518.0
4.8500        -158.0322    -158.9478       0.9156   506.0
4.9000        -158.0436    -159.1384       1.0948   605.0
4.9500        -158.3862    -159.3462       0.9600   530.5
5.0000        -158.6026    -159.6044       1.0018   553.6
5.0500        -158.0173    -158.9342       0.9169   506.7
5.1000        -158.4051    -159.4506       1.0455   577.8
5.1500        -157.8930    -158.9629       1.0699   591.2
5.2000        -158.4187    -159.4291       1.0104   558.3
5.2500        -158.2915    -159.4453       1.1539   637.6
5.3000        -158.0964    -159.0058       0.9094   502.5
5.3500        -158.3537    -159.5022       1.1485   634.7
5.4000        -158.1894    -159.1016       0.9121   504.0
5.4500        -158.0769    -158.9980       0.9211   509.0
5.5000        -158.3791    -159.4814       1.1023   609.1
5.5500        -158.0842    -159.0747       0.9905   547.4
5.6000        -158.1914    -159.2820       1.0906   602.7
5.6500        -158.1034    -159.1294       1.0260   567.0
5.7000        -157.9096    -158.9077       0.9981   551.6
5.7500        -158.0023    -159.0377       1.0353   572.1
5.8000        -158.0659    -158.9439       0.8779   485.1
5.8500        -158.5565    -159.4541       0.8976   496.0
5.9000        -158.0522    -159.1053       1.0531   581.9
5.9500        -158.3769    -159.5470       1.1701   646.6
6.0000        -157.7637    -159.1021       1.3383   739.6
6.0500        -157.7161    -158.9128       1.1967   661.3
6.1000        -158.1961    -159.2271       1.0310   569.7
6.1500        -157.8919    -158.9816       1.0897   602.2
6.2000        -158.7202    -159.5961       0.8759   484.0
6.2500        -157.6158    -158.9667       1.3508   746.5
6.3000        -158.0281    -158.9677       0.9397   519.3
6.3500        -157.9258    -158.9149       0.9891   546.6
6.4000        -157.9061    -158.9780       1.0719   592.3
6.4500        -157.8377    -158.9712       1.1335   626.4
6.5000        -158.2567    -159.4012       1.1445   632.5
6.5500        -157.9321    -158.9624       1.0304   569.4
6.6000        -157.9137    -159.1156       1.2019   664.2
6.6500        -157.8609    -158.9430       1.0821   597.9
6.7000        -157.8425    -158.9733       1.1308   624.9
6.7500        -157.8350    -158.9587       1.1238   621.0
6.8000        -158.2844    -159.5328       1.2484   689.9
6.8500        -157.9865    -158.9993       1.0128   559.7
6.9000        -157.9384    -158.9348       0.9965   550.7
6.9500        -157.9119    -158.9422       1.0303   569.3
7.0000        -157.7476    -158.9815       1.2339   681.9
7.0500        -157.8318    -158.9723       1.1406   630.3
7.1000        -158.2883    -159.6564       1.3681   756.0
7.1500        -158.4350    -159.6732       1.2382   684.2
7.2000        -157.6965    -158.9789       1.2824   708.6
7.2500        -157.9479    -158.8925       0.9446   522.0
7.3000        -157.8096    -158.9453       1.1358   627.6
7.3500        -157.6588    -159.0242       1.3654   754.5
7.4000        -158.1535    -159.5147       1.3612   752.2
7.4500        -158.2094    -159.5439       1.3344   737.4
7.5000        -158.2627    -159.5403       1.2776   706.0
7.5500        -157.7257    -159.0022       1.2765   705.4
7.6000        -157.8231    -158.9370       1.1139   615.5
7.6500        -157.9642    -158.9492       0.9849   544.3
7.7000        -157.7576    -159.0162       1.2586   695.5
7.7500        -158.0058    -159.0484       1.0426   576.1
7.8000        -158.2917    -159.5372       1.2455   688.2
7.8500        -158.1363    -159.5059       1.3697   756.9
7.9000        -157.6575    -158.9656       1.3080   722.8
7.9500        -157.8486    -158.9542       1.1056   610.9
8.0000        -157.5530    -158.9379       1.3849   765.3
8.0500        -157.6894    -159.0207       1.3313   735.7
8.1000        -157.7294    -159.0754       1.3461   743.8
8.1500        -158.4117    -159.5749       1.1632   642.8
8.2000        -157.4910    -159.0782       1.5872   877.1
8.2500        -157.8294    -159.0515       1.2221   675.3
8.3000        -157.5259    -158.9632       1.4373   794.3
8.3500        -157.7472    -159.0036       1.2564   694.3
8.4000        -158.2093    -159.4088       1.1995   662.8
8.4500        -157.9350    -158.9841       1.0491   579.7
8.5000        -157.7936    -159.0396       1.2460   688.6
8.5500        -157.7310    -158.9666       1.2356   682.8
8.6000        -157.6988    -158.9290       1.2301   679.8
8.6500        -157.7816    -158.9768       1.1952   660.5
8.7000        -157.7550    -159.0521       1.2971   716.8
8.7500        -158.1463    -159.3549       1.2086   667.9
8.8000        -157.9099    -159.4771       1.5673   866.1
8.8500        -157.8922    -159.4109       1.5186   839.2
8.9000        -157.7010    -158.9400       1.2390   684.7
8.9500        -157.8794    -158.9134       1.0340   571.4
9.0000        -157.6956    -158.9605       1.2648   698.9
9.0500        -157.8594    -158.9977       1.1383   629.0
9.1000        -157.8021    -159.1161       1.3140   726.1
9.1500        -157.8581    -159.2943       1.4362   793.6
9.2000        -157.5341    -159.0115       1.4773   816.4
9.2500        -157.7808    -158.9597       1.1788   651.4
9.3000        -157.6530    -159.0258       1.3728   758.6
9.3500        -157.8368    -159.2336       1.3969   771.9
9.4000        -158.1578    -159.6200       1.4622   808.0
9.4500        -157.6706    -158.9907       1.3201   729.5
9.5000        -157.8221    -159.0309       1.2088   668.0
9.5500        -157.3964    -158.9151       1.5187   839.2
9.6000        -157.8420    -159.4521       1.6101   889.8
9.6500        -158.1736    -159.5496       1.3760   760.4
9.7000        -158.2996    -159.7377       1.4381   794.7
9.7500        -157.7425    -159.0327       1.2902   712.9
9.8000        -157.4549    -159.0544       1.5995   883.9
9.8500        -157.6837    -159.0744       1.3906   768.4
9.9000        -157.6041    -158.9673       1.3633   753.3
9.9500        -157.7557    -158.9413       1.1856   655.2
10.0000       -157.8501    -159.3259       1.4759   815.6
