Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.6907    -159.6784       0.9877   318.4
0.0500        -158.4604    -159.6512       1.1908   383.9
0.1000        -158.4274    -159.6460       1.2187   392.8
0.1500        -158.0572    -159.6481       1.5909   512.8
0.2000        -157.9137    -159.6568       1.7431   561.9
0.2500        -158.2396    -159.6716       1.4320   461.6
0.3000        -157.9664    -159.6753       1.7090   550.9
0.3500        -158.1659    -159.6774       1.5115   487.2
0.4000        -158.4017    -159.7008       1.2991   418.8
0.4500        -158.0359    -159.6630       1.6271   524.5
0.5000        -158.2429    -159.6708       1.4279   460.3
0.5500        -158.1636    -159.7010       1.5374   495.6
0.6000        -157.9140    -159.6849       1.7708   570.8
0.6500        -157.8375    -159.6901       1.8526   597.2
0.7000        -157.8426    -159.6759       1.8334   591.0
0.7500        -157.5580    -159.6510       2.0930   674.7
0.8000        -157.2232    -159.6705       2.4472   788.9
0.8500        -157.4827    -159.6478       2.1650   697.9
0.9000        -157.3760    -159.6761       2.3001   741.4
0.9500        -157.2703    -159.6432       2.3729   764.9
1.0000        -157.1043    -159.6481       2.5438   820.0
1.0500        -157.3022    -159.6531       2.3509   757.8
1.1000        -156.9222    -159.6905       2.7683   892.4
1.1500        -156.8168    -159.6312       2.8144   907.2
