Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -159.1065    -160.3806       1.2742   308.0
0.0500        -159.0229    -160.4069       1.3841   334.6
0.1000        -158.7912    -160.3728       1.5815   382.4
0.1500        -158.5503    -160.2842       1.7339   419.2
0.2000        -158.8249    -160.3903       1.5655   378.5
0.2500        -158.4928    -160.3362       1.8434   445.7
0.3000        -158.4091    -160.2765       1.8674   451.5
0.3500        -158.3814    -160.2886       1.9073   461.1
0.4000        -158.3976    -160.3766       1.9791   478.5
0.4500        -158.4529    -160.3385       1.8856   455.9
0.5000        -158.3090    -160.4220       2.1130   510.8
0.5500        -158.3264    -160.4098       2.0834   503.7
0.6000        -158.7554    -160.3575       1.6021   387.3
0.6500        -158.2863    -160.2986       2.0123   486.5
0.7000        -158.4934    -160.3531       1.8598   449.6
0.7500        -158.5499    -160.3236       1.7737   428.8
0.8000        -158.3152    -160.1869       1.8716   452.5
0.8500        -158.4520    -160.2947       1.8427   445.5
0.9000        -158.5172    -160.3478       1.8306   442.6
0.9500        -158.4006    -160.2660       1.8654   451.0
1.0000        -158.6229    -160.3907       1.7678   427.4
1.0500        -158.6780    -160.4231       1.7451   421.9
1.1000        -158.7339    -160.2624       1.5285   369.5
1.1500        -158.3637    -160.3477       1.9840   479.7
1.2000        -158.4495    -160.4286       1.9791   478.5
1.2500        -158.2216    -160.2922       2.0706   500.6
1.3000        -158.1381    -160.2409       2.1027   508.4
1.3500        -158.4293    -160.4183       1.9891   480.9
1.4000        -158.2797    -160.2236       1.9440   470.0
1.4500        -158.3282    -160.2926       1.9644   474.9
1.5000        -158.6073    -160.3563       1.7490   422.8
1.5500        -158.3617    -160.2550       1.8934   457.7
1.6000        -158.2625    -160.2446       1.9821   479.2
1.6500        -158.4531    -160.3544       1.9013   459.7
1.7000        -158.4075    -160.2881       1.8806   454.7
1.7500        -158.4196    -160.2750       1.8554   448.6
1.8000        -158.2021    -160.3621       2.1600   522.2
1.8500        -158.1808    -160.2449       2.0641   499.0
1.9000        -158.1820    -160.2384       2.0564   497.2
1.9500        -158.4016    -160.3139       1.9123   462.3
2.0000        -158.2583    -160.3248       2.0665   499.6
2.0500        -158.5082    -160.3261       1.8179   439.5
2.1000        -158.4900    -160.4157       1.9257   465.6
2.1500        -158.3187    -160.3759       2.0572   497.4
2.2000        -158.3922    -160.4353       2.0431   493.9
2.2500        -158.3586    -160.3834       2.0248   489.5
2.3000        -158.4459    -160.3634       1.9175   463.6
2.3500        -158.3434    -160.2461       1.9027   460.0
2.4000        -158.8047    -160.4142       1.6095   389.1
2.4500        -158.2793    -160.3734       2.0941   506.3
2.5000        -158.7287    -160.3797       1.6511   399.2
2.5500        -158.6986    -160.3805       1.6819   406.6
2.6000        -158.9057    -160.4403       1.5346   371.0
2.6500        -158.4300    -160.3571       1.9271   465.9
2.7000        -158.4739    -160.4109       1.9370   468.3
2.7500        -158.3240    -160.3527       2.0287   490.5
2.8000        -158.5303    -160.2850       1.7547   424.2
2.8500        -158.3304    -160.3390       2.0086   485.6
