Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -158.4391    -159.2057       0.7667   395.4
0.0500        -158.4465    -159.1926       0.7461   384.8
0.1000        -158.3513    -159.1249       0.7736   399.0
0.1500        -158.3215    -159.1595       0.8380   432.2
0.2000        -158.2185    -159.1731       0.9546   492.4
0.2500        -158.3123    -159.1730       0.8607   443.9
0.3000        -158.2402    -159.0939       0.8537   440.3
0.3500        -158.2157    -159.1732       0.9576   493.9
0.4000        -158.1071    -159.0654       0.9583   494.2
0.4500        -158.0752    -159.1647       1.0896   561.9
0.5000        -157.8151    -159.1380       1.3229   682.3
0.5500        -158.0961    -159.1940       1.0979   566.3
0.6000        -158.0047    -159.0686       1.0639   548.7
0.6500        -157.9333    -159.1537       1.2204   629.4
0.7000        -157.6991    -159.0805       1.3814   712.5
0.7500        -157.6633    -159.1380       1.4747   760.6
0.8000        -157.6920    -159.0918       1.3997   721.9
0.8500        -157.7230    -159.1391       1.4161   730.4
0.9000        -157.4613    -159.1268       1.6655   859.0
0.9500        -157.6233    -159.0845       1.4612   753.6
1.0000        -157.3922    -159.0888       1.6966   875.0
1.0500        -157.3266    -159.1180       1.7914   923.9
1.1000        -157.3888    -159.1215       1.7327   893.7
